artists,name,genres
Industria del Amor,Siempre Te Amaré,Unknown
Nine Inch Nails,Wish,"industrial, industrial rock, industrial metal, rock, NIN"
George Winston,Joy,"piano, instrumental, new age, George Winston, christmas"
Silverstein,Apologize,"cover, post-hardcore, hardcore, punk goes pop, covers"
Joe Jackson,Steppin' Out,"80s, pop, new wave, rock, british"
Ronnie Milsap,Daydreams About Night Things,"country, classic country, 80s, male vocalist, male vocalists"
El Piporro,El Taconazo,"EL TACONAZO, Mexico lindo y Querido, El Taconazo by El Piporro"
"MC Magic,  Krystal Melody",Lies,"Chicano Rap, lies, MC MAGIC, Lise, SLOWTIGH JAMS"
Tom Petty and the Heartbreakers,You Got Lucky,"classic rock, rock, 80s, pop, tom petty and the heartbreakers"
Taylor Swift,Cold As You,"country, taylor swift, female vocalists, country pop, pop"
Soda Stereo,Cae El Sol - Remasterizado 2007,Unknown
José González,Crosses,"acoustic, singer-songwriter, indie, Mellow, chillout"
The Bellamy Brothers,Old Hippie,"country, 80s, 70s, USA, Alt-country"
Blondie,Heart Of Glass - Remix,Unknown
Ice Cube,Why We Thugs,"rap, Gangsta Rap, Ice Cube, Hip-Hop, hip hop"
"White Zombie,  Iggy Pop",Black Sunshine,"metal, groove metal, industrial metal, rock, industrial"
"""The Go-Gos""",Vacation,Unknown
Afroman,Palmdale,"rap, Hip-Hop, afroman, Rasta, Black"
Sir Mix-A-Lot,Posse On Broadway,"old school, Hip-Hop, rap, 80s, hip hop"
The Kiboomers,5 Little Monkeys,Unknown
Arctic Monkeys,No Buses,"indie, indie rock, british, rock, arctic monkeys"
The Chi-Lites,Oh Girl - Live,Unknown
Liquid Mind,"My Quiet Spirit, Pt. 2",Unknown
Rick Springfield,Don't Talk to Strangers,"80s, pop, rock, 80s Pop, rick springfield"
DeBarge,All This Love,"80s, love songs, soul, rnb, DeBarge"
George Tidwell,Have Yourself A Merry Little Christmas (feat. George Tidwell),Unknown
Keith Whitley,I'm No Stranger to the Rain,"country, Keith Whitley, easy listening, classic country, my favorite"
Bedtime Baby,Canon In D,Unknown
Face To Face,Disconnected,"punk, punk rock, face to face, pop punk, 90s"
Alice In Chains,Angry Chair,"Grunge, alternative rock, rock, 90s, alternative"
Memphis May Fire,The Sinner,"post-hardcore, metalcore, metal, rock, Amo"
Van Halen,When It's Love,"hard rock, rock, 80s, classic rock, van halen"
Billie Holiday,I've Got My Love To Keep Me Warm,"jazz, vocal jazz, billie holiday, christmas, female vocalists"
Rita Lee,Baila Comigo,"brasil, mpb, Rita Lee, pop, rock"
Foo Fighters,Tired Of You,"rock, alternative rock, alternative, foo fighters, Grunge"
"ZHU,  ODESZA",Faded - ODESZA Remix,"downtempo, trip hop, chillstep, silks"
Van Halen,Summer Nights,"hard rock, rock, classic rock, van halen, 80s"
Sublime,Steppin' Razor,"ska, reggae, sublime, alternative, rock"
Bay City Rollers,Saturday Night,"70s, pop, rock, oldies, Scottish"
Run–D.M.C.,Peter Piper,imported by drip.feed
"Nicki Minaj,  Jeremih",Favorite,"hip hop, female vocalists, urban, melodic, featuring"
The Distillers,Drain the Blood,"punk rock, punk, female vocalists, rock, riot grrrl"
Kings of Leon,Ragoo,"rock, indie rock, indie, alternative, Southern Rock"
LaBelle,Lady Marmalade,"Disco, soul, 70s, funk, dance"
Stan Whitmire,How Do I Live,Unknown
"Eminem,  Royce Da 5\9""",Bad Meets Evil,"rap, hip hop, Hip-Hop, Eminem, Horrorcore"
Frankie Ruiz,Desnúdate Mujer,salsa
Eraserheads,Huwag Mo Nang Itanong,"OPM, eraserheads, Original Pilipino Music, Pinoy Music, rock"
Nat King Cole,The Very Thought Of You,"jazz, nat king cole, romantic, 50s, Love"
Tom Petty,Time To Move On,"rock, classic rock, folk rock, singer-songwriter, 90s"
Freddie Jackson,Jam Tonight,"80s, soul, rnb, Freddie Jackson - Jam Tonight, Freddie Jackson"
Weezer,In The Garage,"rock, alternative rock, alternative, 90s, weezer"
Duelo,Y Me Quedé Suspirando,Unknown
"William J. Kirkpatrick,  Donald Hunt,  Anonymous,  Worcester Cathedral Choir",Away in a Manger,"christmas, Classical, Del, Away In A Manger, Christmas and the new year and easter"
"Wolfgang Amadeus Mozart,  Oslo Philharmonic Wind Soloists","Serenade No. 12 in C Minor, K. 388: II. Andante","Classical, mozart"
Yo La Tengo,Nowhere Near,"indie, Dreamy, alternative, shoegaze, nostalgia"
Chick Corea,Windows,"jazz, jazz piano, piano, jazz fusion, strings organs rubber wind"
Rob Zombie,Two-Lane Blacktop,"industrial metal, metal, heavy metal, rock, industrial"
Champion Jack Dupree,Junker's Blues,"blues, jazz, hier gehts um drogen, Classic Blues, high and low"
The Pogues,A Rainy Night in Soho,"irish, punk, folk, rock, folk rock"
Robin Gibb,Boys Do Fall In Love,"80s, happy, synthpop, Italo Disco, instant happiness"
Nina Simone,I Loves You Porgy - 2013 Remastered Version,Unknown
Miles Davis Quintet,It Could Happen To You,"jazz, trumpet, miles davis quintet, dark rainy city for jazz horn, miles davis"
Nat King Cole,When I Fall In Love - Remastered,Unknown
Acapulco Tropical,Cangrejito Playero,"cangrejito playero, cumbia, spanish, dance, guilty pleasure"
Ashana,Ave Maria,"warm water, Meditation, mantras, awe, zang"
Kenny Loggins,Return to Pooh Corner,"pop, kenny loggins, soft rock, love babies children family families happiness bedtime sweet, easy"
Neal McCoy,Wink,"country, 1994, good tunes, Kanal 45, seen live"
Go West,We Close Our Eyes,"80s, pop, new wave, go west, synth pop"
Donell Jones,This Luv,"rnb, Donell Jones, nice and slow, smooth, this luv-donell jones"
Van Halen,Best of Both Worlds,"hard rock, rock, 80s, classic rock, van halen"
Sting,Moon Over Bourbon Street,"jazz, sting, rock, pop, 80s"
System Of A Down,Boom!,"alternative metal, metal, rock, political, System of a Down"
Billy Vaughn,Sail Along Silv'ry Moon,"instrumental, billy vaughn, easy listening, saxophone, Roys Lounge"
Confederate Railroad,Daddy Never Was the Cadillac Kind,"good song, country, Southern Rock, favorites, 1994"
Billy Vaughn,La Paloma,"oldies, easy listening, La Paloma, romantic, Schlager"
"Outkast,  Goodie Mob","Git Up, Git Out (feat. Goodie Mob)","90s, 1994, Holly, produced by Organized Noize"
Elvis Presley,"I Want You, I Need You, I Love You","oldies, classic rock, rock n roll, rock, elvis"
Corrosion Of Conformity,Albatross,"Stoner Rock, hard rock, metal, Southern Rock, rock"
36 Crazyfists,Bloodwork,"metalcore, Nu Metal, metal, rock, hardcore"
Massive Attack,Dissolved Girl,"trip-hop, electronic, chillout, downtempo, trip hop"
"Paul Oakenfold,  Asher D",Ready Steady Go - Extended Mix,"trance, breakbeat, progressive trance"
Dean Martin,Return To Me (Ritorna-Me) - 1997 Remaster,50s
Norah Jones,The Long Day Is Over,"jazz, female vocalists, blues, norah jones, vocal jazz"
Queen,A Kind Of Magic - Remastered 2011,"rock, classic rock, 80s, pop, hard rock"
Greensky Bluegrass,Windshield,"folk, americana, bluegrass, indie folk, cool"
KC & The Sunshine Band,Get Down Tonight,"Disco, 70s, funk, dance, pop"
Jamiroquai,When You Gonna Learn? - Remastered,funk
Mariah Carey,Someday,"pop, 90s, rnb, Mariah Carey, female vocalists"
Led Zeppelin,In the Light - 1990 Remaster,Unknown
Tevin Campbell,I'm Ready,"rnb, 90s, soul, new jack swing, pop"
"Andrew Lloyd Webber,  Phantom Of The Opera Original London Cast,  Michael Crawford,  Sarah Brightman",The Phantom Of The Opera,"musical, Soundtrack, Phantom of the Opera, opera, musicals"
Fleetwood Mac,Love Is Dangerous - 2018 Remaster,Unknown
Queen,Love Of My Life,"classic rock, rock, Queen, 70s, Love"
Leroy Van Dyke,The Auctioneer,"country, classic country, The Auctioneer, 50s, LEROY VAN DYKE"
"Antonio Vivaldi,  Accademia I Filarmonici,  Alberto Martini","Concerto for Strings in G Major, RV 151, ""Alla Rustica"": I. Presto",better call saul
Tony Bennett,My Favourite Things,"christmas, jazz, swing, easy listening, oldies"
The Beatles,Don't Pass Me By - Remastered 2009,"classic rock, rock, pop rock, blues rock, country rock"
"Jennifer Lopez,  Marc Anthony",No Me Ames (with Marc Anthony) - Tropical Remix,Unknown
"Chalino Sanchez,  Los Amables Del Norte",Jorge Cazares,Unknown
Natalie Merchant,Wonder,"female vocalists, 90s, alternative, singer-songwriter, folk"
The Beatles,Why Don't We Do It In The Road? - Remastered 2009,"The Beatles, 1968"
The Specials,Too Much Too Young - 2002 Remaster,Unknown
"Nadine Sutherland,  Terror Fabulous",Action,"reggae, dancehall, roots reggae, lovers rock"
Antonio Aguilar,Cuatro Milpas,Unknown
Pink Floyd,Keep Talking,"Progressive rock, rock, classic rock, Pink Floyd, Psychedelic Rock"
Pearl Jam,Not for You - Remastered,Unknown
Kyuss,Demon Cleaner,"Stoner Rock, desert rock, rock, stoner, Kyuss"
Sui Generis,Rasguña las Piedras,"sui generis, Rock Argentino, spanish, Latinoamericana, rock nacional viejos"
Gary Valenciano,Pasko Na Sinta Ko,"pasko, christmas, christmas song, pasko na sinta ko, philippines"
Nas,The Genesis,"Hip-Hop, hip hop, rap, Nas, east coast rap"
Jimmy Eat World,Last Christmas - Studio Version,"Love, pop punk, amazing, close to my heart, almost too good"
"Frank Sinatra,  Ken Lane Singers",It Came Upon the Midnight Clear (with The Ken Lane Singers),Unknown
The Crickets,Oh Boy!,"50s, oldies, rock n roll, Rock and Roll, rockabilly"
Maceo And The Macks,Soul Power 74 - Pt. 2,Unknown
Tom Zé,"Augusta, Angélica e Consolação","brasil, 70s, latin, samba, Tom Ze"
Sparks,This Town Ain't Big Enough For Both Of Us,"glam rock, 70s, new wave, alternative, rock"
Fenton Robinson,Somebody Loan Me A Dime,"blues, blues guitar, electric blues, classic rock, allboutguitar"
John Williams,Star of Bethlehem - Voice,Unknown
John Coltrane,Giant Steps,"jazz, saxophone, bebop, john coltrane, free jazz"
Dada,Dizz Knee Land,"90s, alternative, rock, fun, 1990s"
The Mamas & The Papas,Twelve Thirty - Single Version,soft rock
"Kendrick Lamar,  Ashtro Bot",Keisha's Song (Her Pain) (feat. Ashtro Bot),"night, Dreamy, Mellow, melancholy, nostalgic"
George Jones,Choices,"country, george jones, classic country, 1999, sad"
Thievery Corporation,The Richest Man In Babylon,"chillout, downtempo, trip-hop, lounge, electronic"
Blaque,808,"rnb, pop, r&b, classic, female vocalists"
The Zombies,Care Of Cell 44,"60s, psychedelic, classic rock, baroque pop, rock"
Stretch,Why Did You Do It - Remastered,Unknown
Patricia Teherán,Me Dejaste Sin Nada,Unknown
Dave Matthews Band,What Would You Say,"rock, alternative rock, 90s, dave matthews band, alternative"
Chico Buarque,Roda-Viva,"mpb, Bossa Nova, brasil, brazilian, chico buarque"
"Chalino Sanchez,  Los Amables Del Norte",María De La Luz,Unknown
"Shaggy,  Rayvon",In The Summertime,"reggae, summer, pop, fun, Shaggy"
Steely Dan,Josie,"rock, classic rock, Jazz Rock, 70s, steely dan"
Neil Young,Harvest - 2009 Remaster,Unknown
Paul Desmond,Emily,"personal favourites, names, names of people, saxomania"
Thomas Newman,Shawshank Prison - Stoic Theme,Unknown
Emilio Navaira,Ella Es Así,Unknown
The Beatles,Piggies - Remastered 2009,"The Beatles, animals, 1968"
Novos Baianos,Preta Pretinha,"brasil, tropicalia, mpb, novos baianos, samba"
Bobby Pulido,Llegaste A Mi Vida,"llegaste a mi vida, bobby pulido, con banda1"
"Chalino Sanchez,  Los Amables Del Norte",Juan Ayón,Unknown
Aerosmith,Falling In Love (Is Hard On The Knees),"hard rock, rock, classic rock, aerosmith, 80s"
Los Ángeles Azules,Mi Confesión,Unknown
Simon & Garfunkel,Old Friends,"folk, 60s, singer-songwriter, acoustic, classic rock"
Lacuna Coil,Heaven's a Lie,"Gothic Metal, metal, Female fronted metal, female vocalists, lacuna coil"
Aerosmith,Mama Kin,"hard rock, rock, classic rock, 70s, aerosmith"
Tripping Daisy,I Got A Girl,"90s, rock, alternative, alternative rock, Grunge"
Tosca,Suzuki,"chillout, downtempo, lounge, electronic, ambient"
"Thomas Newman,  The Hollywood Studio Symphony",Brooks Was Here,"Soundtrack, instrumental, sad, piano, haunting"
Sandy & Papo,Mueve Mueve - I Like to Move It,Unknown
"Henry Walford Davies,  Traditional,  Tewkesbury Abbey Choir,  Andrew Sackett",The Holly and the Ivy,Unknown
Spongebob Squarepants,The Best Day Ever,"Soundtrack, happy, spongebob squarepants, fun, spongebob"
Carpenters,Jambalaya (On The Bayou),"pop, 70s, country, carpenters, oldies"
Frank Sinatra,Ave Maria,"christmas, Ave Maria, male vocalists, Sinatra, christmas classic"
Carole King,Home Again,"female vocalists, Carole King, pop, singer-songwriter, 70s"
Frankie Ruiz,Y No Puedo,Unknown
John Holt,Mr. Bojangles,"reggae, favourite, fip, male vocalist, Reggae  Ska"
Sade,Please Send Me Someone to Love,"soul, Sade, female vocalists, chillout, jazz"
Talk Talk,Happiness Is Easy - 1997 Remaster,"Progressive Pop, art pop, new wave, baroque pop, 1986"
Frank Sinatra,The Christmas Waltz - Alternate Version/Remastered 1999,Unknown
Sanchez,Missing You,"lovers rock, reggae, dancehall, missing you, gospel reggae"
Donovan,Get Thy Bearings,"60s, folk, singer-songwriter, donovan, classic rock"
Helen Reddy,And I Love You So,"female vocalists, pop, Smooth Jazz, jazz, easy listening"
The Beatles,Honey Pie - Remastered 2009,"british, The Beatles, 1968"
Jorge Ben Jor,Magnólia,"samba, brasil, mpb, SambaRock, Jorge Ben"
Tiny Tim,"Livin' in the Sunlight, Lovin' in the Moon Light","ytmnd, 60s, quirky, comedy, Uplifting"
"Frank Sinatra,  Ken Lane Singers",O Little Town of Bethlehem (with The Ken Lane Singers),Unknown
Mari Trini,Yo no soy esa,"spanish, 70s, oldies, pop, female vocalists"
Soul Asylum,Somebody to Shove,"90s, Grunge, rock, alternative rock, alternative"
John Lennon,Whatever Gets You Thru The Night - Remastered 2010,Unknown
"Dawn,  Tony Orlando",Tie a Yellow Ribbon Round the Ole Oak Tree (feat. Tony Orlando) - Digitally Remastered 1998,Unknown
The Smiths,The Queen Is Dead - 2011 Remaster,"post-punk, indie rock, new wave, indie, rock"
Julio Iglesias,Fragile,"latin, julio iglesias, pop, cover, romantic"
Indecent Obsession,Fixing a Broken Heart - Solo Version,Unknown
Pink Floyd,Take It Back,"Progressive rock, rock, classic rock, Psychedelic Rock, Pink Floyd"
Pantera,Psycho Holiday,"thrash metal, groove metal, metal, heavy metal, pantera"
Crossfade,No Giving Up,"alternative rock, rock, hard rock, crossfade, alternative"
Marvin Gaye,What's Happening Brother,"soul, motown, 70s, marvin gaye, funk"
Charlene,I've Never Been To Me,"80s, pop, female vocalists, Soundtrack, melancholic"
Tony Joe White,Homemade Ice Cream,"blues, classic rock, rock, soft rock, guitar"
Eminem,Curtains Close,"rap, hip hop, Eminem, Hip-Hop, hiphop"
The Donnas,Take It Off,"rock, female vocalists, punk rock, Guitar Hero, alternative"
The Alan Parsons Project,Mammagamma - Instrumental,"Progressive rock, rock, classic rock, prog, epic"
MF DOOM,Dead Bent,"hip hop, Hip-Hop, rap, mf doom, underground hip-hop"
MF DOOM,Back in the Days (Skit),"hip hop, Hip-Hop, experimental hip hop, underground hip-hop, sound collage"
PowerThoughts Meditation Club,432Hz Miracle Tone With 528Hz Solfeggio Frequency,Unknown
Caifanes,Aviéntame,"1994, alternative rock, loved, Rock en Espanol, rock en español"
Oasis,Shakermaker - Remastered,"britpop, 1990s, bops,  alternative,  alternative rock"
Yolanda Del Rio,La Hija de Nadie,"ranchera, mariachi, salsa, Yolanda del Rio, LA"
Gordon Lightfoot,Early Morning Rain,"folk, Canadian, singer-songwriter, acoustic guitar, 70s"
Jerry Jeff Walker,Mr. Bojangles,"country, oldies, Jerry Jeff Walker, classic country, classics"
The Stylistics,You Are Everything,"soul, 70s, love songs, oldies, Love"
"Paul Oakenfold,  Shifty Shellshock,  Crazy Town",Starry Eyed Surprise,"dance, electronic, trance, techno, electronica"
Story Of The Year,And the Hero Will Drown,"rock, screamo, emo, alternative, post-hardcore"
Chicago,You're the Inspiration,"80s, classic rock, soft rock, rock, pop"
"Sparklehorse,  PJ Harvey",Piano Fire,"indie, indie rock, alternative, rock, life is strange"
"Lupe Fiasco,  Skylar Grey",Words I Never Said (feat. Skylar Grey),"Hip-Hop, truth, hip hop, amazing, inspiring"
Carpenters,Solitaire,"70s, pop, carpenters, easy listening, oldies"
Roger Williams,Till,"piano, easy listening, instrumental, sad, slow"
Chalino Sanchez,Ya Después De Muerto,Unknown
Gloria Estefan,Christmas Through Your Eyes,"christmas, pop, female vocalists, Weihnachten, latin"
Steely Dan,Fire In The Hole,"Jazz Rock, classic rock, steely dan, rock, 70s"
Ramones,Judy Is a Punk - 2016 Remaster,Unknown
Lynyrd Skynyrd,Don't Ask Me No Questions,"Southern Rock, classic rock, rock, 70s, lynyrd skynyrd"
Proyecto Uno,Latinos,"merengue, latin, Proyecto Uno, dance, latin hip-hop"
LMFAO,La La La,"electronic, electropop, dance, lmfao, party"
Strawberry Alarm Clock,Incense And Peppermints,"60s, psychedelic, Psychedelic Rock, classic rock, rock"
Elton John,Captain Fantastic And The Brown Dirt Cowboy,"classic rock, rock, pop, 70s, strings organs rubber wind"
Simon & Garfunkel,My Little Town,"folk, rock, pop, singer-songwriter, oldies"
Dolly Parton,Dumb Blonde,"country, Dolly Parton, female vocalists, bouncy, international country boy mix"
Aesop Rock,Daylight,"Hip-Hop, underground hip-hop, rap, hip hop, aesop rock"
Bob Dylan,"If You See Her, Say Hello","folk, singer-songwriter, folk rock, Bob Dylan, classic rock"
Alicia Keys,How Come You Don't Call Me,"soul, rnb, Alicia Keys, female vocalists, piano"
Javier Solís,Y...,boleros
Buffalo Springfield,Mr. Soul,"classic rock, 60s, rock, folk rock, psychedelic"
Martina McBride,Concrete Angel,"country, Martina McBride, Concrete Angel, female vocalist, female vocalists"
Mac Davis,Baby Don't Get Hooked on Me,"70s, country, mac davis, AM Gold, pop"
Los Teen Tops,El Rock de la Cárcel - Jailhouse Rock [Remasterizado],Unknown
Simply Red,The Right Thing,"pop, 80s, soul, british, simply red"
Los Invasores De Nuevo León,Rosalinda,Unknown
George Michael,I Want Your Sex - Pts. 1 & 2 Remastered,"Disco, pop, 80s, dance-pop, funk"
"Billy Joel,  Ray Charles",Baby Grand (with Ray Charles),"soul, blues, slow jazz, lounge swing, 0issi0"
Elvis Presley,She's Not You,"oldies, 60s, Elvis Presley, rock, Rock  Roll"
"Project Pat,  La Chat,  Three 6 Mafia",Chickenhead (feat. La Chat & Three 6 Mafia),"rap, southern rap"
Pablo Montero,Hay Otra en Tu Lugar,"mariachi, mexican, mexico, ranchera, international country boy mix"
José Alfredo Jimenez,No Me Amenaces,"singer-songwriter, 90s, mexican, mariachi, 1990"
Isabelle Antena,Le Poisson Des Mers Du Sud,"jazz, Bossa Nova, female vocalists, french, france"
SEATBELTS,Cats on Mars,"Soundtrack, japanese, jazz, female vocalists, happy"
Alejandro Sanz,Pisando fuerte,"alejandro sanz, spanish, pop, latin, Romantica"
Bruce Springsteen,Jungleland,"rock, classic rock, 70s, epic, singer-songwriter"
Loretta Lynn,You Ain't Woman Enough,"country, Mum, 60s, female vocalists, Love"
Dream Theater,Scene Seven: I. The Dance of Eternity,"Progressive metal, Progressive rock, instrumental, Progressive, metal"
Z-Ro,Mo City Don,rap
Bob Marley & The Wailers,Who The Cap Fit,"reggae, 70s, Bob Marley, roots reggae, Classic Roots Reggae"
The Subways,Rock & Roll Queen,"indie rock, rock, indie, alternative, british"
Bob Marley & The Wailers,War,"reggae, roots reggae, Bob Marley, war, 70s"
Five Finger Death Punch,Watch You Bleed,"metal, 2010s, groove metal, heavy metal, metalcore"
Los Tigres Del Norte,El Niño Y La Boda,"mexico, corridos, norteño, RECUERDO, los tigres del norte"
"Ella Fitzgerald,  Louis Armstrong",Can't We Be Friends?,"jazz, relaxing, 50s, louis armstrong"
Whitney Houston,Try It On My Own,"pop, soul, rnb, female vocalist, female vocalists"
Selena,Missing My Baby,"love songs, Selena, pop, memories, latin"
J.J. Cale,Ride Me High,"blues, rock, Mellow, classic rock, funk"
"Juicy J,  Big Sean,  Jeezy",Show Out (feat. Big Sean & Jeezy),Unknown
Gorillaz,Intro,"alternative, electronic, gorillaz, rock, trip-hop"
The Statler Brothers,Flowers on the Wall,"country, Soundtrack, oldies, pulp fiction, tarantino"
"Antonio Vivaldi,  ""Choir of Kings College,  Cambridge"",  Stephen Cleobury,  Academy of Ancient Music","Vivaldi: Gloria in D Major, RV 589: I. Gloria in excelsis Deo",Unknown
SEATBELTS,Rush,"jazz, Soundtrack, jazzy, Cowboy Bebop, japanese"
Jeremiah,Nanghihinayang,what ever happened to these guys
Diana Ross,Love Hangover,"Disco, soul, 70s, diana ross, motown"
Childish Gambino,Kids,"Hip-Hop, hip hop, american, male vocals, titles with parentheses"
Perry Como,Papa Loves Mambo,"oldies, swing, mambo, 50s, jazz"
"London Metropolitan Orchestra,  Michael Kamen",Main Titles from the HBO Miniseries Band of Brothers - Instrumental,Unknown
Jimmy Dawkins,Little Angel Child,blues guitar greats
Bob Marley & The Wailers,Lively Up Yourself,"reggae, roots reggae, Bob Marley, roots, jamaica"
Alice In Chains,Dirt,"Grunge, rock, alternative rock, 90s, alternative"
Judy Collins,Send in the Clowns,"folk, female vocalists, judy collins, 70s, Send In The Clowns"
Susan Sarandon,"Touch-A, Touch-A, Touch Me","Soundtrack, musical, Rocky Horror Picture Show, 70s, fun"
Lonestar,Walking In Memphis,"country, lonestar, cover, male country, My Country"
Jeff Buckley,Everybody Here Wants You,"sexy, singer-songwriter, rock, Love, alternative"
Conway Twitty,I'd Love To Lay You Down,"country, classic country, conway twitty, 70s, sexy"
"Carl Orff,  Brighton Festival Chorus,  Royal Philharmonic Orchestra,  Antal Doráti","Carmina Burana / Fortuna Imperatrix Mundi: ""O Fortuna""",Unknown
The Strokes,I Can't Win,"indie rock, rock, indie, alternative rock, The Strokes"
Albert King,Crosscut Saw - Mono Mix,Unknown
Marisela,Vete Con Ella,Unknown
Tommy Edwards,It's All In The Game,"oldies, 50s, pop, 60s, Tommy Edwards"
The Offspring,Feelings,"punk rock, punk, rock, cover, The Offspring"
Avenged Sevenfold,Remenissions,"metalcore, metal, AVENGED SEVENFOLD, hardcore, A7X"
Kenny Chesney,You Had Me from Hello,"country, Kenny Chesney, love songs, Love, Country Love"
Junior Klan,Bailando De Jalón,Unknown
"Crooklyn Dodgers,  Buck Shot,  Special Ed,  Master Ace",Crooklyn - Crooklyn/Soundtrack Version,Unknown
The Doors,Moonlight Drive,"classic rock, Psychedelic Rock, rock, 60s, The Doors"
"Tyler,  The Creator",Bastard,Unknown
Limp Bizkit,Intro,"Nu Metal, rapcore, rock, intro, limp bizkit"
Slayer,War Ensemble,"thrash metal, metal, Slayer, heavy metal, thrash"
José Luis Perales,Dime,"favoritas, latin, español, male vocalists, balada"
Los Mier,Muñeca de Ojos de Miel,muneca de ojos de miel con los mier
Mavis Hee,城裡的月光,Unknown
Iced Earth,I Died For You,"Power metal, heavy metal, metal, Iced Earth, thrash metal"
Phil Collins,Dance into the Light - 2016 Remaster,"pop, pop rock, dance pop, worldbeat"
Leonard Cohen,Who by Fire,"folk, singer-songwriter, leonard cohen, Canadian, Cohen"
Brad Paisley,We Danced,"country, we danced, Love, love songs, brad paisley"
Phil Collins,"Look Through My Eyes - From ""Brother Bear""/Soundtrack Version",my scribbled
G-Unit,G'D Up,"Hip-Hop, rap, G-Unit, Gangsta Rap, gd up"
Chicago,Will You Still Love Me? - Alternate,Unknown
Nick Drake,Things Behind The Sun,"folk, singer-songwriter, acoustic, Mellow, Nick Drake"
Too $hort,So You Want to Be a Gangster,"Hip-Hop, rap, Oakland, funk, Bay Area"
blink-182,Obvious,"punk rock, pop punk, punk, Blink 182, rock"
Yusuf / Cat Stevens,Here Comes My Baby - Stereo Version,Unknown
Malo,Suavecito,"Latin Rock, 70s, easy listening, latin, oldies"
The Rolling Stones,Let's Spend The Night Together,"classic rock, rock, 60s, the rolling stones, british"
Van Morrison,In the Garden,"singer-songwriter, rock, van morrison, classic rock, pop"
Ella Fitzgerald,The Secret Of Christmas,"christmas, xmas, jazz, soulful christmas, holiday"
"Busta Rhymes,  Busta Rhymes for Flipmode Entertainment",Turn It Up / Fire It Up - Remix,Unknown
U2,Gone,"rock, U2, 90s, pop, classic rock"
Lara Fabian,Adagio,"lara fabian, female vocalists, french, beautiful, adagio"
Korn,Clown,"Nu Metal, metal, rock, Nu-metal, Korn"
Aerosmith,Full Circle,"hard rock, rock, classic rock, aerosmith, 90s"
Johnny Cash,I Got Stripes,"country, Johnny Cash, classic country, folk, prison"
Shakira,Quiero,"latin, Shakira, pop, latin pop, spanish"
"Yandel,  Tego Calderon",La Calle Me Lo Pidio,Unknown
Brenda Lee,Sweet Nothin's,"oldies, 60s, female vocalists, Brenda Lee, country"
Hale,Kung Wala Ka,"Hale, OPM, For Her, filipino rock, angelica"
"Jeezy,  JAY-Z",Go Crazy (Remix),"pitchfork top singles 2005, Dope, Wicked, totally sick, hella dope"
Pavement,Gold Soundz,"indie, indie rock, Lo-Fi, alternative, 90s"
Generationals,TenTwentyTen,"indie, modern rock, my 10s"
Jimi Hendrix,Born Under a Bad Sign,"blues, classic rock, blues rock, rock, guitar"
Nas,One Time 4 Your Mind,"Hip-Hop, hip hop, rap, Nas, East Coast"
Michael Jackson,Speed Demon - 2012 Remaster,"pop, rock"
"Beastie Boys,  Q-Tip",Get It Together,"Hip-Hop, rap, hip hop, Beastie Boys, old school"
MDO,Te Quise Olvidar,"spanish, pop, male vocalists, Romantica, MDO Subir Al Cielo - tropical version"
Gladys Knight & The Pips,I Heard It Through The Grapevine,"soul, motown, 60s, female vocalists, rhythm and blues"
Supertramp,Crime Of The Century - Remastered,mistagged by spotify
The Beatles,Blue Jay Way - Remastered 2009,"Psychedelic Rock, rock, 60s, british, Experimental Rock"
Mariah Carey,Can't Take That Away (Mariah's Theme),"Ballad, Mariah Carey, pop, female vocalists, vocal"
The Beatles,Flying - Remastered 2009,"instrumental, psychedelic, Psychedelic Rock, gorg, Psychedelic Peppermint"
Soundgarden,My Wave,"Grunge, rock, alternative rock, 90s, alternative"
Source Vibrations,396 Hz Liberation from Fear,"Meditation, meditation music, music for meditation, 396 hz, 396hz"
Etta Jones,If I Had You,"jazz, female vocalists, oldies, Etta Jones if I had you, jazz vocal"
Los Fabulosos Cadillacs,El Genio Del Dub - Remasterizado 2008,Unknown
Montgomery Gentry,My Town,"country, montgomery gentry, my town, country rock, sing along"
Megadeth,Five Magics - Remastered 2004,Unknown
Love,Everybody's Gotta Live,"folk, psychedelic, fucking brilliant, rock, 70s"
Pink Floyd,Sorrow,"Progressive rock, rock, classic rock, Pink Floyd, Psychedelic Rock"
"Da Brat,  Tyrese",What'chu Like (feat. Tyrese),"Hip-Hop, rap, 90s, 2000s, 1999"
Fats Domino,I'm Walkin',"50s, oldies, rhythm and blues, New Orleans, Fats Domino"
Steve Azar,I Don't Have To Be Me ('Til Monday) - Single Version,"classic rock, alternative rock, modern country, 2002, contemporary country"
Elkie Brooks,Pearl's A Singer,"female vocalists, 70s, rock, womenvoices, pop"
La Fe Norteña De Toño Aranda,Irresistible,Unknown
The Ventures,Hawaii Five-O,"instrumental, Surf, 60s, Soundtrack, surf rock"
Weezer,No One Else,"rock, alternative rock, alternative, 90s, weezer"
Gloria Estefan,Mi Buen Amor,"latin, bolero, spanish, female vocalists, tropical"
Foo Fighters,Come Back,"rock, alternative rock, Grunge, foo fighters, alternative"
Raulin Rodriguez,Que Vuelva,"bachata, salsa, Raulin Rodriguez-Que Vuelva, up, good"
"Nappy Roots,  Jazze Pha",Awnaw - All Hooks up Version,Unknown
