track_id,track_name,artist_name,new_popularity_2025,album,popularity_2024,duration_ms,explicit,release_date,af_danceability,af_energy,af_key,af_loudness,af_mode,af_speechiness,af_acousticness,af_instrumentalness,af_liveness,af_valence,af_tempo,genres
6Fl7IU1wNuXezAgQFaHsVS,Brother,Movimiento Original,0,Mov Rap and Reggae,0,315762,False,2017-08-23,0.657,0.861,0,-7.006,1,0.251,0.098,8.21e-05,0.112,0.625,78.036,Unknown
3IBxsyH3zSv5wqcRmA5dkX,Soldjah (feat. Kimany Marley & Nesta Marley),Movimiento Original,0,Mov Rap and Reggae,0,218207,False,2017-08-23,0.517,0.903,5,-4.406,0,0.345,0.0201,0.0,0.101,0.745,91.735,Unknown
1cro2mSpJJ5Q7KmVqxr9U7,Los Malos Espiritus,Ismael Ayende,0,Los Malos Espíritus,0,222197,False,2017-08-25,0.412,0.705,7,-8.056,0,0.0539,0.161,5.03e-06,0.103,0.645,183.776,Unknown
3yewd06RDKeckphQiF689y,Si No Estás,Christian Daniel,0,Si No Estás,0,211800,False,2017-08-25,0.714,0.733,7,-5.122,1,0.0394,0.186,0.0,0.109,0.663,150.063,Unknown
3tA2Khh4RpQThUoX22PQAG,Legendary,Welshly Arms,0,Legendary,0,230696,False,2017-02-17,0.534,0.615,11,-5.411,0,0.0389,0.0557,2.16e-06,0.0992,0.397,141.915,"rock, blues, blues rock, indie rock, american"
6k20yn4MQqXbpaeSWLPWlL,En Som Dig,Emil Kruse,11,En Som Dig,12,183925,False,2017-08-25,0.562,0.725,11,-8.54,0,0.398,0.0876,0.000312,0.0703,0.72,97.871,Unknown
0U5xO0xStk6IR75klTbsaU,Work It Out,Tiggs Da Author,34,Work It Out,36,179441,False,2017-09-22,0.612,0.938,8,-3.104,0,0.0428,0.000925,0.0,0.388,0.905,134.01,Unknown
2X8GwyuNBiOJKLCLNaefOT,Heavy,Anne-Marie,33,Heavy,36,172869,False,2017-09-22,0.461,0.583,5,-4.581,1,0.0814,0.283,0.0,0.112,0.497,133.032,"pop, british, 2010s, 2017, 2017 single"
3l8yQMdniG6Os8gUBNXV57,Outro: Her,BTS,0,Love Yourself 承 'Her',0,228612,False,2017-09-18,0.481,0.927,3,-5.704,1,0.27,0.317,0.0,0.0583,0.448,88.931,"bts, rap, k-pop, underrated, 2017"
5Wrp5zIBGEmaC0WsviCbdD,O Tiro,Scatolove,0,O Tiro,0,143230,False,2017-09-15,0.678,0.196,0,-11.784,1,0.0427,0.772,2.58e-06,0.262,0.206,129.826,Unknown
5kXCVnfbxfq5nKjAVvj3no,Sexy Dirty Love,Demi Lovato,0,Sexy Dirty Love,0,213200,False,2017-09-22,0.387,0.75,4,-4.431,0,0.303,0.000963,2.73e-05,0.0579,0.834,93.114,"Disco, electropop, pop, guilty pleasure, female vocalists"
31vZNE9IbY0JI0gRmaLAWr,Sadderdaze,The Neighbourhood,0,Hard - EP,0,250066,False,2017-09-22,0.538,0.545,4,-4.818,0,0.028,0.00709,5.45e-05,0.139,0.32,120.071,"indie, rock, alternative, indie pop, sad"
5ulSn7Zhh7MylcgUGvynDb,You Get Me So High,The Neighbourhood,0,Hard - EP,0,155533,False,2017-09-22,0.554,0.889,7,-6.104,0,0.0423,0.19,0.0868,0.117,0.412,88.035,"alternative, indie pop, indietronica, dream pop, rnb"
4KzpZ0LBNPv9NAYy8YK9Rw,Gangorra,Bullet Bane,2,Gangorra,3,179200,False,2017-09-22,0.351,0.99,1,-4.033,1,0.146,0.00211,1.99e-05,0.282,0.319,199.865,Unknown
4lOavMadLCGAOJEvMJ5t4t,24/7,The Neighbourhood,0,Hard - EP,0,221706,False,2017-09-22,0.615,0.74,7,-4.662,0,0.0754,0.00241,0.00113,0.115,0.219,118.957,"electropop, indie, synthpop, love at first listen, alternative rnb"
2GAk5QR2x50C9SsmvwcPQc,Liberdade,Priscilla Alcantara,27,Liberdade,29,200005,False,2017-09-22,0.657,0.541,4,-7.522,1,0.0351,0.596,0.0,0.0854,0.301,137.903,"dubstep, brasil, gospel"
56lF5BpJB1jZLcv2JcNuSC,Week Without You,Miley Cyrus,0,Week Without You,0,224373,False,2017-09-21,0.456,0.633,7,-6.249,1,0.0375,0.000448,0.0361,0.58,0.521,89.896,"country, indie, rock, alternative, folk"
4GLXBNRrDFrA2d0990Nucl,Capim Guiné,BaianaSystem,0,Capim Guiné,0,188066,False,2017-09-18,0.643,0.857,2,-6.138,0,0.148,0.223,0.0,0.177,0.717,141.979,Unknown
