artists,name,genres
Warren Zevon,A Certain Girl,"rock, 80s, 1980, Warren Zevon, alternative"
"Earth,  Wind & Fire",Wanna Be With You,Unknown
"Bill Justis,  Jerry Reed",Orange Blossom Special,Unknown
"John Williams,  London Symphony Orchestra",The Map Room: Dawn,"Soundtrack, John Williams, score, Raiders Of The Lost Ark, Classical"
Various Artists,Honshirabe,Unknown
April Wine,Bad Boys,"classic rock, hard rock, pop, rock, Kicking ass and hard as a rock"
Andy Gibb,After Dark,"Disco, pop, oldies, Bee Gees, <3"
"Gustav Holst,  Berliner Philharmoniker,  Herbert von Karajan,  RIAS Kammerchor","The Planets, Op. 32: 7. Neptune, the Mystic",Unknown
Eagles,"Take It Easy - Live at The Forum, Los Angeles, CA, 10/20-22/1976",Unknown
"Crosby,  Stills,  Nash & Young",Ohio - 2017 Remaster,Unknown
Frank Sinatra,My Way - Live At The Reunion Arena/1987,Unknown
Carlos Y Jose,Una Flor Quise Cortar,Unknown
"Neil Young,  Crazy Horse",Cinnamon Girl - 2017 Remaster,Unknown
Blue Öyster Cult,Don't Turn Your Back,"hard rock, classic rock, Progressive rock, heavy metal, rock"
Yasuaki Shimizu,Kono Yoni Yomeri (Sono 2),"electronic, clinically romantic, crickets"
The Cramps,Sunglasses After Dark,"psychobilly, punk, rockabilly, 80s, Garage Rock"
"Ludwig van Beethoven,  Jenő Jandó","Piano Sonata in E-Flat Major, WoO 47, No. 1, ""Kurfurstensonaten"": II. Andante",Unknown
Jackson Browne,Nothing but Time - 2018 Remaster,soft rock
Conjunto Primavera,Cuatro Primaveras,Unknown
Al Green,Belle,"soul, motown, Love, RB, classic soul"
"Johann Sebastian Bach,  Yo-Yo Ma","Cello Suite No. 3 in C Major, BWV 1009: III. Courante","Classical, baroque, cello, germany, early music"
King Crimson,Happy Family,"Progressive rock, art rock, Progressive, classic rock, experimental"
"Johann Sebastian Bach,  Yo-Yo Ma","Cello Suite No. 3 in C Major, BWV 1009: V. Bourrées I & II",Unknown
YELLOW MAGIC ORCHESTRA,シムーン,"electronic, lounge, synthpop, calypso, exotica"
Reba McEntire,What Am I Gonna Do About You,"country, female vocalists, female, classic country, My Country"
Ramon Ayala Y Sus Bravos Del Norte,El Disgusto,Unknown
Ella Fitzgerald,It's Only A Paper Moon,"jazz, female vocalists, vocal jazz, oldies, swing"
My Bloody Valentine,Cupid Come,"shoegaze, indie, dream pop, experimental, alternative"
Genesis,Anything She Does - 2007 Remaster,Unknown
Thelonious Monk,Sweet And Lovely (Take 2),"jazz, stretch that piano, gimme sum keys, piano, bop"
Genesis,Domino (Pt. 1 & 2) - 2007 Remaster,"Progressive rock, Progressive Pop"
Johnny Mathis,The Christmas Waltz,"christmas, male vocalists, christmas song"
Tammy Wynette,My Elusive Dreams,"country, classic country, 60s, female vocalists, female"
Chet Baker,You Don't Know What Love Is - Remastered 2004,Unknown
The Bobbettes,Mr. Lee,"50s, doo wop, oldies, female vocalists, 60s"
Bill Haley & His Comets,Thirteen Women (And Only One Man In Town),"50s, Rock  Roll, rock & roll, pop, rockabilly"
Bread,Easy Love,"classic rock, rock, soft rock, west coast, westcoast"
Julie London,It Never Entered My Mind,"jazz, It Never Entered My Mind, vocal, jazz vocal, vocal jazz"
Primus,The Air Is Getting Slippery,"alternative metal, circus, Primus, rock, alternative"
Sweet Sensation,Take It While It's Hot,"pop, female vocalists, freestyle, 80s, dance"
New Edition,Crucial,"new jack swing, 80s, rnb, soul, 1988"
Van Halen,A.F.U. (Naturally Wired),"hard rock, rock, van halen, classic rock, heavy metal"
Julie London,Easy Street,"jazz, female vocalists, jazz vocal, swing, Smooth Jazz"
Brenda Lee,Strawberry Snow,"country christmas, christmas, 1964, pop christmas, ny sang for meg"
The Only Ones,The Whole Of The Law - 2008 re-mastered version,"relaxing, interessant"
Scorpions,Under The Same Sun,"rock, classic rock, hard rock, 80s, scorpions"
"Rick Moranis,  Michelle Weeks,  Tichina Arnold,  Tisha Campbell",The Meek Shall Inherit,fire
Billie Holiday,What A Little Moonlight Can Do,"jazz, blues, swing, female vocalists, vocal jazz"
Boston,The Launch A) Countdown B) Ignition C) Third Stage Separation,"boston, Progressive rock, instrumental, 80s"
Leon Redbone,That Old Christmas Moon,"christmas, holiday, fip, Christmas Songs, misc"
"Giuseppe Verdi,  ""Orchestra Del Teatro DellOpera Di Roma"",  Sir Georg Solti",Aida / Act 2: Marcia,Unknown
Eartha Kitt,Let's Do It,"jazz, female vocalists, cole porter, Eartha Kitt, soft n sexy"
Pat Metheny Group,Jaco,"jazz fusion, jazz, guitar, Pat Metheny, instrumental"
Shirley Murdock,Husband,"soul, quiet storm, 80s, sexy, female vocalists"
Ike & Tina Turner,Shake,"soul, rock, covers"
Thelonious Monk,Everything Happens To Me (Take 3),"jazz, jazz piano, stretch that piano, piano jazz, better version"
André Previn,The Embassy Waltz - Instrumental,Unknown
Walter Catlett,Hi-Diddle-Dee-Dee (An Actor's Life for Me),"Disney, cartoon, childrens, cartoons, Sesame Street"
The Supremes,"Run, Run, Run","soul, motown, 60s, Rock  Roll, Driving"
Sam Cooke,The Riddle Song,"soul, 60s, sam cooke, rhythm & blues, This is a very pretty song"
Johnnie Taylor,I Found a Love,"soul, blues, stax, favorites, Love"
Pat Benatar,I Need A Lover,"rock, cover, pop, 70s, 80s"
Dwight Yoakam,Ring of Fire,"country, cover, 80s, Honky Tonk, covers"
Harry Chapin,Mr. Tanner - Live 1975 Version,Unknown
Dinah Washington,I Get A Kick Out Of You,"jazz, cole porter, jazz vocal, vocal jazz, pop"
Dokken,Don't Lie to Me,"hard rock, heavy metal, Glam Metal, rock, hair metal"
Merle Haggard,(My Friends Are Gonna Be) Strangers - Remastered,Unknown
The Ventures,Silver Bells,"christmas, 60s, oldies, instrumental, cover"
Beat Happening,Our Secret,"indie, indie pop, Lo-Fi, summer on cassette, post-punk"
Dr. Know,Watch It Burn,"punk, punk rock, hardcore, old school, friendsofthekingofrummelpop"
Liz Phair,Flower - Remastered,Unknown
The Temptations,It's Growing,"soul, motown, oldies, 70s, rhythm and blues"
Herb Alpert & The Tijuana Brass,Peanuts,"jazz, instrumental, pop, 60s, latin"
Kraftwerk,Franz Schubert - 2009 Remaster,Unknown
"Dean Martin,  Sweet,  Ron Furmanek",Standing On The Corner,"swing, Rat Pack, jazz, oldies, easy listening"
Banda Machos,Las calles de mi pueblo,Unknown
Industria del Amor,Lo Que Mas Extraño,Unknown
Johnny Ventura y su Combo,Esta Navidad,"spanish, christmas, Navidad"
"Misfits,  Glenn Danzig",Some Kinda Hate,"horror punk, punk, punk rock, hardcore punk, 70s"
Belle & Sebastian,Seeing Other People,"indie, indie pop, alternative, Scottish, pop"
"Chalino Sanchez,  Los Amables Del Norte",Rafael Villarreal,Unknown
Metallica,Master of Puppets (Live - Seattle '89),Unknown
The Tragically Hip,Ahead By A Century,"Canadian, rock, alternative, alternative rock, The Tragically Hip"
Neil Diamond,God Rest Ye Merry Gentlemen,"christmas, a capella, cheer up"
KISS,"Love Gun - Live At The Forum, Los Angeles/1977",Unknown
Ratt,Dangerous but Worth the Risk,"hard rock, hair metal, rock, 80s, Ratt"
Frank Sinatra,When Your Lover Has Gone - Remastered,sad
Junmai,Reggie,Unknown
Frank Sinatra,I'll Be Around - Remastered,Unknown
Neil Diamond,Silent Night,"christmas, jazz, xmas, bestallof, newbest"
Stetsasonic,Sally,"Hip-Hop, hip hop, classic, 80s, sally"
Frankie Ruiz,Ironía,salsa
Gillian Welch,One More Dollar,"americana, country, bluegrass, singer-songwriter, Alt-country"
Graham Parker,Local Girls - Digitally Remastered 1996,Unknown
The Temptations,Don't Look Back,"soul, motown, oldies, 60s, The Temptations"
Roy Clark,Thank God and Greyhound,"seen live, country, classic country, male country, honkey tonkin"
Westside Connection,Westward Ho,"West Coast Rap, Gangsta Rap, Hip-Hop, hip hop, California"
"10, 000 Maniacs",How You've Grown,Unknown
"Levert,  Heavy D.",Just Coolin' (feat. Heavy D.),Unknown
The Ventures,"Rudolph, The Red-Nosed Reindeer","christmas, 60s, instrumental, oldies"
Judas Priest,Saints in Hell,"heavy metal, metal, hard rock, Judas Priest, NWOBHM"
Pete Seeger,If I Had a Hammer (Hammer Song),"folk, inspirational, dead rockstars, temazo de tres pares de cojones"
"Johann Sebastian Bach,  Yo-Yo Ma","Cello Suite No. 3 in C Major, BWV 1009: IV. Sarabande","Classical, baroque, cello, germany, early music"
Dion,Take Good Care Of My Baby,"oldies, pop, rock, 60s, Take Good Care Of My Baby"
Enya,Portrait (Out of the Blue),"celtic, new age, instrumental, enya, piano"
"Chaka Khan,  Lew Hahn",I Was Made to Love Him,"funk, 70s, cover, fip"
Jethro Tull,Bourée - 2001 Remaster,Unknown
"Arthur Sullivan,  Mormon Tabernacle Choir,  Richard P. Condie,  Alexander Schreiner,  The Philadelphia Brass Ensemble & Percussion","Onward, Christian Soldiers",Unknown
Enya,To Go Beyond (I),"new age, celtic, ambient, female vocalists, enya"
38 Special,"Teacher, Teacher","Southern Rock, rock, classic rock, 80s, arena rock"
The Whispers,Just Gets Better With Time,"80s, soul, The Whispers, old school groove, easy listening"
Gal Costa,Saudosismo,"Bossa Nova, brasil, tropicalia, female vocalists, brazilian"
Pretenders,Talk of the Town,"rock, 80s, new wave, female vocalists, pop"
Taeko Onuki,黄昏れ,1978
Marty Robbins,Little Joe the Wrangler,"50s, country, classic country, Big Iron"
Gloria Lynne,Long Ago and Far Away,Unknown
"Luis Daniel Colón,  Tony Croatto,  Edwin Colon Zayas",Los Magos de Oriente,Unknown
Oscar Peterson Trio,People,"jazz, swing, piano trio, 1960s era"
The Winans,Millions,"gospel, wjlb-FM, Contemporary Gospel, Contemporary Gospel Tag"
Rick Astley,It Would Take a Strong Strong Man,"pop, 80s, dance-pop, synthpop, rick astley"
Babes in Toyland Orchestra,March of the Toys - Instrumental Version,Unknown
Mahalia Jackson,Sweet Liitle Jesus Boy,"christmas, xmas, gospel, kerstmis, Christmas tag"
"Oscar Peterson Trio,  Clark Terry",Mack The Knife,"canadian jazz, Cdn Icon"
Barry Manilow,Where Do I Go From Here,"pop, 70s, cover, love songs, Ballad"
Hapa,Olinda Road,"Hawaiian, hapa, instrumental, guitar virtuoso, acoustic"
Delegation,Love Is Like a Fire,"soul, 70s, Love, funk, delegation"
Banda Brava,Cumbia Con Opera,Unknown
Trans-Siberian Orchestra,The March of the Kings / Hark! The Herald Angel - Instrumental,Unknown
Tubeway Army,Listen To The Sirens,"NewZenithSpectrum, 70s, favorites, new wave, synth pop"
Otis Redding,Security,"soul, rhythm and blues, 60s, Otis Redding, Southern Soul"
Thelonious Monk,I Hadn't Anyone Till You,"jazz, piano, bebop, jazz piano, better version"
Babes In Toyland\xa0,Bluebell,Unknown
Tennessee Ernie Ford,The Bonnie Blue Flag,"country, crackers, cracker, Shady, white people music"
Tennessee Ernie Ford,Marching Song (Of The First Arkansas Negro Regiment),Unknown
Johnny Horton,Comanche (The Brave Horse),"country, classic country, americana, rockabilly, folk"
Marni Nixon,"I Could Have Danced All Night (From ""My Fair Lady"")",Unknown
Johnny Horton,Jim Bridger,"country, americana, oldies, classic country, upbeat"
Blind Melon,Paper Scratcher,"rock, alternative, Grunge, alternative rock, 90s"
Taeko Onuki,突然の贈りもの,"Beautiful Songs, Japanese City Pop"
Chet Atkins & His Colorado Mountain Boys,Canned Heat - Buddha Remastered - 2000,Unknown
SWV,Weak (A Cappella),"new jack swing, soul, hip hop, pop, r&b"
Whitesnake,Crying in the Rain - 1987 Version; 2018 Remaster,Unknown
Chet Atkins,Jolly Old St. Nicholas,"christmas, instrumental, country christmas, acoustic, choral"
Terrence Mann,Javert's Suicide,Unknown
Los Relampagos Del Norte,Por El Amor A Mi Madre,Unknown
Sonny Stitt,I Got Rhythm,"saxophone, saxo, listened"
Bowling For Soup,Suckerpunch,"heard on Pandora, pop punk, punk, punk rock, pop"
Charlie Parker,Now's The Time - Original Take 4,Unknown
Cocteau Twins,Summerhead,"ethereal, dream pop, female vocalists, 4ad, beautiful"
Julie London,November Twilight,"fip, november, month, Darkness and Light"
Mecano,Mujer Contra Mujer,"pop, spanish, 80s, mecano, female vocalists"
"Eric Tingstad,  Spencer Brewer,  Nancy Rumbel",Emerald Pavane - Remastered,Unknown
"Fritz Kreisler,  Yo-Yo Ma",3 Old Viennese Dances: II. Liebesleid,Unknown
Odetta,He's Got the Whole World in His Hands,"folk, female vocalists, christian, gospel, test"
Frank Sinatra,We'll Be Together Again - Remastered 1998,Unknown
Jonathan Butler,Sarah Sarah,"Smooth Jazz, jazz, 80s soul, jazz vocal, soul"
Dodie Stevens,"Merry, Merry Christmas Baby","christmas, xmas, six feet under, sunowo, tylko dziewczyny"
"""Israel Kamakawiwoole""",Panini Pua Kea,Unknown
Journey,The Eyes of a Woman,"hard rock, classic rock, 80s, journey, rock"
Herbie Hancock,Sunlight,"funk, jazz, Fusion, jazz funk, best"
The Beach Boys,Little Honda (Stereo),Unknown
Hermanos Carrion,Rosas Rojas (Roses Are Red My Love),Unknown
Sister Rosetta Tharpe,O Little Town Of Bethlehem,"christmas, cadenza thump, xmas, christmas soul, soulful christmas"
Mahalia Jackson,Take My Hand Precious Lord,"fip, CJL Original Library"
Bebe & Cece Winans,Silver Bells,"christmas, Christmas tag, gospel, Christmas Songs, duets"
Jerry Vale,Non Dimenticar,"italian, easy listening, love songs, jazz, covers"
Television,Glory - Remastered,post-punk
"Jack Haley,  Adrianna Caselotti",If I Only Had A Heart - Extended Version,Unknown
Misfits,Death Comes Ripping,"horror punk, punk, punk rock, Misfits, Glenn Danzig"
Henry Mancini,Experiment in Terror,"jazz, Soundtrack, easy listening, instrumental, theme"
Beastie Boys,So What'Cha Want - Soul Assassin Remix Version,Unknown
Harry James,Sleepy Lagoon,"Big Band, jazz, instrumental, swing, oldies"
"Colm Wilkinson,  Jennifer Butt,  Leo Burmester",The Thénardier Waltz Of Treachery,Unknown
Mahalia Jackson,"O Come, All Ye Faithful (Adeste Fideles)",Unknown
Los Relampagos Del Norte,Con La Tinta De Mi Sangre,tejano
Javier Solís,"Llorarás, Llorarás",Unknown
Javier Solís,Luz de Luna,"melodic universe, Mexico lindo y Querido"
Anthony Crivello,Drink With Me,Unknown
Primus,Pork Soda,"Les Claypool, alternative rock, Primus, alternative metal, funk metal"
Flatt & Scruggs,Earl's Breakdown,"country, bluegrass"
"The Blues Brothers,  Joe Gastwirt",(I Got Everything I Need) Almost - Live,Unknown
Metallica,Last Caress/Green Hell (Remastered),"metal, punk, hardcore, speed metal, thrash metal"
The Cadillacs,Rudolph the Red Nosed Reindeer - 45 Version,Unknown
"The Blues Brothers,  Joe Gastwirt",Messin' with the Kid - Live,Unknown
The Cure,Catch - 2006 Remaster,Unknown
Queensrÿche,The Whisper - Remastered,Unknown
Gene Ammons,Canadian Sunset,"saxophone, jazz, Gene Ammons - Canadian Sunset, piano, Hard Bop"
The Temptations,You've Really Got A Hold On Me,cover
The Who,"A Quick One While He's Away - Live ""Rock And Roll Circus"" Version",Unknown
Primus,Hamburger Train,"instrumental, alternative rock, funk metal, alternative, Experimental Rock"
Frank Zappa,Keep It Greasey,"rock, Progressive rock, zappa, funk, rock opera"
Emmylou Harris,Beneath Still Waters - 2003 Remaster,Unknown
Russ Taff,We Will Stand,"christian contemporary, praise music, christian, AOR, melodic rock"
Stevie Ray Vaughan,"Little Wing / Third Stone From The Sun - Live at Ripley's Music Hall, Philadelphia, PA, Oct. 20, 1983",Unknown
"Andrew Lloyd Webber,  ""Cats"" 1983 Broadway Cast",The Overture,"instrumental, Soundtracks, musicals, Broadway"
George Winston,"Three Pieces from ""The Snowman"": Walking in the Air",Unknown
Styx,Heavy Metal Poisoning,"Progressive rock, rock, classic rock, 80s, hard rock"
Gerry Mulligan Sextet,Festival Minor,Unknown
Aaliyah,No One Knows How to Love Me Quite Like You Do,"Aaliyah, rnb, r&b, Hip-Hop, urban"
Warren Zevon,Jungle Work,"rock, live, singer songwriter, Progressive rock, guitar"
Spice 1,Face Of A Desperate Man,"Gangsta Rap, Bay Area, 90s Hip Hop, sp1, hip hop"
Janis Joplin,Pearl - Instrumental,"instrumental, old school, Nighthawks, requires cigarettes, warming sun"
Morrissey,Why Don't You Find out for Yourself - 2014 Remaster,Unknown
Shenandoah,"Next to You, Next to Me","country, Shenandoah, classic country, My Country, male country"
Journey,Frontiers,"hard rock, rock, classic rock, 80s, arena rock"
Journey,Rubicon,"hard rock, classic rock, journey, rock, 80s"
Circle Jerks,When the Shit Hits the Fan,"punk, hardcore, Old School Punk, repo man, hardcore punk"
Dorothy Norwood,Somebody Prayed for Me,"Traditional Gospel, somebody prayed for me, gospel, title is a full sentence, black gospel"
"John Lee Hooker,  Canned Heat",I Got My Eyes On You,"rock, 60s, blues, guitar, american"
Subhumans,Subvert City,"punk, anarcho-punk, hardcore, anarcho punk, hardcore punk"
"Pietro Mascagni,  Renato Cellini",Cavalleria Rusticana: Intermezzo,"Classical, opera, instrumental, beautiful, italian"
Andy Williams,Some Children See Him,"christmas, det er jul"
"Crosby,  Stills & Nash",Run from Tears,Unknown
"Neil Young,  Crazy Horse",Comes a Time - Live; 2016 Remaster,Unknown
Earl Klugh,Heart String,"Smooth Jazz, instrumental, guitar, Earl Klugh, jazz"
The Mamas & The Papas,Glad To Be Unhappy - Single Version,"60s, the mamas and the papas"
Oscar Peterson Trio,Night Train - Alternate Take,Unknown
George Winston,Night Sky,"piano, new age, instrumental, relaxing, Classical"
"Tony Rice,  Vassar Clements,  Jerry Douglas,  Todd Phillips,  Sam Bush,  Béla Fleck",John Hardy,"bluegrass, tony Rice, country, folk, mandolin"
Percy Faith,Autumn in New York,Unknown
Artie Shaw,Nightmare,"jazz, Big Band, atmospheric, classic, instrumental"
Oscar Peterson Trio,My Heart Belongs To Daddy,"jazz, piano, jazz piano, swing, Oscar Peterson"
U2,Bad - Live,"classic rock, rock, favourite, irish, male vocalists"
FFH,One Of These Days,"christian, contemporary christian, worship, one of these days, favorites"
Whitesnake,Slow an' Easy - US Mix; 2019 Remaster,Unknown
"Neil Young,  Crazy Horse",Like a Hurricane - Live; 2016 Remaster,Unknown
Four Tops,Something About You,"soul, motown, 60s, northern soul, four tops"
The Temprees,"I'm For You, You For Me","70s, stax soul, soul, oldies, Old School soul"
Percy Faith & His Orchestra,Theme for Young Lovers,"easy listening, instrumental, Soundtrack, orchestral, Easy Listening Orchestra"
"Leroy Anderson,  Arthur Fiedler,  Boston Pops Orchestra",Sleigh Ride,"christmas, Classical, instrumental, holidays, contemporary classical"
Oscar Peterson Trio,Band Call,"jazz, jazz instrumental, Pianomania, Oscar Peterson, strutsnfrets"
Mike & The Mechanics,The Living Years - 2014 Remastered,Unknown
Barbra Streisand,Come To The Supermarket (In Old Peking),"60s, jazz, Traditional Pop, cover, 1963"
Wings,Let Me Roll It - Live / Remastered,Unknown
Dolly Parton,But You Know I Love You,"country, classic country, female vocalist, Dolly, female vocalists"
The Jacksons,Give It Up,"jacksons, pop, 80s, soul, michael jackson"
Barbra Streisand,Queen Bee,good mood
Bob Dylan,Farewell - Witmark Demo - 1963,Unknown
The Statler Brothers,Elizabeth,"country, classic country, country legends, male country, I Think I Love You"
Aaliyah,Old School,"rnb, Aaliyah, urban, soul, 90s"
Julie London,Sway,"jazz, female vocalists, lounge, oldies, easy listening"
Lesley Gore,Just Let Me Cry,"60s, oldies, female vocalists, pop, favorites"
Steel Pulse,Caught You Dancing,"roots reggae, 70s, reggae, danceable, easy"
Don McLean,The Grave,"folk, 70s, singer-songwriter, pop, political"
Indigo Girls,Mystery,"folk, indigo girls, female vocalists, singer-songwriter, my inner lesbian rejoices"
Phish,Julius,"Jam, rock, jam band, catchy, bounce"
Johnny Mathis,The Sounds of Christmas,Unknown
Elvis Presley,C'mon Everybody,"oldies, rock n roll, classic rock, 60s, Rock and Roll"
Cartoon Rainbow,Y. M. C. A.,Unknown
Herbie Hancock,Spiraling Prism,"jazz, jazz fusion, instrumental, jazz funk, smooth"
Wes Montgomery,The Shadow Of Your Smile,"jazz, guitar, blues, jazz guitar, THE SHADOW OF YOUR SMILE"
The Jacksons,Everybody,"soul, jacksons, pop, funk, Disco"
XTC,Respectable Street - 2001 Remaster,Unknown
"Andrew Lloyd Webber,  ""Cats"" 1983 Broadway Cast",The Naming Of Cats,"musical, heard live, 7 of 10 stars, Cats OST"
Oscar Peterson Trio,Now's The Time,"jazz, Pianomania, Oscar Peterson, Modernjazz"
Huey Lewis & The News,You Crack Me Up,"classic rock, rock, westcoast rock, 80s, pop rock"
The Cascades,Lucky Guy,Unknown
Janis Joplin,"Piece of My Heart - Live at CNE Stadium, Toronto, Canada - June 1970",Unknown
Reba McEntire,Till You Love Me,"country, female vocalists, reba mcentire, female, Love"
Elliott Smith,No Name #2,"singer-songwriter, folk, acoustic, indie, Mellow"
Julie London,The Good Life,"jazz, Smooth Jazz, theme from British Airways 2008, test, Classical"
Soundgarden,New Damage,"Grunge, alternative rock, rock, hard rock, alternative"
"""Weird Al"" Yankovic",Another One Rides the Bus,"comedy, parody, funny, humor, 80s"
Heart,How Can I Refuse,"rock, classic rock, 80s, female vocalists, pop"
Robert Uhlmarash,Bure Bure and Boro Boro,Unknown
José Alfredo Jimenez,La Estrella de Jalisco,"jalisco, Roaming the Globe"
Miles Davis,Corcovado (Quiet Nights Of Quiet Stars),"Hard Bop, trumpet, jazz, dont blame me, moon deep at 2am"
Percy Faith & His Orchestra,Go Away Little Girl,"poslemrak, RoddyHughes1923, OST Haruki Murakami"
Andy Williams,We've Only Just Begun,"easy listening, Andy Williams, male vocalists, hombre vocalista, balida"
Eagles,Saturday Night - Live; 1999 Remaster,Unknown
Toadies,Mister Love,"alternative rock, rock, Grunge, alternative, hard rock"
"Stan Getz,  Luiz Bonfá",Ebony Samba - Alternate Take,Unknown
Blues Traveler,Stand,"rock, blues, blues rock, Blues Traveler, Jams"
Oscar Peterson Trio,Honey Dripper,Unknown
Four Tops,Do What You Gotta Do,"motown, soul, 60s, romantic, oldies"
Four Tops,Ask The Lonely,"motown, soul, 60s, oldies, 1965"
Chalino Sanchez,Nacho Verduzco,Unknown
Oingo Boingo,Same Man I Was Before,"new wave, Awesome, first person songs, rock, 80s"
The Temptations,Who's Lovin' You - Stereo,Unknown
Brenda Lee,Fly Me To The Moon,"60s, pop, cover, oldies, crooner"
R. Carlos Nakai,Echoes of Time,"native american, world, beautiful, ethnic, flute"
John Coltrane Quartet,Greensleeves,"jazz, christmas, john coltrane, My favorite sax players, jazz piano"
Nat King Cole,"Answer Me, My Love","jazz, oldies, vocal, jazz vocal, vocal jazz"
"""Israel Kamakawiwoole""",Kuhio Bay,Unknown
Calloway,I Wanna Be Rich,"pop, 90s, RB, new jack swing, 90s pop"
The Clark Sisters,Is My Living in Vain? / You Brought the Sunshine / Hallelujah (Medley),Unknown
Shirley Caesar,Hold My Mule - Live,Unknown
Iron Maiden,Sign of the Cross - 2015 Remaster,Unknown
Frank Sinatra,Get Happy - Remastered 1998,the lizards lounge
Tiger Trap,Super Crush,"rock, twee, 90s, indie, alternative rock"
"Sting,  Stephen Fitzmaurice",If You Love Somebody Set Them Free - 2011 Remix,"Pop-Rock, Morning279"
"Clifford Brown,  Max Roach Quintet",Delilah,"jazz, rustycanuckjazzgiants, rustycanuckjazz, rustycanuckloved, trumpet"
"James Brown,  The Original J.B.s",Get Up I Feel Like Being A Sex Machine,"funk, soul, upbeat, pop, james brown"
Camper Van Beethoven,The Day That Lassie Went to the Moon,"alternative, moon, dogs, tongue-in-cheeker, rock"
Elton John,Blessed,"pop, elton john, 90s, romantic, piano"
Nana Mouskouri,The White Rose Of Athens,"Greek, Nana Mouskouri, female vocalist, White Rose of Athens, pop"
Nat King Cole Trio,The Christmas Song (Chestnuts Roasting On An Open Fire),"christmas, Nat King Cole Christmas, pop, vocal jazz, hoj jazz"
KISS,Christine Sixteen,"hard rock, classic rock, rock, 70s, kiss"
Antony Santos,El Bochinche,Unknown
"""Weird Al"" Yankovic",Like a Surgeon,"comedy, parody, 80s, funny, Weird Al"
"John P. Kee,  The New Life Community Choir",New Life,gospel
Banda Machos,Que murmuren,Unknown
"Chalino Sanchez,  Los Amables Del Norte",El Coyonqueño,Unknown
Fleetwood Mac,That's Enough for Me - 2015 Remaster,Unknown
"ONEW,  Kim Yeon Woo",The Name (ONEW),"Awesome, Favorite"
The Mighty Mighty Bosstones,Simmer Down,"ska, covers, cover, ska punk, rock"
Franco De Vita,Te Veo Venir Soledad - Bachata,Unknown
The Beach Boys,Please Let Me Wonder - Remastered,Ballad
Toni Braxton,I Belong to You,"rnb, female vocalists, female vocalist, Toni Braxton rnb, pop"
Hank Williams,I'll Be A Bachelor Til I Die,"country, american"
Kate Bush,Love and Anger,"female vocalists, alternative, singer-songwriter, 80s, rock"
Marino,A Donde Vas,Unknown
Elliott Smith,St. Ides Heaven,"indie, singer-songwriter, acoustic, folk, indie rock"
Frank Sinatra,Like Someone In Love - Remastered,Unknown
Alanis Morissette,Forgiven,"rock, female vocalists, alternative, alternative rock, 90s"
Type O Negative,Unsuccessfully Coping with the Natural Beauty of Infidelity,"Gothic Metal, doom metal, metal, Gothic, goth"
"Traditional,  Yo-Yo Ma",Simple Gifts,loved
Steve Miller Band,Wide River,"rock, classic rock, 70s, 1993, good song"
Cornelio Reyna,Te Vas Ángel Mío,Unknown
Aaliyah,Young Nation,"r&b, rnb, female vocalists, dance, Aaliyah"
"Wildstylez,  Niels Geusebroek",Year Of Summer,"dutch, netherlands, hardstyle, Year of summer wildstyles"
Gerry Mulligan Sextet,Tell Me When,Unknown
Los Gatos Negros De Tiberio,Carmenza,Unknown
"Neil Young,  Crazy Horse",Powderfinger - Live; 2016 Remaster,Unknown
The Fixx,Are We Ourselves?,"80s, new wave, The Fixx, synth pop, favourite"
Alan Jackson,Just Playin' Possum,"country, favorites, great song, classic country, Honky Tonk"
Tramaine Hawkins,Goin' Up Yonder - Tramaine Treasury Album,Unknown
Sir Mix-A-Lot,Monsta' Mack,"Hip-Hop, 90s, rock, seattle, rap"
The Florida Boys,When He Was On the Cross (I Was On His Mind),Unknown
David Lee Garza,Una Noche Mas,"tejano, libary, una noche mas, david lee garza, veronica"
Reba McEntire,How Blue,"country, reba mcentire, female, female vocalists, melancholy"
XTC,Ten Feet Tall - 2001 Digital Remaster,"alternative rock, pop rock, new wave, jangle pop, bassline ear orgasm"
Julie London,Where Are You,Unknown
Buzzcocks,Ever Fallen In Love (With Someone You Shouldn't've),"punk, punk rock, 70s, british, new wave"
Shelley Fabares,Johnny Angel - Single Version,Unknown
R. Carlos Nakai,The Sacred Reed,"native american, instrumental, flute"
"Felix Mendelssohn,  Franz Xaver Gruber,  George Frideric Handel,  James Lord Pierpont,  John Francis Wade,  Leroy Anderson,  Traditional,  Arthur Fiedler,  Boston Pops Orchestra",A Christmas Festival,Unknown
The Real Kids,All Kindsa Girls,"power pop, 70s, punk, Garage Punk, Garage Rock"
The Cure,Untitled - 2010 Remaster,"alternative rock, post-punk, dream pop, Gothic Rock, Neo-Psychedelia"
Us3,Tukka Yoot's Riddim,"acid jazz, jazz, funk, jazz fusion, funky jazz"
Paul Bley,Autumn Breeze,Unknown
Herb Alpert & The Tijuana Brass,More And More Amor,"instrumental, easy listening, Herb Alpert"
Janet Jackson,Lonely,"pop, female vocalists, r&b, rnb, new jack swing"
Garbage,Milk,"alternative, rock, female vocalists, alternative rock, 90s"
Dave Brubeck,Maria,"jazz, chill, piano, cool jazz, fip"
Michael W. Smith,All Is Well,"christmas, christian, Contemporary, choir, relaxing"
Banda Machos,La carga del diablo,Unknown
Gerardo Reyes,Se Volteó la Moneda,Unknown
Iron Maiden,Man on the Edge - 2015 Remaster,Unknown
