artists,name,genres
Black Devil Disco Club,"""H"" Friend",space disco
Carlos Y Jose,Herido Por Dentro,Unknown
"John Williams,  London Symphony Orchestra",Escape from the Temple,"Soundtrack, American film score composers"
Poison,#1 Bad Boy - 2005 Remastered,Unknown
Jerry Jeff Walker,Little Bird,"country, outlaw country, birds, americana, countryish"
"""Weird Al"" Yankovic",Polka Party,Unknown
Hüsker Dü,Green Eyes,"punk, alternative rock, indie rock, post-punk, Lo-Fi"
Bob Dylan,The Groom's Still Waiting at the Altar,"classic rock, rock, blues rock, Dylan, folk"
Joan Jett & The Blackhearts,Be Straight,"rock, 80s, RockPop, hard rock, 1981"
Erasure,Heart of Stone,"pop, 80s, electronic, synthpop, Workout"
Max Webster,Battle Scar,"Progressive rock, classic rock, rock, 70s, Canadian"
The Undertones,Wednesday Week,"new wave, 80s, pop, 1980, rock"
Barbara Lynn,Lonely Heartaches,Unknown
Bootsy Collins,Psychoticbumpschool,"p-funk, funk, funky, Funk Tag, jazz funk"
Average White Band,I'm the One,"soul, funk, 70s, party, cool"
Harry Belafonte,Medley: We Wish You A Merry Christmas,christmas
Emmylou Harris,Bottle Let Me Down - 2003 Remaster,Unknown
Queen,Drowse - Remastered 2011,"classic rock, rock, psychedelic pop, Psychedelic Rock, extraordinary"
Dwight Yoakam,Twenty Years,"country, 80s, singer-songwriter, classic country, alternative country"
"Sergei Prokofiev,  Esa-Pekka Salonen","Romeo and Juliet, Op. 64 (Excerpts): Act IV, Epilogue, No. 52: Death of Juliet",Unknown
"The Tallis Scholars,  Peter Phillips",Sheppard: Media Vita - 7. Gloria Patri Et Filio,Unknown
R.E.M.,Just A Touch,"rock, alternative rock, alternative, jangle pop, pop"
YELLOW MAGIC ORCHESTRA,キュー,"electronic, japanese, synthpop"
"John Williams,  London Symphony Orchestra",Washington Men / Indy's Home,Soundtrack
Roland Haynes,Eglise,"jazz, fip, Black Jazz Records"
Austin Roberts,Rocky,"70s, death, oldies, rocky, 1975"
Daryl Hall & John Oates,Camellia,"pop, 80s, pop rock, romantic, 1975"
Johnnie Taylor,Play Something Pretty,"soul, r and b, for my love kris"
Queen,Good Old-Fashioned Lover Boy - Live On BBC Top Of The Pops / July 1977,Unknown
"Greg Sletteland,  DJ Utopia",2020 (Sexy Miami Tech House Party Crossfit Workout Hits DJ Club Remix),Unknown
The Dukes Of Dixieland,Wolverine Blues,"dixieland, jazz, New Orleans Soul, Speedy, Metro Jazz"
Warren Zevon,Backs Turned Looking Down the Path,"rock, singer-songwriter, classic rock, Progressive rock, guitar"
"George Frideric Handel,  The Philadelphia Brass Ensemble",Joy To The World,Unknown
Fats Waller,I'm Gonna Sit Right Down and Write Myself a Letter,"jazz, swing, chillout, indie, jazz vocal"
Steve Earle,My Old Friend The Blues,"country, Alt-country, singer-songwriter, rockabilly, americana"
Loose Ends,Ooh You Make Me Feel,"80s soul, 80s, british, nu soul, progressive soul"
2 LIVE CREW,Mega Mixx III,"golden age hip hop, rap, MegaMix, Hip-Hop, hip hop"
Butthole Surfers,Creep In The Cellar,"punk, psychedelic, alternative, Psychedelic Rock, rock"
Frank Zappa,Doreen,"rock, Progressive rock, zappa, classic rock, 80s"
Antônio Carlos Jobim,Double Rainbow,"brasil, latin, mpb, Bossanova, international"
Jerry Jeff Walker,Leavin' Texas - Edit,Unknown
Billy Joel,"She's Got a Way - Live April 1972 At Sigma Sound Studios, WMMR Radio, Philadelphia, PA",Unknown
"No Spirit,  Kyle McEvoy",It’s Been A Year,Unknown
Florida Georgia Line,Lit This Year,Unknown
Jimmy Buffett,Woman Goin' Crazy On Caroline Street,"Jimmy Buffett, easy listening, american, Beach, good song"
Ratt,7th Avenue,"hard rock, classic rock, heavy metal, metal, rock"
Randy Travis,My Heart Cracked (But It Did Not Break),"country, new traditionalist, title is declarative, late 80s country"
Poison,Let Me Go To The Show - 2005 Remastered,Unknown
The Smithereens,Yesterday Girl,"rock, 80s, heard on Pandora, pop, alternative"
The Clash,"Koka Kola, Advertising & Cocaine","british, punk, punk rock, classic rock, rock"
Fleetwood Mac,Storms - 11/30/78; 2015 Remaster,Unknown
"John Williams,  London Symphony Orchestra",Flight to Cairo,"Soundtrack, American film score composers"
"John Williams,  London Symphony Orchestra",The Idol Temple,"Soundtrack, indiana jones, American film score composers"
"John Williams,  London Symphony Orchestra",A Thought for Marion / To Nepal,Unknown
Reagan Youth,Jesus Was A Pacifist,"Awesome, political, title is a full sentence, samoans"
James Cleveland,I Don't Feel Noways Tired,Unknown
Peter Gabriel,No Self Control,"rock, Progressive rock, 1980, Peter Gabriel, classic rock"
Stephen Bishop,Send a Little Love My Way (Like Always) - Remastered,Unknown
Teena Marie,Irons In The Fire,"soul, Old School Slow Jams, rnb, 80s, female vocalists"
Change,A Lovers Holiday - Alternate Version,Unknown
Ted Nugent,Together,"classic rock, rock, hard rock, 70s, heavy metal"
Loreena McKennitt,The Stockford Carol,"celtic, christmas, folk, instrumental, new age"
Frankie Valli & The Four Seasons,Our Day Will Come - Live,Unknown
Ella Fitzgerald,Nice Work If You Can Get It,"jazz, female vocalists, jazz vocal, ella fitzgerald, vocal jazz"
Queensrÿche,Screaming In Digital - Remastered,Unknown
Metallica,Whiplash (Live - Seattle '89),Unknown
Metallica,Bass Solo (Live - Seattle '89),Unknown
"Rosemary Clooney,  Percy Faith & His Orchestra",Tenderly (with Percy Faith & His Orchestra) - Single Version,Unknown
R.E.M.,Cuyahoga - 2011 Remaster,Unknown
Queensrÿche,London - Remastered,Unknown
Skinny Puppy,Dig It,"industrial, Skinny Puppy, electro-industrial, 80s, electronic"
Atomic Pulse,Mateluna 2020,Unknown
Talking Heads,No Compassion,"new wave, rock, alternative, 70s, post-punk"
"Franz Liszt,  Arthur Rubinstein,  Alfred Wallenstein,  RCA Victor Symphony Orchestra","Piano Concerto No. 1 in E-Flat Major, S. 124: II. Quasi adagio",Unknown
Fela Kuti,Opposite People,"african, afrobeat, long, saxophone, I like"
Foghat,Slow Ride - Live Version,Unknown
Ramón Torres,De Higuey a la Capital,Unknown
Bill Evans Trio,A House Is Not A Home,"jazz, piano, jazz fusion, fip, jazz piano"
Ministry,Over the Shoulder,"industrial, ebm, 80s, fistKranKping, rockitz"
Ratt,Enough Is Enough,"80s, glam rock, Glam Metal, metal, Ratt"
Discharge,A Look at Tomorrow,"d-beat, 1981, 80s, Why, 1980s"
秋元薫,Love Letter,Unknown
Los Panchos,Triunfamos,Unknown
X,Los Angeles,"punk, punk rock, los angeles, 80s, rock"
Harry Chapin,Taxi - Live 1975 Version,Unknown
"Peter,  Paul and Mary",This Land Is Your Land,Unknown
Michael Stanley Band,Lover (Remastered),Unknown
Bill Evans,'Round Midnight,"jazz, piano, jazz piano, Bill Evans, piano jazz"
The Pointer Sisters,How Long (Betcha' Got A Chick On The Side),"soul, 70s, funky, romantic tension, 1975"
Kansas,All the World,"classic rock, Progressive rock, rock, kansas, 70s"
Emmylou Harris,Queen of the Silver Dollar - 2003 Remaster,Unknown
The Monkees,Your Auntie Grizelda - Original Stereo Version; 2006 Remaster,Unknown
Loreena McKennitt,The Seasons,"celtic, christmas, folk, heard on Pandora, 7 of 10 stars"
Tony! Toni! Toné!,Little Walter,"soul, 80s, new jack swing, nu soul, rnb"
Queensrÿche,Surgical Strike - Remastered,Unknown
Mark Knopfler,I Will Never Love Again,"Soundtrack, classic rock, guitar, tranqui, instrumental"
Pérez Prado,Cherry Pink And Apple Blossom White,"50s, Big Bands, prez prado, instrumental, cuba"
Sarah Vaughan,East of the Sun (West of the Moon),"jazz, jazz vocal, female vocalists, vocal jazz, blues"
Friedemann,The Man From Caesaria,"new age, deutschland, special"
Elton John,I Need You To Turn To - Piano Demo,Unknown
Talking Heads,Tentative Decisions,"new wave, rock, alternative, 70s, talking heads"
Tito Puente & His Orchestra,Little Brown Boy,"Bossa Nova, fip"
R. Carlos Nakai,Homage to the Ancient Ones,R Carlos Nakai
"Celia Cruz,  La Sonora Matancera",Mi Bomba Sonó,Unknown
Louis Jordan & His Tympany Five,Knock Me A Kiss - Single Version,Unknown
Talking Heads,Happy Day,"new wave, rock, 1977, New York Punk, talking heads"
Javier Solís,Fermin,Unknown
Jimmy Buffett,Landfall,"country, easy listening, Beach, Jimmy Buffett, rock"
Ian Tyson,The Coyote & The Cowboy,cowboy
Steve Wariner,Small Town Girl,"chris-softcountry, country, my favorite, My Country, ChrisCountryPop"
Judee Sill,Down Where the Valley Are Low - Remastered Version,Unknown
Cecilio & Kapono,The Nightmusic,Unknown
Emmylou Harris,Too Far Gone - 2003 Remaster,Unknown
David Bowie,All The Young Dudes - Live; 2005 Mix; 2016 Remaster,Unknown
Dan Fogelberg,Go Down Easy,"soft rock, Dan Fogelberg, 70s, 80s, Soundtrack"
Raffi,Listen to the Horses,"childrens, children, raffi"
Waylon Jennings,I Think I'm Gonna Kill Myself,"same, me too, goodbye, title is a full sentence, My Country"
Bad Company,Run with the Pack - 2009 Remaster,Unknown
Dire Straits,Les Boys,"rock, classic rock, 80s, guitar, blues"
Lou Christie,The Gypsy Cried,"oldies, 60s, male vocalists, fav, pop"
Los Panchos,Sin un Amor - Remasterizado,Unknown
Little Feat,"Oh Atlanta - Live at Lisner Auditorium, Washington, DC, 8/10/1977",Unknown
The Sugarcubes,Coldsweat,"rock, alternative, icelandic, 80s, indie"
2 LIVE CREW,C'mon Babe,"golden age hip hop, 2 Live Crew, Hip-Hop, rap, hip hop"
Rick Astley,When I Fall in Love,"pop, 80s, dance-pop, synthpop, rick astley"
Ray Stevens,I'm My Own Grandpaw,"country, funny, ray stevens, children, kids"
"Raymond Scott,  Arthur Fiedler,  Al Hirt",The Toy Trumpet,"piebald composers, vugube62, trumpet, looney, toy"
"Wolfgang Amadeus Mozart,  Arthur Rubinstein,  Alfred Wallenstein,  RCA Victor Symphony Orchestra","Piano Concerto No. 23 in A Major, K. 488: II. Andante",Unknown
"Dawn,  Tony Orlando","Say, Has Anybody Seen My Sweet Gypsy Rose (feat. Tony Orlando) - Digitally Remastered 1998",Unknown
The Beach Boys,The Trader - Remastered 2000,Unknown
The Dead Milkmen,Beach Song,"summer, punk rock, great bassline, snotty, cranky"
Ramon Ayala Y Sus Bravos Del Norte,Cuatro Carreras,Unknown
Talking Heads,With Our Love,"new wave, rock, post-punk, 80s, amayzes loved"
Marvin Sease,Let's Get Married Today,"soul, title is a full sentence"
The Monkees,You Just May Be The One - 2007 Remastered Version,Unknown
John Fahey,Impressions Of Susan,"blues, 2:03, way better than six organs will ever be"
Tony Rice Unit,I Hope You Have Learned,"bluegrass, banjo"
"Hank Williams,  Jr.",(I Don't Have) Anymore Love Songs,Unknown
Prince,Still Waiting,"soul, rnb, Old School soul, cosmic country and psychedelic americana, pop"
Talking Heads,Artists Only,"new wave, post-punk, rock, alternative, 70s"
"Johnny Cash,  June Carter Cash",If I Had a Hammer,"country, 70s, Rock and Roll, 1972, the big three"
Queen,In Only Seven Days,"rock, classic rock, Queen, 70s, hard rock"
Bob Dylan,Lo and Behold!,"rock, country, folk, blues, folkrock"
Ramon Ayala Y Sus Bravos Del Norte,Corrido De Las Once Tumbas,Unknown
"""Johnny Burnette & The Rock N Roll Trio""",Lonesome Train (On A Lonesome Track),Unknown
Candido Camero,Candi Bar,Unknown
Ramon Ayala Y Sus Bravos Del Norte,Corrido Hermanos Bedolla,Unknown
Count Basie,9:20 Special,"swing, jazz, instrumental, Big Band, Swazz"
"Hank Williams,  Jr.",Young Country,Unknown
The Cure,How Beautiful You Are,"new wave, 80s, The Cure, post-punk, alternative"
"Erik Satie,  Francis Poulenc",Sarabande No. 2,piano
Black Sabbath,Shock Wave - 2014 Remaster,Unknown
Marvin Gaye,Falling In Love Again,"soul, motown, 70s, funk, rnb"
Queen,Fun It - Remastered 2011,"Disco, hard rock, Funk Rock, I HATE REMASTERS SO FUCKING MUCH"
Shirley Caesar,"Yes Lord, Yes - Live",Unknown
Bobby Womack,Lay Your Lovin' On Me,funk
Metallica,...And Justice for All (Live - Seattle '89),Unknown
"Béla Fleck,  Sam Bush,  Jerry Douglas,  Stuart Duncan,  Tony Rice,  Mark Schatz",See Rock City,"banjo, bluegrass, instrumental, folk"
"Kotch,  Sly & Robbie",Cruising,Unknown
"Lester Young,  Oscar Peterson Trio",(It Takes) Two To Tango,"jazz, sax, 50s, 1954, lester young"
Queen,Dead On Time,"rock, hard rock, classic rock, Queen, 70s"
Marvin Gaye,Sparrow,"soul, 70s, tantotempotaste, marvin, chillout"
Ella Fitzgerald,Get Out Of Town,"jazz, ella fitzgerald, vocal, vocal jazz, Jazz Vocal Tag"
Curtis Mayfield,You're so Good to Me,"soul, funk, curtis mayfield, funky soul, 70s"
Judas Priest,Running Wild,"heavy metal, metal, hard rock, NWOBHM, Judas Priest"
Thin Lizzy,Get out of Here,"hard rock, classic rock, rock, irish, 80s"
"Maze,  Frankie Beverly",You're Not The Same - Remastered,Unknown
"London Symphony Orchestra,  Royal Choral Society",Paint it Black (feat. The Royal Choral Society),Unknown
Crass,Do They Owe Us a Living?,"anarcho-punk, punk, political, punk rock, diy"
"Hoagy Carmichael,  The Pacific Jazzmen",Two Sleepy People,"jazz, great duet, Big Band, fip, Sleeping"
The Oak Ridge Boys,Callin' Baton Rouge,Unknown
Grateful Dead,Stagger Lee - 2013 Remaster,Unknown
Marvin Gaye,Time To Get It Together,"soul, funk, motown, marvin gaye, 70s"
Van Halen,A Apolitical Blues,"hard rock, rock, blues, van halen, blues-rock"
Rene Rene,Lo Mucho Que Te Quiero,Unknown
Wings,Mama's Little Girl,"classic rock, pop, rock, 70s, british"
Nipsey Russell,Slide Some Oil To Me / Now Watch Me Dance,Unknown
The Isley Brothers,"Coolin' Me Out, Pts. 1 & 2",Unknown
Stevie Wonder,Hallelujah (I Love Her So),"soul, hallelujah, rock, 60s, motown"
Pat Boone,A Wonderful Time Up There,"oldies, male vocalists, Rock and Roll, Southern Gospel, pop"
Ismael Rivera,Tonto Del Amor,Unknown
Amanaz,Big Enough,"psychedelic, lovely accent, Afro Psych"
Ian Tyson,Summer Wages,cowboy
The Cure,Like Cockatoos - 2006 Remaster,Unknown
Johnnie Taylor,Don't Make Me Late,"soul, Ballad, soul ballad"
Sarah Vaughan,Come Rain or Come Shine,"jazz, female vocalists, vocal jazz, Sarah Vaughan, more of the same old crap"
Sérgio Reis,Pé de Cedro,Unknown
Julian Cope,Trampolene,"pop, rock, alternative, punk, college rock"
George Strait,It Ain't Cool To Be Crazy About You,"country, classic country, george strait favorite, 80s, love songs"
Julie London,They Can't Take That Away From Me,"jazz, female vocalists, easy listening, 60s, oldies"
John Anderson,Countrified,"country, 80s, Like, 1986"
The Meters,Out in the Country,"funk, soul, New Orleans, 70s, groove"
Bob Dylan,"Please, Mrs. Henry","rock, country, folk, blues, RockPop"
Yes,Siberian Khatru - Live,Unknown
Gang Of Four,Return The Gift,"post-punk, new wave, punk, Post punk, 80s"
"Ashford & Simpson,  James Simpson",Found a Cure,"Disco, soul, 70s, funk, afro armpit funk"
K.T. Oslin,Wall Of Tears,"pop, 80s, cover, Ballad, 1986"
Nitzer Ebb,Let Your Body Learn,"ebm, industrial, 80s, Old school EBM, electronic"
Lyle Lovett,If You Were To Wake Up,"country, rock, sad, easy listening, americana"
Grateful Dead,When Push Comes to Shove - 2013 Remaster,Unknown
Ray Charles,You Won't Let Me Go,"blues, pop, vocal jazz, r&b, ray charles"
Georges Brassens,La mauvaise réputation,"french, chanson francaise, francais, brassens, france"
Kix,No Ring Around Rosie,"hard rock, hair metal, rock, 80s, male vocalists"
Fleetwood Mac,That's Alright - Alternate Take; 2016 Remaster,Unknown
Eddie Murphy,Talking Cars,"comedy, eddie murphy, stand-up, ROFL, huggy"
"Afrika Bambaataa,  The Soulsonic Force",Planet Rock - Instrumental,"hip hop, electro, groove, electro-funk, avant-funk"
"Roger Shah,  Kristina Sky,  Emma Shaffer",Take Me Back,Unknown
Bessie Smith,Young Woman's Blues,"blues, female vocalists, everything, Classic Blues, tumultenoir"
"Josef Strauss,  Andris Nelsons,  Wiener Philharmoniker","Dynamiden, Walzer, Op. 173",Unknown
Protoculture,Go,Unknown
"Roman Messer,  Twin View,  Christian Burns,  Alex M.O.R.P.H.",Dancing In The Dark with Christian Burns - Alex M.O.R.P.H. Remix,Unknown
Grateful Dead,The Golden Road - 2001 Remaster,Unknown
The Gap Band,We Can Make It Alright,Unknown
Oingo Boingo,Cinderella Undercover - 1988 Boingo Alive Version,Unknown
2 LIVE CREW,S & M,"rap, Hip-Hop, 80s, sadomaso"
Dio,Night People,"heavy metal, hard rock, metal, Dio, 80s"
Henry Mancini,Carol for Another Christmas,"christmas, instrumental, best songs ever"
TKA,Scars of Love,"freestyle, pop, dance-pop, male vocalists, love songs"
Bert Kaempfert,When I Fall In Love,cover
Morris Day,Fishnet,"funk, 80s, dance, Jam and Lewis, rnb"
Savatage,Strange Wings,"heavy metal, Progressive metal, metal, Power metal, hard rock"
Squeeze,Piccadilly,"new wave, rock, 80s, pop, oldies"
Indigo Girls,Love's Recovery,"folk, rock, Love, beautiful, heard on Pandora"
Nice & Smooth,No Delayin',"hip hop, Hip-Hop, rap"
MC Hammer,Pump It Up (Here's The News),"90s, rap, Hip-Hop, hip hop, pop"
2 LIVE CREW,Get The F--k Out Of My House,Unknown
Echo & the Bunnymen,The Game,"80s, post-punk, alternative, new wave, british"
This Heat,Makeshift Swahili,"experimental, post-punk, Experimental Rock, new wave, Avant-Garde"
Marvin Gaye,Funk Me,"soul, jazz, 80s, funk, rnb"
Luther Vandross,It's over Now,"classic soul, Luther Vandross its over now - the ultimate Luther vandross, rnb, SOULLLL MUSIC, soul"
Prince,When We're Dancing Close and Slow,"rnb, soul, grins and smiles and giggles and laughs, 1970s electrochanical, chillout"
Carly Simon,As Time Goes By,"female vocalist, beautiful, classic rock, jazz, female vocalists"
Roger Daltrey,Don't Let the Sun Go Down on Me,"Soundtrack, classic rock, 80s, covers, rock"
Nico,The Falconer,"experimental, singer-songwriter, epic, Masterpiece, transcendental"
The Replacements,I'll Be You,"80s, rock, alternative, alternative rock, 1989"
Paul Horn,Agra,"flute, meditative, worldflute, ambient, chill out"
"Gustav Holst,  Orchestre Symphonique de Montréal,  Charles Dutoit","The Planets, Op. 32: 2. Venus, the Bringer of Peace",Unknown
Ted Nugent,"Hibernation - Live at San Antonio Convention Center, San Antonio, TX - July 1976",Unknown
Tom Petty and the Heartbreakers,Magnolia,classic rock
The Beach Boys,Surfer Girl,"60s, Surf, oldies, classic rock, Beach Boys"
The Beach Boys,In My Room,"60s, oldies, pop, Surf, classic rock"
Donnie Fritts,Sumpin' Funky Going On,fip
Ronnie Milsap,Please Don't Tell Me How the Story Ends,"country, classic country, easy listening, my favorite, 80s"
Genesis,The Colony of Slippermen (The Arrival / A Visit to the Doktor / Raven) - New Stereo Mix,Unknown
Dan Fogelberg,Once Upon a Time,"70s, Dan Fogelberg, singer-songwriter, soft rock, folk rock"
Genesis,Squonk - Live in Paris,Unknown
Van Morrison,Give Me a Kiss - 1999 Remaster,Unknown
The Guess Who,Proper Stranger,"classic rock, Canadian, 70s, oldies, PS"
Stephen Stills,We Are Not Helpless,"classic rock, pop, piano, folk-rock, Fusion"
Kate Bush,Never Be Mine,"female vocalists, alternative, singer-songwriter, 80s, beautiful"
Prince,It - 2020 Remaster,Unknown
Phish,Golgi Apparatus,"Jam, rock, funk, phish, strings organs rubber wind"
Deacon Blue,Real Gone Kid,"80s, pop, rock, new wave, pop rock"
Wipers,Can This Be,"punk, punk rock, rock, Garage Rock, alternative rock"
"Traditional,  J.S. Pierpont,  John Francis Wade,  Boston Pops Orchestra,  John Williams",Christmas Festival,Unknown
Girls At Our Best!,Politics!,"new wave, I want back to the 80s, pop, 80s, indie pop"
Los Baron De Apodaca,Desolación,Unknown
The Psychedelic Furs,All of This and Nothing,"new wave, alternative, post-punk, pop, rock"
Los Baron De Apodaca,La Culpa Fue Tuya,Unknown
Night Ranger,Eddie's Comin' Out Tonight,"hard rock, rock n roll, rock, arena rock, Night Ranger"
Wes Montgomery,Trust In Me,Unknown
Freddie Hubbard,Up Jumped Spring,"jazz, trumpet, jazz trumpet, palm court alley, stormy sunny spring"
Nat King Cole,El Choclo,"tango, nat king cole"
Ella Fitzgerald,They All Laughed,"jazz, vocal, ella fitzgerald, Jazz Vocal Tag, swing"
The Kinks,End of the Season,"60s, classic rock, rock, british, psychedelic"
The Deviants,Garbage,"bo diddley beat, psychedelic, bluesy, Garage Rock, Psychedelic Rock"
Glen Campbell,Mary In The Morning - Remastered 2001,Unknown
Los Baron De Apodaca,La Huella De Mis Besos,Unknown
"Armin van Buuren,  Nicky Romero,  Ifimay",I Need You To Know,"Progressive House, big room house"
Ethel Waters,Heat Wave,"Sentimental, 1933, jazz, female vocalists, the weather channel"
John Mellencamp,The Kind Of Fella I Am,"rock, 80s pop and rock, classic rock, folk rock, Southern Rock"
Bobby Horton,The Yellow Rose of Texas,civil war
Petra,Beat The System - Beat The System Album Version,Unknown
Dan Fogelberg,Scarecrow's Dream,"classic rock, soft rock, Favorite Artists, folk rock, west coast"
Village People,San Francisco (You've Got Me),"Disco, pop, 70s, male vocalists, english"
Waylon Jennings,Oklahoma Sunshine,"country, Like"
Frank Sinatra,I Think Of You - Remastered,Unknown
"Johann Strauss II,  Georges Prêtre,  Wiener Philharmoniker","Freuet euch des Lebens, Walzer, Op. 340",Unknown
Genesis,It - 2007 Stereo Mix,Unknown
"Charles Gounod,  Luciano Pavarotti,  Vienna Volksoper Orchestra,  Leone Magiera","Faust, CG 4 / Act 3: ""Quel trouble inconnu...Salut! Demeure chaste et pure""",Unknown
Dan Fogelberg,Lessons Learned,"Dan Fogelberg, singer-songwriter, Love, soft rock, Mellow"
"Lata Mangeshkar,  Mohammed Rafi",Jhilmil Sitaron Ka Angan Hoga - Duet,Unknown
Lisa Lynne,Circle Of Joy,"celtic, instrumental, harp, new age, folk"
Elvis Presley,Poor Boy,"oldies, 50s, rock n roll, rock, country"
"John Williams,  London Symphony Orchestra",The Medallion,"Soundtrack, John Williams, score, film score, 1980s"
"Evelyn ""Champagne"" King",I'm In Love - Extended Version,Unknown
The Esquires,Get On Up,"soul, oldies, 60s, northern soul, dance"
Aerosmith,The Hand That Feeds,"hard rock, rock, classic rock, blues rock, 70s"
"Frank Zappa,  The Mothers Of Invention",Big Leg Emma,"Progressive rock, zappa, rock, Frank Zappa, classic rock"
Hot,Angel in Your Arms,"70s, 70's, forgotten until now, soul, oldies"
Mecano,Laika,"80s, spanish, favorite songs, electronica, pop"
"John Williams,  London Symphony Orchestra",The Basket Game,"Soundtrack, John Williams, Classical, instrumental, Soundtracks"
Mission Of Burma,Max Ernst,"post-punk, 80s, alternative, boston, indie"
Carlos Y Jose,Lucita,Unknown
Ed Sullivan,White Christmas,Unknown
Loreena McKennitt,Banquet Hall,"celtic, christmas, instrumental, folk, ambient"
Whitesnake,Children of the Night - 2018 Remaster,"heavy metal, Glam Metal"
"Stephen Sondheim,  Into The Woods (Original Broadway Cast)",Into the Woods (Prologue),Unknown
Depeche Mode,Told You So - 2007 Remaster,"synthpop, ebm, electro-industrial"
Bob Dylan,"The Weight - Live at LA Forum, Inglewood, CA - February 1974",Unknown
Frank Sinatra,"Be Careful, It's My Heart","crooner, vocal, romantic, -3, 1960s: lounge music"
Townes Van Zandt,Fraternity Blues - Live,Unknown
Townes Van Zandt,No Place to Fall - Live,"country, folk, Townes van Zandt, singer-songwriter, americana"
"James Ramsey Murray,  Traditional,  Leonard Bernstein,  Richard P. Condie,  New York Philharmonic",Away in a Manger,Unknown
"Glenn Miller,  Boston Pops Orchestra,  John Williams",Moonlight Serenade,"jazz, Big Band, swing, instrumental, 40s"
The Moody Blues,House Of Four Doors - Part 2,Unknown
The Beach Boys,"Anna Lee, The Healer - Remastered 2001",Unknown
The Monkees,The Poster,"60s, pop, catchy, psychedelic pop, oldies"
Joe Walsh,Here We Go,"classic rock, rock, 70s, male vocalists, nat king cole"
Tom Scott,Amaretto,"jazz, saxophone, jazz fusion, tom, scott"
Ernest Tubb,Blue Christmas,"christmas, christmas country, country, classic country, Honky Tonk"
"Charles Strouse,  Andrea McArdle,  Reid Shelton,  Sandy Faison,  Raymond Thorne,  Annie Ensemble,  Peter Howard",Annie: A New Deal for Christmas,Unknown
Styx,The Message,"hard rock, Progressive rock, rock, 70s, instrumental"
"Maze,  Frankie Beverly",Somebody Else's Arms,rhythum and blues tag
Too $hort,Pimp the Ho,"old school, pimpin hos, pimp shit, stuff i am not responsible for, pimp da ho"
Albert King,Kansas City,"blues, electric blues, 60s, roadtrip, Albert King"
Erasure,Yahoo!,"80s, synth pop, synthpop, electronic, pop"
Sisters of Mercy,Never Land (A Fragment) - Remastered,Unknown
Pat Benatar,It's A Tuff Life,"rock, 80s, classic rock, pop, female vocalists"
Ed Sullivan,Do You Hear What I Hear,Unknown
Arlo Guthrie,Highway in the Wind,"folk, arlo guthrie, 60s, singer-songwriter, classic"
The Psychedelic Furs,I Wanna Sleep With You,"post-punk, rock, 80s, seen live, new wave"
Los Baron De Apodaca,Te Vengo A Buscar,Unknown
Mohammed Rafi,Suhani Raat Dhal Chuki,Unknown
Foreigner,Back Where You Belong,"classic rock, rock, AOR, melodic rock, hard rock"
Van Halen,You Really Got Me - 45 Version,Unknown
Chet Atkins,Winter Wonderland - 1983 Version,Unknown
Jim Croce,One Less Set Of Footsteps,"70s, singer-songwriter, folk, classic rock, rock"
The Doobie Brothers,Tell Me What You Want (And I'll Give You What You Need),"classic rock, 70s, west coast, 70s rock, lovesongs"
Waylon Jennings,Cloudy Days,"country, outlaw country, american brilliance, Golden greats of feel-good depression, AM Country Gold"
Willie Nelson,Pretend I Never Happened,"country, 70s, outlaw country"
"Franz von Suppé,  Detroit Symphony Orchestra,  Paul Paray",Poet and Peasant: Overture,Unknown
"Carl Michael Ziehrer,  Christian Thielemann,  Wiener Philharmoniker","Schönfeld-Marsch, Op. 422",Unknown
Giuseppe Ottaviani,8K,Unknown
Wilmoth Houdini,Black but Sweet,"calypso, sabres of paradise, the original, wilmot, bucovina"
Daryl Hall & John Oates,Gotta Lotta Nerve (Perfect Perfect),"hall and oates, 80s, power pop, 1980s, daryl hall john oates"
"Andrew Rayel,  Roxanne Emery,  Richard Durand",Never Going Down - Richard Durand Remix,Unknown
"HALIENE,  Markus Schulz",Walk Through Walls - Markus Schulz Remix,Unknown
Jethro Tull,Cross-Eyed Mary - Steven Wilson Stereo Remix,Unknown
The Cramps,Voodoo Idol,"psychobilly, horror punk, punk, 80s, halloween"
Arlo Guthrie,Chilling of the Evening,"folk, 60s, 70s, arlo guthrie, classic rock"
"John Henry Hopkins Jr.,  The Philadelphia Brass Ensemble",We Three Kings of Orient Are,Unknown
"Franz Joseph Haydn,  Håkan Hardenberger,  Academy of St. Martin in the Fields,  Sir Neville Marriner","Trumpet Concerto in E Flat, H.VIIe/1: 3. Allegro",Unknown
Marvin Sease,Dreaming,"soul, r and b"
The Fixx,Outside,"new wave, rock, lolch, 80s, classic rock"
The Beach Boys,At My Window - Remastered 2009,"psychedelic pop, Psychedelic Rock"
Marvin Gaye,Everybody Needs Love,"soul, 70s, motown, oldies, funk"
Dave Mason,"Feelin' Alright - Live at Universal Amphitheater, Los Angeles, CA - 1975",Unknown
Genesis,Here Comes the Supernatural Anaesthetist - New Stereo Mix,Unknown
T. Rex,Dandy In The Underworld,"glam rock, rock, 70s, glam, T Rex"
The Association,On a Quite Night - Mono,Unknown
Innovations,Seabird,"Love, soft rock, psychedelic pop, male vocalists, love songs"
The Jacksons,Find Me a Girl,"pop, soul, 70s, jacksons, catchy"
Dolly Parton,I Lived My Life,Unknown
