artists,name,genres
George Michael,Monkey - Remastered,"80s, 1988, best of 1987, new wave peppermint"
Megadeth,Ashes In Your Mouth - Remastered,"heavy metal, metal, speed metal, thrash metal"
The Smiths,Unhappy Birthday - 2011 Remaster,Unknown
"Ludwig van Beethoven,  Wiener Philharmoniker,  Carlos Kleiber","Symphony No. 5 in C Minor, Op. 67: 3. Allegro",Unknown
Dory Previn,Woman Soul,Unknown
Rammstein,Seemann,"industrial metal, metal, industrial, german, Rammstein"
"Kool G Rap,  DJ Polo",Ill Street Blues,"Hip-Hop, rap, Kool G Rap, ElectglitchdubhoP, hip-hop legend"
Johnny Rivers,Memphis - Live At Whiskey A Go Go / 1964 / Remastered 1995,Unknown
R.E.M.,Finest Worksong - Remastered,Unknown
Air Supply,Sleigh Ride,"christmas, xmas, Air Supply, classic rock, jazzysxmas"
ABBA,Tiger,"pop, 70s, abba, Disco, rock"
Steve Hackett,Spectral Mornings - Remastered 2005,Progressive rock
La Arrolladora Banda El Limón De Rene Camacho,Roman Iriarte,Unknown
"Pyotr Ilyich Tchaikovsky,  Josef Sakonov,  London Festival Orchestra","Valse sentimentale, Op.51, No.6",Unknown
Beck,Mixed Bizness,"alternative, funk, beck, rock, indie"
Gnonnas Pédro,Yiri Yiri Boum,crea - centro de recursos africanistas
Yasunori Mitsuda,Chrono Cross -Scars of Time-,video game music
Mr. Bungle,Sweet Charity,"experimental, Avant-Garde, mike patton, alternative, Experimental Rock"
Keith Green,There Is A Redeemer,"christian, worship, Keith Green, dotz, praise and worship"
"Method Man,  Redman",Y.O.U.,"wu-tang, bad ass beat"
Ice Cube,A Gangsta's Fairytale,"Gangsta Rap, hip hop, Hip-Hop, 90s, West Coast Rap"
"Mychael Danna,  Jeff Danna",The Blood Of Cu Chulainn,"celtic, magic, esoteric"
Aventura,Cuando Volveras (English Version) [Bonus Track],Unknown
Korn,Dead,"Nu Metal, alternative metal, metal, rock, Korn"
"Kanchan,  Amit Kumar",Laila O Laila - Qurbani / Soundtrack Version,Unknown
Lush,Sweetness and Light,"shoegaze, dream pop, 4ad, rock, alternative"
Dolly Parton,The Grass Is Blue,"country, bluegrass, female vocalists, female vocalist, female"
"Mariah Carey,  Snoop Dogg",Crybaby (feat. Snoop Dogg),"rnb, Hip-Hop, vocal, hip hop, rap"
"Quincy Jones,  Ray Charles,  Chaka Khan",I'll Be Good To You,"soul, funk, rnb, Old School soul, quincy jones"
Marito Rivera Y Su Grupo Bravo,Sabrosa Cumbia - Mix,Unknown
Cocteau Twins,"Road, River and Rail","dream pop, ethereal, Cocteau Twins, british i like, shoegazegdchill"
Dolly Parton,I'll Be Home for Christmas,"christmas, female vocalist, country christmas, ring, christmas favorites"
Cheryl Lynn,Got To Be Real - Single Version,"soul, funk, 1979, Cheryl lynn, disco fox"
Little Isidor And The Inquisitors,"Christmas Of Love - From ""Dr. Seuss' How The Grinch Stole Christmas"" Soundtrack",Unknown
Three 6 Mafia,I'm so Hi,"Crunk, chill to this"
The LOX,Wild Out,"hip hop, new york, urban, fun, anthem"
Billy Stewart,Summertime,"soul, 60s, summer, oldies, funk"
"Mýa,  Jadakiss",Best Of Me (Featuring Jadakiss),"hip hop, urban, rnb, jadakiss, head boppin"
Lisette Melendez,Together Forever,"freestyle, together forever, LISETTE MELENDEZ, 80s, dance"
Skyz,New Age,Unknown
"Hank Williams,  Jr.",I've Got Rights,Unknown
Drama,"Left, Right, Left","rap, Dirty South, wjlb-FM, georgia, Younger Days"
Marina Raye,Awakening Dream,"native american, instrumental, ambient, flute, quiet"
Big Moe,Maan! (feat. E.S.G. & Big Pokey),Unknown
"Musiq Soulchild,  Osunlade",Mary Go Round,"Musiq, rnb, soul, Mellow, Neo-Soul"
S Club 7,Reach - Radio Edit,Unknown
Banda Cuisillos,Qué Pasa Con Nuestro Amor,Unknown
Lush,Thoughtforms - 2nd Version,Unknown
Japan,Ghosts - 2003 Digital Remaster,"ambient, ambient pop, darkwave, minimal synth, artpop"
Mongo Santamaria,Afro Blue,"latin jazz, cuban, jazz, congas, latin"
"Bobby ""Blue"" Bland",Ain't No Sunshine When She's Gone,"blues, soul, Love, cover, Blues Tag"
J.J. Cale,Friday,"blues, rock, classic rock, singer-songwriter, groove"
"Joe Sample,  Michael Franks",Leading Me Back to You,"Smooth Jazz, instrumental, piano, jazz fusion, chill out"
"Gang Starr,  Big Shug,  Freddie Foxxx",The Militia,"Hip-Hop, rap, hip hop, Gang Starr, heard on Pandora"
The Sound,I Can't Escape Myself,"post-punk, new wave, 80s, Post punk, british"
Shawn Colvin,Christmas Time Is Here,"christmas, holiday, Weihnachten, shawn colvin, Soundtrack"
Boards of Canada,Telephasic Workshop,"electronic, idm, ambient, electronica, chillout"
The Ruts,Babylon's Burning,"punk, punk rock, 70s, 1979, rock"
Impacto De Montemorelos,Dejenla Que Baile,Unknown
Pat Metheny Group,Have You Heard,"jazz, jazz fusion, Pat Metheny, instrumental, jazz guitar"
José Luis Perales,Un día más,"spanish, pop, singer-songwriter"
Ellen McIlwaine,Can't Find My Way Home,"folk, acoustic, blues, cover, bluesy"
N.W.A.,Express Yourself - Extended Mix,Unknown
Sophie,LONELY LOVE,"Initial D, eurobeat, anime, pop, japanese"
Nuclear Assault,Critical Mass,"thrash metal, thrash, crossover, metal, 80s"
Red Hot Chili Peppers,Little Miss Lover - 2006 Remaster,Unknown
Hole,Dying,"Grunge, alternative rock, female vocalists, alternative, 90s"
"Ella Fitzgerald,  Louis Armstrong",Tenderly,"jazz, ella fitzgerald, female vocalists, jazz vocal, vocal jazz"
The Jeff Healey Band,When The Night Comes Falling From The Sky,"blues rock, Bob Dylan cover, classic rock, blues, cover"
Barbra Streisand,The Love Inside,"Barbra Streisand, female vocalists, The Love Inside, easy listening, Streisand"
"Technotronic,  Ya Kid K",Move This,"dance, 80s, techno, electronic, 90s dance"
Miguel Cassina,Quiero levantar mis manos,Unknown
Roxy Music,Over You,"rock, 80s, glam, british, 1980"
MC Ren,Ruthless For Life,"Gangsta Rap, hip hop, Hip-Hop, rap, 90s"
Teresa Teng,時の流れに身をまかせ,Unknown
Camilo Sesto,Amor No Me Ignores,"español, favorite songs, male vocalists, romance, daniela"
Marilyn Manson,The Last Day On Earth,"industrial, industrial rock, metal, industrial metal, rock"
The Detroit Cobras,Cha-Cha Twist,"Garage Rock, female vocalists, rock, cover, garage"
Soulfly,Bleed,"thrash metal, metal, Nu Metal, Tribal Metal, Nu-metal"
The Outfield,Voices Of Babylon,"80s, british, the outfield, rock, classic rock"
"The Blues Brothers,  Joe Gastwirt",Green Onions,"blues, blues brothers, blues rock, rock, instrumental"
Richard Marx,Satisfied,"80s, pop, richard marx, rock, 1989"
Barbra Streisand,Make It Like a Memory,"vocal, female vocalists, female, pop, 80s"
Marilyn Manson,User Friendly,"industrial, industrial rock, industrial metal, rock, metal"
La Arrolladora Banda El Limón De Rene Camacho,Un Amor En El Olvido,Unknown
Muddy Waters,I Love The Life I Live (I Live The Life I Love),"blues, Chicago Blues, BRC Blues Band, BRC Blues Band Karlsruhe, allbout Guitar Lessons - Blues Workshops Karlsruhe"
Andy Montañez,Milonga para una Niña,"salsa, Andy Montanez, Salsa con cache"
Sergio Vargas,Si Algun Día la Ves,Unknown
"Antonio Vivaldi,  James Tyler,  Robin Jeffrey,  The English Concert,  Trevor Pinnock","Concerto For 2 Mandolins, Strings And Continuo In G, RV 532: 1. Allegro",Unknown
Loreena McKennitt,Ancient Pines,"celtic, folk, new age, female vocalists, beautiful"
The Smashing Pumpkins,By Starlight - Remastered 2012,shoegaze
Randy Newman,"Andy's Birthday - From ""Toy Story""/Score","Classical, Soundtracks, film score, Film Soundtrack, western classical"
Green Day,No Pride,"punk rock, punk, rock, green day, pop punk"
Collin Raye,I Think About You,"country, 90s, love songs, collin raye, country pop"
"Giovanni Battista Pergolesi,  Emma Kirkby,  James Bowman,  Academy of Ancient Music,  Christopher Hogwood",Stabat Mater: 1. Stabat Mater,"Classical, opera, Giovanni Battista Pergolesi, Baroque era"
潘越雲,我是不是你最疼愛的人,Unknown
David Bowie,Ricochet - 2018 Remaster,Unknown
DOWN,Rehab,"sludge metal, metal, stoner metal, groove metal, Stoner Rock"
DOWN,Temptation's Wings,"stoner metal, sludge metal, groove metal, metal, Stoner Rock"
Bob Marley & The Wailers,Jump Nyabinghi,"reggae, roots reggae, classic reggae, 80s, roots"
Mario Ortiz Y Su Orquesta,A Fuego Lento,Unknown
Pet Shop Boys,Left to My Own Devices - 2018 Remaster,"synthpop, Progressive House, eurodance, dance pop, freestyle"
"Mary J. Blige,  Nas",Love Is All We Need,"rnb, 90s, mary j blige, soul, female vocalists"
Anthony Warlow,Alive,"musical, jekyll and hyde, jekyll and hyde the gothic musical, jekyll and hyde the gothic musical thriller"
Sandro,El Maniquí,sandro
Paco Barrón y sus Norteños Clan,Tarjeta Roja,Unknown
Green Day,Bab's Uvula Who?,"punk rock, punk, rock, green day, 90s"
blink-182,Wasting Time,"punk rock, pop punk, rock, punk, Blink 182"
Judas Priest,Rock Hard Ride Free,"heavy metal, metal, 80s, hard rock, rock"
Deftones,Battle-axe,"metal, alternative metal, Deftones, alternative, rock"
Black Box,I Don't Know Anybody Else,"90s, dance, 80s, Black Box, House"
Gladys Knight & The Pips,Help Me Make It Through The Night,"soul, motown, female vocalists, oldies, Love"
Judas Priest,Some Heads Are Gonna Roll - Remastered,Unknown
Bathory,Hades,"black metal, thrash metal, metal, blackened thrash metal, old school black metal"
Green Day,Westbound Sign,"punk rock, punk, rock, alternative rock, green day"
Twisted Sister,Stay Hungry,"hard rock, heavy metal, hair metal, Glam Metal, glam rock"
Glenn Frey,"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack","rock, 80s, a subtle use of vocal harmony, major key tonality, repetitive melodic phrasing"
"John Mayall,  John Mayall & The Bluesbreakers",Sensitive Kind,"blues, radio paradise, radioparadise, john mayall sensitive kind"
Channel Live,Mad Izm,"Hip-Hop, 90s, new york, Classic Hip Hop, underground hip-hop"
Slayer,Spirit In Black,"thrash metal, metal, heavy metal, thrash, Slayer"
Sade,Sally,"soul, Sade, jazz, Smooth Jazz, female vocalists"
Bob Marley & The Wailers,"Waiting In Vain - 12"" Single Version",Unknown
"Franz Schubert,  Andrea Bocelli,  Academy Of Choir Art Of Russia,  Moscow Radio Symphony Orchestra,  Vladimir Fedoseyev",Ave Maria,"Classical, Ave Maria, romantic, schubert, instrumental"
Wham!,Nothing Looks the Same In the Light,"pop, new wave, 80s, 1983, electronic"
Bob Marley & The Wailers,Trench Town,"reggae, roots reggae, Bob Marley, bob marley and the wailers, roots"
Seal,Don't Cry,"pop, soul, Seal, 90s, male vocalist"
Mecano,Esta Es la Historia de un Amor,"Esta Es Ia Historia de un Amor, spanish, obscure yet streamable tracks, polo, Megalito"
"The Paul Butterfield Blues Band,  Janis Joplin",One Night Stand,Unknown
"Frédéric Chopin,  Daniel Barenboim","Nocturne No.14 In F Sharp Minor, Op.48 No.2","early romantic, romantic period, nocturne"
"Michael Jackson,  will.i.am",The Girl Is Mine 2008 with will.i.am (with will.i.am) - Thriller 25th Anniversary Remix,Unknown
"Annie Lennox,  Heff Moraes",Train in Vain (Stand by Me),Unknown
Grupo Miramar,Pobres Niños,a mi
El Gran Combo De Puerto Rico,Compañera Mía,Unknown
*NSYNC,The Only Gift,"christmas, pop, male vocalists, close harmony, Christmas Music"
"""DAngelo""",Higher,Unknown
Shania Twain,Home Ain't Where His Heart Is (Anymore),"country, Shania Twain, 90s, pop, female vocalists"
Los Hermanos Flores,Enfermera,Unknown
Modern Talking,Just Like an Angel,"80s, Disco, pop, disko, deutsch"
Roxy Music,The Space Between - Remastered,Sophisti-Pop
Duran Duran,My Own Way - 2009 Remaster,"new wave, new romantic, dance-punk, Funk Rock"
Eric Benét,Spiritual Thang,"soul, eclectic, sophisticated, 7 of 10 stars, joy"
Simply Red,Sad Old Red - 2008 Remaster,Unknown
Modern Talking,Hey You,"dance, disko, Modern Talking, Disco, 80s"
Steve Earle,Goodbye,"country, americana, singer-songwriter, acoustic, Alt-country"
Ben Folds Five,Kate,"alternative, piano, rock, piano rock, indie"
TNT,"10,000 Lovers (In One)","hard rock, 80s, hair metal, melodic, english"
Piero,Si Vos Te Vas,"latin, trova, fav, songs of my life, latinoamerica"
Heroes Del Silencio,Hace tiempo,"rock, spanish, heroes del silencio, 80s, singer-songwriter"
Duran Duran,Too Late Marlene - 2010 Remaster,"new romantic, remaster"
2Pac,Intro,"hip hop, 2pac, rap, Gangsta Rap, Hip-Hop"
Los Acosta,Oh Mary,Unknown
"Erik Satie,  Riri Shimada",Trois Gnoissiennes: I. Lent,ascore2020-002
*NSYNC,In Love on Christmas,"christmas, pop, new york, 90s, Justin Timberlake"
Hombres G,¿Qué te he hecho yo?,Unknown
"Michael Jackson,  Akon,  Mark ""Exit"" Goodchild",Wanna Be Startin' Somethin' 2008 with Akon (with Akon) - Thriller 25th Anniversary Remix,Unknown
Bee Gees,Melody Fair,"pop, Bee Gees, strings organs rubber wind, 60s, 4 5 6 The Drip"
The Smashing Pumpkins,Take Me Down - Remastered 2012,"ambient pop, dream pop, Alt-country, slowcore, Neo-Psychedelia"
羅大佑,童年,Unknown
Aretha Franklin,Jump To It - Original Extended Version,Unknown
"""DAngelo""","Shit, Damn, Motherfucker",Unknown
KISS,Thrills In The Night,"hard rock, Glam Metal, heavy metal, rock, 80s"
"Dolly Parton,  The Jordanaires",Save the Last Dance for Me (with The Jordanaires),Unknown
Modest Mouse,Cowboy Dan,"indie rock, indie, rock, alternative, Modest Mouse"
"Bing Crosby,  John Scott Trotter & His Orchestra,  ""Max Terrs Mixed Chorus""",Silent Night - 1942 Single Version,Unknown
Bronco,Grande de Caderas,regional mexican
John Farnham,Break The Ice,80s
Bronco,Bailando Jaláo,Unknown
Honeymoon Suite,Feel It Again,"rock, 80s, classic rock, Canadian, hard rock"
Shigeru Nagata,If I Could Be the Sea (Ending),Unknown
Frank Sinatra,Let Me Try Again (Laisse Moi le Temps),easy listening
The Clancy Brothers,"Beer, Beer, Beer","Irish Drinking Songs, irish, drinking songs, celtic, shenanigans"
Bronco,Nunca Te Olvidaré,Unknown
Humble Pie,Get Down To It,"classic rock, blues rock, rock, hard rock, K-DST"
"""Los Yonics""",Asi Te Quiero - Con Mariachi,Unknown
"Johann Sebastian Bach,  Ingrid Kertesi,  Jozsef Mukk,  Judit Nemeth,  Istvan Gati,  Hungarian Radio Chorus,  Budapest Failoni Chamber Orchestra,  Matyas Antal","Herz und Mund und Tat und Leben, BWV 147: Chorale: Jesus bleibt meine Freude (Chorus)",Unknown
The Offspring,Dirty Magic,"punk rock, punk, rock, alternative, Grunge"
Banda Sinaloense Los Recoditos,Ya Se Fue,Unknown
Dream Theater,Learning to Live,"Progressive metal, Progressive rock, Dream Theater, metal, Progressive"
Megadeth,Good Mourning / Black Friday - Remastered,Unknown
Rick Wakeman,Catherine Of Aragon,"Progressive rock, instrumental, Symphonic Rock, rick wakeman, yes"
Changing Faces,G.H.E.T.T.O.U.T.,"rnb, 90s, female vocalists, soul, r kelly"
Crash Test Dummies,God Shuffled His Feet,"alternative, rock, 90s, pop, Canadian"
Pearl Jam,Blood (Remastered),Unknown
ZZ Top,Pincushion,"rock, hard rock, Southern Rock, classic rock, blues rock"
The Offspring,So Alone,"punk rock, punk, rock, 90s, alternative"
Lionel Richie,Deep River Woman,"80s, chillout, ballads, my soundtrack, pop"
April Wine,Tonite Is a Wonderful Time to Fall in Love,"hard rock, classic rock, rock, 70s, power pop"
Morphine,Thursday,"alternative, Jazz Rock, rock, jazz, Morphine"
Joe Hisaishi,The Lost Paradise,"Soundtrack, japanese"
"Luigi Boccherini,  Sir Neville Marriner,  Academy of St. Martin in the Fields","Boccherini: String Quintet in E Major, G. 282, Op. 13 No. 6: III. Minuetto - Trio",Unknown
Freeez,"I.O.U. - 12"" Version",Unknown
The Hollies,The Air That I Breathe,"oldies, 60s, classic rock, 70s, rock"
Bruce Springsteen,"Thunder Road - Live at the Roxy Theatre, W. Hollywood, CA - October 1975",Unknown
AC/DC,Chase the Ace,"hard rock, instrumental, rock, classic rock, heavy metal"
Kenny Rogers,Long Arm Of The Law,"country, Ballad, melancholy, great song, classic country"
Joe Cocker,Bye Bye Blackbird,"classic rock, blues, rock, blues rock, cover"
Gloria Estefan,Hoy - Spanish Version,Unknown
Billy Idol,Intro,"Billy Idol, classic rock, pop, rock, 80s"
John Lennon,Tight A$ - Remastered 2010,Unknown
Rey Ruiz,Si Te Preguntan,"salsa, latin, spanish, world, male vocalists"
Vince DiCola,Up the Mountain,Unknown
"""Guns N Roses""",My World,Unknown
George Benson,I Just Wanna Hang Around You,"Smooth Jazz, jazz, quiet storm, soul, oldschool"
"Johann Sebastian Bach,  Ton Koopman","Toccata and Fugue in D minor, BWV 565","Classical, organ, Bach, baroque, Klassik"
Nino Rota,The Halls Of Fear,"Soundtrack, Nino Rota, instrumental, godfather, Classical"
Tia Blake,Black Is the Colour,1310fh
Toots & The Maytals,Monkey Man,"reggae, ska, rocksteady, roots reggae, jamaican"
Soundgarden,Limo Wreck,"Grunge, rock, alternative rock, hard rock, alternative"
Los Tigres Del Norte,Ojos Negros Nunca Engañan,Unknown
"Wolfgang Amadeus Mozart,  Eder Quartet","String Quartet No. 21 in D Major, K. 575 ""Prussian No. 1"": II. Andante",Unknown
Gowan,(You're A) Strange Animal,"80s, Canadian, the word you, animal songs, gowan"
The Pointer Sisters,Automatic - Single Version,Unknown
Lucha Villa,Amémonos,Unknown
Tokyo Blade,Night Of The Blade,"heavy metal, NWOBHM, hard rock, classic rock, metal"
Nine Inch Nails,Reptile,"industrial, industrial rock, rock, alternative, NIN"
The Pogues,The Wild Rover,"celtic, rock, Standards, Irish Folk, Irish Punk"
Manuel Ascanio,Dos Amores,Unknown
T La Rock,It's Yours (Radio Mix),Unknown
The Smiths,Meat Is Murder - 2011 Remaster,"experimental, indie pop, post-punk, jangle pop, MySpotigramBot"
Mike Laure,La Cosecha De Mujeres,Unknown
Nino Rota,The New Godfather,"Soundtrack, Nino Rota, instrumental, italian, movie soundtrack"
Mötley Crüe,Power To The Music,"hard rock, heavy metal, rock, Glam Metal, motley crue"
Ray Conniff,Jingle Bells,"christmas, jingle bells, Christmas Music, easy, Merry Christmas"
Miles Davis,Human Nature,"jazz, Smooth Jazz, trumpet, miles davis, instrumental"
Nine Inch Nails,The Becoming,"industrial, industrial rock, rock, alternative, electronic"
Masayoshi Takanaka,SAMBA PATI,guitar
Johnny Cash,Delia's Gone,"country, acoustic, folk, Johnny Cash, Murder ballad"
Elis Regina,20 Anos Blue,"Retro, mpb, doi, jazz, Bossa Nova"
Los Jaivas,Mira Niñita,"chile, chilean rock, rock chileno, Latinoamericanos, chilena"
"""Keb Mo""",She Just Wants To Dance,Unknown
Timi Yuro,Smile,"oldies, female vocalists, soul, pop, 60s"
Tears For Fears,I Believe,"80s, new wave, pop, rock, Tears for Fears"
Trisha Yearwood,Perfect Love - Single Version,"1998, modern country, contemporary country, late 90s country"
Massive Attack,Five Man Army - 2012 Mix/Master,"trip-hop, electronic, downtempo, chillout, trip hop"
"David Lui,  Zhang Yong Fu and Antonio Chen",老情歌,Unknown
Nailbomb,Cockroaches,"thrash metal, groove metal, industrial metal, 90s, hardcore"
"Andrew Lloyd Webber,  Jason Donovan,  ""Joseph And The Amazing Technicolor Dreamcoat"" 1991 London Cast",Close Every Door To Me,"musical, Joseph, Lloyd Webber"
Banda Pequeños Musical,Libre De Culpa,Unknown
Steve Goodman,City of New Orleans,"folk, favorites, singer-songwriter, trains, country"
*NSYNC,I Thought She Knew,"pop, nsync, boybands, Acapella, a cappella"
Miles Davis,So What - Studio Sequence 1,"jazz, miles davis, Modal, Shady, Instrumental Jazz Tag"
Miles Davis,Fran-Dance,"jazz, trumpet, miles davis, Fusion, bebop"
Charles Mingus,Boogie Stop Shuffle,"jazz, bebop, Hard Bop, bass, mingus"
The Motels,Suddenly Last Summer,"new wave, 80s, female vocalists, pop, soft rock"
Bill Evans,What Is There To Say?,"jazz, jazz piano, Bill Evans, jazz piano trio, instrumental"
Miles Davis,Freddie Freeloader - Studio Sequence 1,"jazz, instrumental, piano, Fusion, saxophone"
Miles Davis,Freddie Freeloader - False Start,"jazz, miles davis, trumpet, instrumental, nice"
Sons of the Pioneers,(Ghost) Riders In The Sky,Unknown
George Strait,Let's Fall To Pieces Together,"country, George Strait, country legends, Traditional Country, Lets fall To Pieces Together"
Miles Davis,Love For Sale,"jazz, cool jazz, instrumental, miles davis, jazz trumpet"
Miles Davis,Freddie Freeloader - Studio Sequence 2,"jazz, paul chambers, jazzFORme, Instrumental Jazz Tag"
"Johann Sebastian Bach,  Yo-Yo Ma","Cello Suite No. 4 in E-Flat Major, BWV 1010: I. Prélude",Unknown
Chuck Berry,Almost Grown,"50s, Rock and Roll, oldies, rock n roll, classic rock"
Naked Eyes,"Promises, Promises","80s, new wave, pop, synth pop, Naked Eyes"
"Stevie Nicks,  Tom Petty",I Will Run to You - 2016 Remaster,Unknown
Womack & Womack,Baby I'm Scared of You,"soul, 80s, Disco, Womack and Womack, classic soul"
"Tony Bennett,  Count Basie,  Benny Powell,  Ralph Sharon,  Snookey Young,  Joe Newman,  Sonny Payne,  Teddy Reig,  Marshall Royal,  Wendell Culley,  Charlie Fowlkes,  Thad Jones",Are You Havin' Any Fun?,cold case
Marilyn Manson,Minute Of Decay,"industrial metal, industrial, metal, rock, industrial rock"
Larry Williams,Bony Moronie,"Rock and Roll, 50s, oldies, rock n roll, 60s"
Nas,Suspect,"hip hop, Hip-Hop, rap, new york, Nas"
Marty Robbins,In The Valley,"country, oldies, classic country, Marty Robbins, 50's"
Marty Robbins,The Little Green Valley,"country, classic country, Marty, easy listening, beautiful"
Asia,Sole Survivor,"Progressive rock, rock, classic rock, 80s, Symphonic Rock"
John Cafferty & the Beaver Brown Band,Tender Years,"rock, 80s, Soundtracks, sax solo, 80s pop and rock"
Iron Maiden,Revelations - 2015 Remaster,Unknown
"Lester Flatt,  Earl Scruggs,  The Foggy Mountain Boys","Foggy Mountain Breakdown - Theme From ""Bonnie & Clyde""","bluegrass, 1950"
Midnight Star,Freak-a-Zoid,"funk, 80s, electro hip-hop, dance, electro"
Amy Grant,Little Town,"christmas, christian, female vocalist, missjudy76"
Blossom Dearie,Someone To Watch Over Me,"jazz, female vocalists, piano, jazz vocal, vocal jazz"
Avail,Simple Song,"punk, punk rock, hardcore, hardcore punk, Anthemic"
"Johann Sebastian Bach,  Yo-Yo Ma","Cello Suite No. 1 in G Major, BWV 1007: III. Courante","Classical, cello"
Cal Tjader,Invitation - Instrumental,Unknown
The Pioneers,Long Shot Kick De Bucket,"reggae, ska, skinhead reggae, rocksteady, trojan"
The Three Suns,Santa Claus Is Comin' to Town,"instrumental, christmas, Weihnachten"
Huey Lewis & The News,Walking On A Thin Line,"rock, classic rock, 80s, huey lewis, seen live"
DJ Shadow,The Number Song,"trip-hop, Hip-Hop, electronic, turntablism, electronica"
"John Williams,  London Symphony Orchestra",Ewok Celebration and Finale,"nerdcore, Star Wars, post-nerdcore"
X,Wild Thing - 45 Version,cover
"Dean Martin,  Ron Furmanek,  Sweet",You Belong To Me - Remastered,Unknown
Judy Garland,Puttin' On The Ritz,"jazz, swing, oldies, female vocalist, judy garland"
"Lisa Lisa & Cult Jam,  Full Force",All Cried Out (with Full Force),"1986, major key tonality, acoustic rhythm piano, mild rhythmic syncopation, synth rock arranging"
El Gran Combo De Puerto Rico,El Arbolito,Unknown
Jimmy Buffett,Jolly Mon Sing,"Island, Jimmy Buffett, music, island escapism, margaritaville"
Tom Jones,Let It Be Me,"60s, cover, pop, male vocalist, Ballad"
La Diferenzia,Si Lo Quieres,"tejano - la diferenzia - si lo queres, tejano, la diferencia, la diferenzia, si lo quieres"
José José,Mi Vida,"latin, romanticas, bolero, Cafeteria La Sirena, In the mood for Boleros and Baladas ROMANTICAS"
John Coltrane,Mr. P.C.,"jazz, saxophone, john coltrane, free jazz, bebop"
Tommy Guerrero,Soul Miner,"instrumental, chillout, indie, chill, dreampop"
Stevie Wonder,Never In Your Sun,"soul, 80s, motown, rain, Stevie Wonder"
"Bill Evans,  Scott LaFaro,  Paul Motian",Come Rain Or Come Shine (Take 5),"jazz, jazz piano"
Rush,Manhattan Project,"Progressive rock, hard rock, classic rock, 80s, rock"
"Bill Evans,  Scott LaFaro,  Paul Motian",Spring Is Here,"jazz, Bill Evans, piano, jazz piano, cool jazz"
The Dead Milkmen,Bitchin' Camaro,"punk, 80s, punk rock, rock, comedy"
Rene & Angela,You Don't Have To Cry,"80s, quiet storm, r&b, smooth, old school"
Suicidal Tendencies,I Saw Your Mommy...,"punk, hardcore punk, metal, hardcore, Suicidal Tendencies"
Public Image Ltd.,The Order of Death,"post-punk, 80s, new wave, experimental, dark"
Jackson Browne,Lawyers in Love,"rock, classic rock, jackson browne, 80s, 1983"
Rick Springfield,Love Somebody,"80s, rock, pop, classic rock, pop rock"
Bloodhound Gang,I Wish I Was Queer So I Could Get Chicks,"alternative rock, rock, punk, alternative, punk rock"
Keith Whitley,Somebody's Doin' Me Right,"country, love song, falling in love, Love, my favorite"
Ray Charles,Am I Blue,"blues, pop, vocal jazz, r&b, Blues Tag"
Meat Puppets,Aurora Borealis,"alternative, instrumental, rock, alternative rock, punk"
Klymaxx,Meeting In The Ladies Room,"funk, 80s, Soul Funk, soul, dance"
Diana Ross,It's Your Move,"pop, soul, female vocalists, soft rock, adult contemporary"
Steve Wariner,Some Fools Never Learn,"country, steve wariner-some fools never learn, sad, classic country, my favorite"
The Time,The Bird,"funk, 80s, prince, party, fun"
The Nails,88 Lines about 44 Women,"80s, new wave, extensive vamping, acclaimed music top 3000, major key tonality"
Tom Jones,That Wonderful Sound,"Ballad, That wonderful sound"
The Toasters,2-Tone Army,"ska, ska punk, shit, third wave ska, The Toasters"
Piero,Fumemos un Cigarrillo,"fip, fav"
Paddy Reilly,Farewell to Nova Scotia,"irish, paddy reilly, rockalll"
Marilyn Manson,Mister Superstar,"industrial metal, industrial, metal, rock, alternative metal"
Van Halen,Light up the Sky - 2015 Remaster,"hard rock, alex grey, aspen rose, ashley lane, anny aurora"
The Kingston Trio,Scotch And Soda,"folk, 60s, Kingston Trio, easy listening, oldies"
Mobb Deep,Q.U. - Hectic,"east coast hip hop, hardcore hip hop, mobb deep, Hip-Hop, rap"
Johnny Hodges & His Orchestra,Didn't Know About You,Unknown
"Harold Melvin & The Blue Notes,  Teddy Pendergrass",The Love I Lost (feat. Teddy Pendergrass) - Single Version,gamble huff
Banda Cuisillos,Yo Te Amo,Unknown
"John Williams,  London Symphony Orchestra",Departure of Boba Fett,Unknown
Iron Maiden,Wrathchild - 2015 Remaster,classic tracks
Wipers,Mystery,"punk, punk rock, indie rock, rock, 80s"
Prince,"Do Me, Baby","prince, slow jams, soul, 80s, sexy"
Jimmy Buffett,"The Weather Is Here, Wish You Were Beautiful","party, beach music, Beach, Lone Palm Coffee, rock"
"Hank Williams,  Jr.,  Don Helms",Ballad Of Hank Williams,Unknown
Fear Factory,Demanufacture,"industrial metal, metal, industrial, Industrial Death Metal, death metal"
The Time,Get It Up,"funk, Old School soul, The Time, 80s, soul"
Genesis,Man on the Corner - 2007 Remaster,Unknown
Foo Fighters,Floaty,"rock, alternative rock, Grunge, 90s, alternative"
Banda Cuisillos,Déjate Llevar,Unknown
David Allan Coe,D-R-U-N-K,"country, Awesome, cool, humor, great songs"
The Isley Brothers,"Here We Go Again, Pts. 1 & 2",Unknown
Illinois Jacquet,Harlem Nocturne,"saxophone, jazz, smoochy, harlem nocturne fm, new york"
