name_artist,gen_artist
Cryogenic,"['frenchcore', 'hardcore', 'speedcore', 'gabber', 'hardstyle', 'hardcore techno']"
Edison Lighthouse,['Faltante']
Luis R Conriquez,"['corrido', 'corridos bélicos', 'corridos tumbados', 'electro corridos', 'banda', 'sad sierreño', 'sierreño', 'música mexicana']"
Olivia Rodrigo,['Faltante']
Asko Kamppi,"['iskelmä', 'finnish pop', 'finnish rock']"
Emery,"['trance', 'progressive trance', 'progressive house']"
The Amigos,['Faltante']
Matt Bukovski,"['trance', 'progressive trance']"
Rae Allen,['Faltante']
Studio Killers,['Faltante']
Hot Water Music,"['punk', 'melodic hardcore', 'skate punk', 'post-hardcore', 'emocore']"
Zak Abel,['Faltante']
Ziggy Kinder,"['minimal techno', 'minimalism']"
Josef Gostic,['opera']
Angry Samoans,"['hardcore punk', 'punk', 'skate punk', 'proto-punk']"
Grace Potter,['Faltante']
Jayo Felony,"['g-funk', 'west coast hip hop', 'gangster rap']"
Patric La Funk,['Faltante']
Aleksandar Stanic,['Faltante']
Octagen,"['trance', 'progressive trance', 'eurotrance']"
Lotus Juice,['japanese vgm']
Emmy Loose/Philharmonia Chorus/Philharmonia Orchestra/Otto Ackermann,['opera']
Cardio Hits! Workout,['Faltante']
Los Provincianos,"['ranchera', 'cumbia']"
Ephraim Sykes,['musicals']
Street Money Boochie,['southern hip hop']
Juliet,"['latin pop', 'latin rock']"
Original Broadway Cast Plain And Fancy,['Faltante']
K.C. Douglas,['Faltante']
Geologic Of The Blue Scholars,['Faltante']
2ReD Suns,['Faltante']
Groove Theory,"['neo soul', 'new jack swing']"
Aroon,['haryanvi pop']
Babilon Dj,['Faltante']
The Royal Guardsmen,['christmas']
Dr. Samuel J. Hoffman,['exotica']
Darksiderz,['hardstyle']
City Slickers,['comedy']
Beny Moré,"['son cubano', 'bolero', 'mambo', 'latin jazz', 'cha cha cha', 'música tropical']"
Noisecontrollers,"['hardstyle', 'frenchcore', 'hardcore']"
Soft Blade,"['sovietwave', 'lo-fi house', 'witch house']"
DJ Novus,['Faltante']
Billos Caracas Boys Vs. Los Melódicos,"['merengue', 'música tropical']"
Etta Jones,"['vocal jazz', 'jazz']"
YC Worldwide,['Faltante']
Nathan Nicholson,"['melodic techno', 'melodic house']"
Sons Of The Alamo,['Faltante']
Laura Bell Bundy,['musicals']
múm,"['folk', 'indie folk', 'folk rock']"
Gary Peacock,"['jazz', 'free jazz']"
Tigers Jaw,"['midwest emo', 'pop punk', 'emo', 'emo pop', 'math rock']"
Bavarian Radio Symphony Orchestra,"['opera', 'classical', 'orchestra']"
Lissie,['Faltante']
Inner Peace Forever,['Faltante']
Harold Vick,"['hard bop', 'soul jazz', 'bebop']"
Hampshire and Nikita,['Faltante']
Zay Gatsby,['Faltante']
Agha,"['ghazal', 'qawwali']"
Berval,['Faltante']
Syke,"['g-funk', 'west coast hip hop']"
Ruben Amaya,['flamenco']
Bone Crusher,"['crunk', 'southern hip hop']"
Ruchama Raz,['Faltante']
Whiskey Myers,"['red dirt', 'texas country', 'southern rock', 'country', 'country rock']"
Louis David,['Faltante']
The Golden Gate Orchestra,['ragtime']
The Wailers,"['reggae', 'roots reggae', 'ska', 'rocksteady']"
Cabaret Ensemble,['musicals']
Ghostface Jr.,['Faltante']
M.G.Shreekumar,['Faltante']
Robert Randolph,"['modern blues', 'roots rock', 'blues', 'blues rock']"
Talking Coffee,"['jazz beats', 'nu disco']"
Noise Zoo,"['progressive trance', 'trance', 'progressive house']"
Trader Horne,"['folk rock', 'baroque pop']"
Marilia Medalha,"['bossa nova', 'mpb', 'samba', 'brazilian jazz']"
Twang and Round,['country hip hop']
Thunderstorms,['Faltante']
Reverend And The Makers,['Faltante']
D.B.Ramachandran,['Faltante']
The Rosenberg Trio,['swing music']
Buckcherry,['Faltante']
Gloria Loring,['Faltante']
Twista & The Speedknot Mobstaz,['Faltante']
Johnnie Taylor,"['blues', 'soul blues', 'soul']"
azul azul,"['cumbia', 'cumbia sonidera', 'salsa']"
Nick Beman,['Faltante']
Rene Rodrigezz,['Faltante']
Sib Lor,['thai pop']
Dim. Gkogkos,['Faltante']
The Creeps,"['psychobilly', 'rockabilly']"
Baha Men,['Faltante']
Shankar,"['bollywood', 'marathi pop', 'bhajan', 'devotional', 'desi', 'tamil dance', 'hindi pop', 'tamil pop', 'sufi']"
Sonny Payne,['vocal jazz']
Laura Aqui,['melbourne bounce']
Tito Gobbi,['opera']
Andreas Delfs,"['opera', 'classical']"
Nigel Olsson,['album rock']
Robert Tepper,['album rock']
Mikel Curcio,['Faltante']
Lil Wayne,"['rap', 'hip hop']"
The Wonder Stuff,"['madchester', 'britpop']"
The Strumbellas,['folk pop']
The Style Council,['Faltante']
Buddy Ebsen,['musicals']
Carlton Williams,['Faltante']
Clive Richardson,['Faltante']
Massive Breakz,['breakbeat']
Alex Xanok,['Faltante']
G. N. Balasubramaniam,['Faltante']
Angel-Eye,['deathstep']
Kusum Mantri,['Faltante']
Fisher Morgan,['Faltante']
St James,['tropical house']
Michael Salgado,"['tejano', 'norteño', 'música mexicana', 'cumbia norteña']"
Neil Sedaka,"['doo-wop', 'adult standards']"
Phantom Of The Opera Original London Cast,['musicals']
Youth Of Today,"['hardcore punk', 'hardcore', 'punk']"
Ankush,"['bhojpuri pop', 'bhojiwood']"
Kajis,"['progressive house', 'progressive trance', 'trance']"
La Numero 1 Banda Jerez De Marco A. Flores,"['banda', 'cumbia norteña']"
Joe Pass,"['jazz', 'bebop', 'vocal jazz', 'hard bop']"
David Duke,['Faltante']
Choeurs DEnfants Jean Pesneaud,['opera']
Stefan Linsen,['Faltante']
Olga Chorens,"['bolero', 'son cubano']"
Lazaros Rouvas,['Faltante']
Emilio Estefan,['Faltante']
10,['indietronica']
Jeff Golub,"['smooth jazz', 'cool jazz', 'jazz', 'jazz funk']"
The School Counselor,['Faltante']
Shakira,"['latin pop', 'latin']"
Royal Stockholm Philharmonic Orchestra Strings,['swedish ballads']
Tanya Tucker,['country']
Earl Wild,"['classical piano', 'classical']"
Steve Noble,"['free jazz', 'avant-garde']"
Flashmob,"['tech house', 'deep house']"
Huey Piano Smith,"['boogie-woogie', 'doo-wop']"
Nicholas Daniel,"['chamber music', 'classical']"
Soil,['indietronica']
USSR State Symphony Orchestra,"['orchestra', 'classical']"
Twice As Much,"['baroque pop', 'chamber pop']"
Harvey Danger,['Faltante']
Knudåge Riisager,['Faltante']
Ph03,['Faltante']
Stalking Gia,['Faltante']
Joan Ellison,['Faltante']
Heavenly Choir,['Faltante']
Max Essa,"['nu disco', 'disco house']"
Traedonya,['Faltante']
Ramakrishna,"['kollywood', 'tamil indie', 'tamil pop']"
Τρίο Μέλοντυ,['Faltante']
Jennifer Love Hewitt,['Faltante']
European Youth Jazz Orchestra,['big band']
Catherine Zeta-Jones,['musicals']
Sudhir Phadke,"['marathi pop', 'devotional', 'bhajan']"
Citizen King,['Faltante']
Kailash Kher,"['sufi', 'bhajan', 'bollywood', 'qawwali', 'hindi pop', 'devotional']"
Meredith Monk,"['minimalism', 'avant-garde', 'experimental']"
Dragonette,['Faltante']
Shankar-Ehsaan-Loy,"['bollywood', 'sufi', 'desi', 'hindi pop']"
Break Zero,['synthwave']
The S.O.S Band,['Faltante']
Herma Handl,['opera']
Mac Dre,['Faltante']
Marc Coppey,['chamber music']
Leslie Cheung,"['cantopop', 'c-pop', 'mandopop']"
Chalino Sanchez,"['corrido', 'norteño', 'música mexicana', 'banda']"
Shameless,['Faltante']
Santa Claus Sisters,['Faltante']
Ty Wagner,"['proto-punk', 'garage rock']"
Yeah Yeah Yeahs,['indie rock']
Astor Piazzolla,['tango']
Jimmy Buffett,['Faltante']
Fela Kuti,"['afrobeat', 'highlife', 'afropop', 'afro soul']"
Old Town School of Folk Music,"[""children's music""]"
Dímelo Flow,"['reggaeton', 'urbano latino']"
Amar Noori,['bhangra']
Unspoken,"['christian', 'ccm', 'pop worship', 'christian pop', 'worship']"
LeAnn Rimes,['Faltante']
Satans Rats,"['punk', 'proto-punk', 'power pop']"
Ellie Goulding,['Faltante']
Classixx,"['nu disco', 'indie dance']"
Void Vision,"['metalcore', 'djent', 'deathcore']"
Cyndi Wang,"['mandopop', 'taiwanese pop', 'c-pop']"
Dash D Cadet,['Faltante']
Hoagy Carmichael,['big band']
Ginuwine,['r&b']
Adriana Caselotti,['Faltante']
Harris Jayaraj,"['tamil pop', 'kollywood', 'tamil dance']"
Ice Nine Kills,"['metalcore', 'metal', 'post-hardcore']"
El Cantor,['chicha']
Titus1,"['dubstep', 'bass house']"
Marshall Crenshaw,"['power pop', 'jangle pop']"
U.S. 69,"['acid rock', 'psychedelic rock']"
Annette Cantor,['Faltante']
Hollywood Session Group,['Faltante']
Lentz,['Faltante']
Igor Markevitch,['classical']
Apostolis Xatzixristos,['Faltante']
Lalita Pawar,['Faltante']
Sean Dagher,"['sea shanties', 'pirate metal']"
Sound Junkies,['Faltante']
Susie Suh,['Faltante']
Las Jilguerillas,"['mariachi', 'ranchera', 'música mexicana', 'norteño']"
Klarino G. Anestopoulos,['Faltante']
David Axelrod,"['jazz funk', 'baroque pop', 'acid rock']"
Ioannis Tsanakas,['Faltante']
Pauline Wilson,['smooth jazz']
Elsa Merlini,['Faltante']
Charles Lloyd Quartet,"['jazz', 'free jazz']"
Los Troqueros,"['norteño', 'ranchera', 'corrido']"
Arthur Askey and cast,['Faltante']
Banda Brava,"['banda', 'corrido']"
Just A Gent,['future bass']
Tay Dizm,['Faltante']
Travis Tritt,"['country', 'traditional country']"
Fred Wesley & The J.B.s,['jazz funk']
János Starker,"['classical', 'chamber music']"
Walter Huston,['Faltante']
Saltwater,['trance']
Freddie Slack And His Orchestra,['boogie-woogie']
Ocean Sounds Collection,['Faltante']
Richtberg,['Faltante']
Nilo Sérgio,['Faltante']
David Velasquez,['Faltante']
Lauri Peters,['Faltante']
Edwyn Collins,['britpop']
J Root,['reggae']
Coroner,"['thrash metal', 'speed metal', 'groove metal', 'metal']"
White Noise for Deeper Sleep,['Faltante']
Slovak Philharmonic,"['classical', 'orchestra']"
Prince Charles And The City Beat Band,['post-disco']
Peacemaker,"['thai pop', 'thai rock', 't-pop', 'luk thung']"
Hotdog,"['chinese hip hop', 'taiwanese pop', 'mandopop', 'chinese r&b', 'c-pop']"
Gipsy Kings,['flamenco']
20 Fingers,['eurodance']
The Front Bottoms,"['midwest emo', 'folk punk', 'emo']"
Tabu Ley Rochereau,"['rhumba', 'ethiopian jazz', 'afropop', 'highlife']"
Miguel Figueroa,['folklore argentino']
Giorgio Giorgetti,['opera']
The Larks,"['doo-wop', 'philly soul']"
Mekki Martin,['Faltante']
Paul Fort,['Faltante']
congregation,['gregorian chant']
Francesco Pico,"['organic house', 'progressive house', 'melodic house']"
YODAYOUNG,['Faltante']
Walter Davis & Gwen Foster,['Faltante']
Riri Shimada,['Faltante']
Blake Michael,['Faltante']
Meade Lux Lewis,"['boogie-woogie', 'ragtime', 'boogie', 'blues']"
George Frederick Root,['Faltante']
T.Kanakam,['Faltante']
Paul Kuen,['opera']
Junmai,['Faltante']
Mehdi Hassan,"['ghazal', 'qawwali', 'sufi']"
Orchestral Manoeuvres In The Dark,"['new wave', 'synthpop']"
Mott The Hoople,"['glam rock', 'proto-punk']"
Alex Gargolas,['reggaeton']
Axel Stordahl And His Orchestra,['exotica']
Julius Papp,['acid jazz']
Γιώργος Καρράς,['Faltante']
Γκας Γκαντίνης τρίο,['Faltante']
Tim Verkruissen,"['trance', 'progressive trance']"
Brian Tatler,['Faltante']
The Whispers,"['post-disco', 'quiet storm', 'disco']"
D. Ramirez,['flamenco']
King Sunny Ade,"['fújì', 'highlife', 'afropop', 'afrobeat']"
Cookie Monster,"[""children's music""]"
Gerry Mulligan,"['cool jazz', 'jazz']"
Deftones,"['nu metal', 'alternative metal', 'rap metal', 'shoegaze']"
69,['indietronica']
Hardage,['lounge']
Electraglide,['Faltante']
Mrinal Chakraborty,['bangla pop']
Nhá Zefa,['Faltante']
Taylor Torrence,"['progressive trance', 'trance']"
Kymosabex,['minimal techno']
Sixpence None The Richer,['Faltante']
Towkio,['Faltante']
Original Broadway Cast Of Can-Can,['musicals']
Carl Woitschach,['Faltante']
Quarteto Em Cy,"['bossa nova', 'mpb', 'brazilian jazz', 'samba']"
Barbara Ashley,['Faltante']
INOJ,['Faltante']
Jadiel,"['dangdut', 'sholawat']"
Nora Mercz,['classical']
M.C. Luscious,"['miami bass', 'funk melody', 'chicago house']"
Gallucci,['Faltante']
Cesária Evora,['fado']
Instrumenjackin,['funky house']
Domenico Cimarosa,"['requiem', 'classical']"
Chamber Orchestra of Europe,"['opera', 'classical', 'chamber music']"
Richard Pryor,"['comedy', 'spoken word']"
David Raksin,['Faltante']
Nazir,"['ghazal', 'qawwali']"
Chuck Turner,"['lovers rock', 'reggae', 'dancehall', 'ragga']"
Egozi,['Faltante']
Andrew Deerin,['Faltante']
Black Star,"['east coast hip hop', 'hip hop', 'jazz rap']"
Vaughn Monroe and His Orchestra,['big band']
Ornella Rovere,['Faltante']
The Ernies,['skate punk']
Emerson,"['progressive rock', 'symphonic rock', 'art rock']"
Lil Peep,"['emo rap', 'cloud rap']"
Sir Mix-A-Lot,['Faltante']
T.R.Ramachandran,['Faltante']
Rare Silk,['Faltante']
Jungheim,['Faltante']
Jean Fournet,"['classical', 'opera']"
Raf Rundell,['Faltante']
Goose house,"['anime', 'j-pop']"
Al Di Meola,"['jazz fusion', 'flamenco']"
Bob Marley & The Wailers,"['reggae', 'roots reggae']"
Ray Nance,"['jazz', 'big band']"
The Real McKenzies,"['celtic rock', 'celtic', 'sea shanties', 'folk punk', 'pirate metal', 'punk']"
Central Departure,['power pop']
Orchestra Sinfonica e Coro di Roma della RAI,['requiem']
Robert Schneider,['psychedelic pop']
Nemystic,['Faltante']
Menudo,['latin pop']
Big Mountain,['reggae']
Irene Manning,"['big band', 'swing music']"
Kajuana Shuford,['musicals']
Aspin,"['hindi hip hop', 'desi hip hop', 'punjabi hip hop']"
Framing Hanley,['Faltante']
Average White Band,['Faltante']
S3RL,"['happy hardcore', 'nightcore', 'rave', 'hyperpop']"
Bletzung,['Faltante']
Nicky B,"['trance', 'happy hardcore']"
Ella Mae Morse,"['boogie-woogie', 'swing music', 'rockabilly', 'big band']"
StoneBridge,"['funky house', 'disco house']"
Barry Manilow,['adult standards']
Kathleen Long,['classical piano']
Charlie Mariano,"['cool jazz', 'jazz fusion', 'jazz', 'hard bop', 'bebop']"
Monika Frimmer,['requiem']
Frankie Valli,['Faltante']
The Jackson Southernaires,['gospel']
Hillsong Worship,"['worship', 'christian', 'ccm', 'gospel']"
The Chimney Sweep Chorus,['Faltante']
Organized Noize Productions,['Faltante']
Caribou,"['indietronica', 'idm']"
Ck9c,['hyperpop']
Ideal,"['dangdut', 'sholawat']"
Scrilla,['Faltante']
The Legendary Pink Dots,"['industrial', 'deathrock', 'neofolk', 'avant-garde', 'cold wave', 'experimental', 'darkwave', 'post-punk', 'space rock']"
am2pm,['future house']
The Doors,"['psychedelic rock', 'classic rock', 'acid rock']"
บีม จารุวรรณ,"['thai pop', 'thai rock']"
Lyudmila Senchina,['Faltante']
Paul Williams,['Faltante']
Sara Bourgeois,['Faltante']
Eric Benét,"['neo soul', 'quiet storm', 'smooth r&b']"
The Last Resort,['punk']
JT Donaldson,['Faltante']
Jim Tomlinson,"['french jazz', 'vocal jazz', 'bossa nova', 'jazz']"
Jumpz,"['calypso', 'soca']"
Jimmy Keltner,['Faltante']
Stephen Morris,['Faltante']
Mark Anthony Thompson,['sea shanties']
Maxi Priest,"['lovers rock', 'reggae']"
TSHA,['Faltante']
Michael Sembello,['Faltante']
Béla Drahos,['classical']
Killswitch Engage,"['metalcore', 'metal']"
Caiano & F Red,['Faltante']
Grandmaster Slice,['Faltante']
Paul Coker,['classical']
Don Gibson,['traditional country']
The Cheeky Monkeys,['Faltante']
Anton Niessner/Philharmonia Orchestra/Otto Ackermann,['opera']
Amtrac,"['melodic house', 'nu disco', 'deep house']"
Devastate,['Faltante']
Kostas Karakos,['Faltante']
Rennie Foster,['Faltante']
Salim Raza,"['ghazal', 'qawwali']"
Marilyn Monroe,['Faltante']
Stunt Crew,['Faltante']
Lee Michaels,['Faltante']
Odeon Dans Orkestrası,['Faltante']
Freddie Slack,['boogie-woogie']
Trivium,"['metal', 'metalcore', 'heavy metal']"
Eva Randová,['opera']
Alissa Feudo,"['progressive trance', 'trance']"
Woody Herman & The Herd,['big band']
7AM At Heavens Gate,['Faltante']
Meredith Call,"['trance', 'progressive trance']"
Kay Johannsen,"['requiem', 'classical', 'choral']"
Kjeld Bonfils,['Faltante']
Lou Rawls,"['philly soul', 'soul blues']"
Tomás Luis de Victoria,"['choral', 'gregorian chant', 'medieval', 'requiem']"
Erich Majkut,['opera']
King Oliver Jazz Band,"['ragtime', 'jazz']"
Loveys Trinidad String Band,['calypso']
Red Code,"['big room', 'psytrance']"
Frances Langford,['big band']
Johnny Otis Show,['Faltante']
Sutton Foster,['musicals']
Rafa,['reggaeton']
Memory Lane,['Faltante']
Jason Carter,['Faltante']
LARGE KALLIOPE WITH BELLS,['Faltante']
Larry Rice,['bluegrass']
The Jesters,['doo-wop']
Little Caesar,"['glam metal', 'hard rock', 'album rock', 'blues rock']"
Arijit Singh,"['hindi pop', 'bollywood', 'desi', 'bangla pop', 'desi pop']"
The Coup,['alternative hip hop']
MISIGII,['minimal techno']
Rihanna,['Faltante']
Kidnap,['melodic house']
The Bluetones,"['britpop', 'madchester']"
Daavar,['brazilian bass']
The New Iberican League,['tribal house']
Richard Youngs & Simon Wickham-Smith,['Faltante']
Maria Toledo,"['flamenco', 'flamenco pop']"
Never Shout Never,['emo']
Orchestre National de lOpéra de Monte-Carlo,['opera']
Fred Ebb,['musicals']
Jeff Fontaine,"['dub techno', 'deep house']"
Shane Halcon,['trance']
Ralph Kirshbaum,['classical']
The Johnny Cash Family,['Faltante']
ShitLips,"['ebm', 'industrial']"
St. Keromítis,['laïko']
Call Me Madam Orchestra,['Faltante']
Twinkle Twinkle Little Rock Star,['lullaby']
SID,['Faltante']
Karen Shepard,['Faltante']
Zhané,['new jack swing']
林震前,['Faltante']
Milli Vanilli,['Faltante']
Juan Oñatibia,['Faltante']
Los Cadetes De Linares,"['norteño', 'corrido', 'bolero', 'banda', 'grupera', 'ranchera', 'música mexicana']"
Guy Lombardo,['big band']
Toulouse,['Faltante']
El Cata,['Faltante']
Odd Future,['Faltante']
Mr Sam,['Faltante']
Ezale,['hyphy']
London Voices,['Faltante']
The Enchanters,['Faltante']
Young Street Legend,['Faltante']
Vin Vega,['Faltante']
Leon Haywood,['Faltante']
?uestlove,['Faltante']
Ulster Orchestra,"['minimalism', 'orchestra', 'japanese classical', 'classical']"
Grant Lee Buffalo,['alt country']
Cissy Housten,['Faltante']
Fred Ermelin Quartet,['Faltante']
Majk Spirit,['Faltante']
Zhavia Ward,['Faltante']
Paulette Goddard,['Faltante']
Plustwo,['italo disco']
Jorge Añez,['Faltante']
The Alchemist,"['alternative hip hop', 'experimental hip hop', 'jazz rap', 'boom bap']"
Christmas Cello Music Orchestra,['christmas']
G.Visweswaramma,['Faltante']
Yuri,['latin pop']
Shing02,"['j-rap', 'jazz rap']"
Archive,['phonk']
Bang Tango,"['glam metal', 'glam rock', 'hard rock']"
Coro Infantil Sinfonico,['choral']
Kota the Friend,['Faltante']
Solfeggio Healing Frequencies,['Faltante']
Julio Miranda,['ranchera']
Mahalakshmi Iyer,"['bollywood', 'desi', 'hindi pop']"
Nils Lofgren,['Faltante']
André Laplante,['classical piano']
The Original Broadway Cast Of Golden Boy,['big band']
Gabriel Creole,['Faltante']
Junior M.A.F.I.A.,['east coast hip hop']
Exyte,['minimal techno']
Raichand Boral,['Faltante']
Maranatha! Vocal Band,"['worship', 'christian']"
The Girl in Pink Tights Orchestra,['Faltante']
Ben Folds Five,['Faltante']
Alpha²,['Faltante']
Leroy Carr,"['blues', 'classic blues', 'country blues', 'ragtime', 'boogie-woogie']"
Sir Warren,['Faltante']
The Viper,"['gabber', 'hardcore', 'hardstyle', 'frenchcore', 'happy hardcore', 'hardcore techno']"
Stars Of The Lid,"['ambient', 'drone', 'post-rock', 'minimalism', 'neoclassical']"
Vertical,"['worship', 'christian', 'ccm']"
Jerome Moross,['Faltante']
Bleachers,['Faltante']
Destruction,"['thrash metal', 'speed metal', 'groove metal', 'metal', 'heavy metal']"
Ozzie Kotani,['Faltante']
Thai Hien,['vietnamese bolero']
Ruth Etting,['ragtime']
Pantelis Thalassinos,"['entehno', 'laïko']"
József Moldvay,"['requiem', 'opera', 'classical']"
Maurice White,['album rock']
Dónal Lunny,"['celtic', 'celtic rock']"
The Belmonts,['doo-wop']
4 Strings,"['trance', 'eurotrance']"
EOR,['indietronica']
Dúo Las Kantutas,['folk pop']
Glen Hansard,['Faltante']
Busdriver,"['experimental hip hop', 'underground hip hop', 'alternative hip hop']"
Catfish and the Bottlemen,"['indie', 'modern rock']"
Mistah F.A.B.,"['hyphy', 'west coast hip hop']"
G.Q.,['cedm']
John Mayall,"['blues', 'blues rock', 'classic blues']"
Steve Wingfield,['big band']
Anjali Mukherjee,['Faltante']
Cashmere Cat,['Faltante']
Pierre-Alain Volondat,['classical piano']
Sabrina Claudio,['Faltante']
The Aldeburgh Festival Orchestra,['opera']
Wayne Jackson,['cold wave']
Asit Baran,['Faltante']
Andy Morris,['Faltante']
Om Zone,['Faltante']
Charlie Louvin,"['traditional country', 'honky tonk', 'christian country']"
G.Wyle,['Faltante']
Richard Heyman Orchestra,['Faltante']
Grupo Mania,"['merengue', 'música tropical']"
Frederick Loewe,['musicals']
Master Wakes,['afro house']
Mylon LeFevre,"['ccm', 'christian rock', 'christian', 'pop worship', 'christian pop']"
Paul Roberts,['Faltante']
Keith Cook,"['post-rock', 'grindcore']"
Hawaiian Style Band,['Faltante']
Prins Thomas,"['nu disco', 'space rock']"
Tictactic,['Faltante']
Anitta,"['brazilian pop', 'funk pop', 'funk carioca', 'funk', 'pagode baiano']"
Douglas Gamley,['Faltante']
Gina Thompson,['new jack swing']
Horace Andy,"['roots reggae', 'dub', 'reggae', 'rocksteady', 'lovers rock', 'ragga']"
The Great Divide,"['red dirt', 'texas country']"
Lucky Date,['electro house']
Yngwie Malmsteen,"['neoclassical', 'power metal', 'heavy metal', 'glam metal']"
Κος Χρήστος,['Faltante']
Castelnuevo-Tedesco,['Faltante']
B.M.U. (Black Men United),['new jack swing']
Dick Stabile,['Faltante']
Lou Bega,['Faltante']
Arturo Patiño,['corridos bélicos']
mommy,['indie']
Jamie MacDougall,['choral']
Capt John Handys New Orleans Four,['Faltante']
Count Basies Kansas City Seven,['Faltante']
J.D. Crowe,"['bluegrass', 'newgrass']"
Xristos Xarisiadis-Klarino,['Faltante']
Will Rees,['Faltante']
Jon Lucien,['jazz funk']
Munshi Aziz,['Faltante']
Jill Sobule,['Faltante']
Fox Academy,['Faltante']
Los Dinamicos Del Norte,"['norteño', 'corrido', 'música mexicana']"
The RH Factor,"['neo soul', 'acid jazz', 'jazz funk', 'jazz rap', 'jazz fusion', 'jazz']"
The Hives,['garage rock']
Amrinder Gill,"['bhangra', 'punjabi pop']"
Marcos Vidal,"['christian', 'worship']"
Hubert Laws,"['jazz funk', 'jazz fusion', 'soul jazz']"
Vecy,['Faltante']
Billy The Kid Emerson,"['rockabilly', 'classic blues']"
Them Two,['Faltante']
Bayan Sultan,['Faltante']
Gabriele Bellini,"['pop urbano', 'memphis rap']"
Roberto Fugazot,['tango']
D3szn,['Faltante']
Dorothy Tennant,['Faltante']
Les Misérables - 10th Anniversary Concert Cast,['Faltante']
Eurogliders,['Faltante']
Mandy Patinkin,['musicals']
Zenobia,"['folk metal', 'power metal']"
Modern Jazz Giants,"['hard bop', 'jazz', 'cool jazz', 'bebop']"
K-Klass,['Faltante']
Seraphine,['Faltante']
Rain pop rockets,['Faltante']
Dj Thera,"['hardstyle', 'frenchcore', 'hardcore']"
Lennox,"['reggaeton', 'latin']"
Geoff Tate,['Faltante']
Mofro,"['modern blues', 'southern rock', 'blues', 'blues rock']"
Colm Wilkinson,['musicals']
Termanology,"['underground hip hop', 'boom bap']"
Tino Rossi,"['chanson', 'christmas']"
Stefii Leverenz,['opera']
My Chemical Romance,"['emo', 'pop punk', 'emo pop']"
Larry Williams,"['rockabilly', 'northern soul', 'doo-wop', 'rock and roll']"
Sonny Digital,['Faltante']
Babasónicos,"['argentine rock', 'rock en español', 'latin rock', 'latin alternative']"
Mike Ratledge,['new age']
Scott Wesley Brown,"['ccm', 'christian']"
Survivor,['Faltante']
Hugo Wolf,['Faltante']
Γεωργία Μπλάνα,['Faltante']
Ansel Elgort,['Faltante']
G.S. Sachdev,['Faltante']
František Škvor,['chamber music']
Enric Madriguera,['Faltante']
DAVE RODGERS,['hi-nrg']
Simone Cristini,['funky house']
David Barese,['Faltante']
Egberto Gismonti,"['brazilian jazz', 'jazz fusion']"
Uncle Kracker,['Faltante']
Kanto,['dub techno']
Alexander Oliver,['opera']
Arvo Pärt,"['minimalism', 'classical']"
Lyrics Born,['Faltante']
Kasseem Dean,['Faltante']
Paul Mendez,['Faltante']
Swingin Utters,"['skate punk', 'punk', 'ska punk', 'melodic hardcore']"
Wiener Akademie Kammerchor,['Faltante']
Smt. Angurbala Devi,['Faltante']
Frank Ifield,['Faltante']
Liberación,"['grupera', 'cumbia', 'tejano', 'duranguense', 'cumbia norteña']"
Nick Callaghan,"['trance', 'progressive trance']"
Victor de Sabata,['opera']
Boo-Yaa T.R.I.B.E.,"['rap metal', 'west coast hip hop', 'g-funk']"
Matchbox Twenty,['post-grunge']
Betty Woolfe,['Faltante']
Steve Berman,['Faltante']
Jaguares,"['rock en español', 'mexican rock', 'latin rock', 'latin alternative']"
Marianne Schroeder,"['avant-garde', 'free jazz']"
The Vines,['garage rock']
Swings,"['hindi hip hop', 'desi hip hop', 'punjabi hip hop']"
Brenda Russell,['smooth jazz']
Andreas Moe,['Faltante']
Johann Hermann Schein,['Faltante']
Queen,"['classic rock', 'rock', 'glam rock']"
Jason Derulo,['Faltante']
Popp Hunna,['Faltante']
Qnc,['indietronica']
Rose,['Faltante']
Triste Janero,['Faltante']
Solar System,"['champeta', 'latin alternative']"
Ugo Savarese,['opera']
Aaron Hall,"['new jack swing', 'quiet storm']"
Alan Braden,['Faltante']
Sunita Devi,['Faltante']
Anton Bruckner,"['classical', 'orchestra', 'requiem']"
Giorgos Kavouras,['laïko']
Oρχήστρα Β.Reibold,['Faltante']
Twista,['Faltante']
Benay Venuta,['Faltante']
Cedric Haywood,"['swing music', 'ragtime']"
Jupitar,"['hiplife', 'azonto']"
Jeremiah,"['tamil pop', 'kollywood', 'tamil dance']"
Dominic Fike,['Faltante']
Janice Rule,['Faltante']
This Will Destroy You,"['post-rock', 'math rock']"
Jay Rock,['Faltante']
Rocket Jumper,['melbourne bounce']
Esso Trinidad Steel Band,['calypso']
Bessie Smith,"['classic blues', 'blues', 'ragtime', 'jazz blues', 'jazz', 'vocal jazz']"
Anton Niessner/Erich Kunz/Otakar Kraus/Josef Schmidinger/Philharmonia Orchestra/Otto Ackermann,['Faltante']
Claudio Monteverdi,"['classical', 'opera']"
G. Dep,"['pinoy rock', 'pinoy alternative', 'opm', 'bisrock', 'p-pop']"
Primitivo Y Su Combo,['salsa']
Extreme,['glam metal']
František Škroup,['Faltante']
Mirza Musharaf,['Faltante']
Chollo Rivera & The Latin Soul Drives,['latin jazz']
Анатолий Папанов,['Faltante']
The Fratellis,['Faltante']
Bernhard Flies,['Faltante']
Eric Reprid,['Faltante']
Software,['Faltante']
The Clovers,['doo-wop']
Maretu,['vocaloid']
