artists,name,genres
"Stan Getz,  Charlie Byrd",Samba Triste,"Bossa Nova, jazz, latin jazz, Stan Getz, saxophone"
Patty Griffin,Long Ride Home,"folk, female vocalists, country, Patty Griffin, elizabethtown"
Bob Dylan,Song to Woody,"folk, singer-songwriter, 60s, folk rock, american"
The Psychedelic Furs,Sister Europe - Remastered,"80s, alternative, alternative rock, new wave, post-punk"
T.S.O.L.,Abolish Government/Silent Majority,"punk, 80s, hardcore, punk rock, hardcore punk"
Talking Heads,Life During Wartime - Live,"rock, new wave, 80s, alternative, live"
The Marcels,Blue Moon - 45 Version,Unknown
Banda Pachuco,"Mitad Tú, Mitad Yo",Unknown
Depeche Mode,Stripped,"new wave, electronic, 80s, synth pop, Depeche Mode"
White Lion,Wait,"hard rock, rock, hair metal, 80s, heavy metal"
Van Morrison,Cyprus Avenue - 1999 Remaster,Unknown
Kenny Chesney,Old Blue Chair,"country, Old Blue Chair, Mellow, country pop, my soundtrack"
Joe Jackson,Got The Time,"new wave, rock, punk, 70s, 80s"
"Julio Iglesias,  Willie Nelson",To All the Girls I've Loved Before,"1984, spanish, pop, 80s, Love"
Los Bukis,Adonde Vas?,Unknown
Otis Redding,Fa-Fa-Fa-Fa-Fa (Sad Song),"soul, 60s, rhythm and blues, blues, oldies"
David & David,Welcome To The Boomtown,"80s, favourite, Favorite, fav 80s rock, alternative"
Joan Baez,Blowin' In The Wind - Live,Unknown
Accept,Fast as a Shark,"heavy metal, metal, speed metal, 80s, hard rock"
Jerry Lee Lewis,Whole Lotta Shakin' Going On,"Rock and Roll, 50s, oldies, rockabilly, rock n roll"
Tech N9ne,T9x,"rap, T9X, Strange Music, trippy, drugs"
Christine McVie,Got a Hold on Me,"christine mcvie, Fleetwood Mac, danny kirwan, 80s, Future games"
Aretha Franklin,Dr. Feelgood (Love Is a Serious Business),"soul, blues, rhythm and blues, 60s, female vocalists"
Coheed and Cambria,Devil In Jersey City,"Progressive rock, rock, emo, alternative, coheed and cambria"
Playa,Cheers 2 U,"rnb, playa, slow jams, love songs, soul"
Joe,Good Girls,"rnb, slow jams, soul, joe, good girls"
Fiction Factory,(Feels Like) Heaven,"80s, new wave, pop, synthpop, new romantic"
David Ruffin,Put A Little Love In Your Heart,"DAVID RUFFIN, soul, 70s, motown, groovy"
Billy Squier,Rock Me Tonite,"80s, classic rock, rock, hard rock, Billy Squier"
R. Carlos Nakai,Daybreak Vision,"world, native american, ethnic, flute, Meditation"
Aretha Franklin,I Never Loved a Man (The Way I Love You) - Stereo,Unknown
Cornelius Brothers & Sister Rose,Treat Her Like A Lady,"70s, soul, oldies, treat her like a lady, funky stuff"
Barrington Levy,Sensimilea,"reggae, roots rock, reggae-broeder, test, ost"
Minor Threat,I Don't Wanna Hear It,"punk, hardcore, hardcore punk, Straight Edge, punk rock"
The LOX,Recognize,"dj premier, hip hop, premo, rap, gangsta"
Antony Santos,Voy Pa' lla,Unknown
DOWN,Bury Me in Smoke,"stoner metal, sludge metal, Stoner Rock, metal, groove metal"
Quiet Riot,Mama Weer All Crazee Now,"hard rock, heavy metal, 80s, classic rock, rock"
Céline Dion,Brahms' Lullaby,"lullaby, female vocalists, christmas, Celine Dion, pop"
Cheap Trick,If You Want My Love,"rock, 80s, classic rock, pop rock, pop"
Kenny Chesney,Big Star,"country, pop, 90s, my favorite, soul"
"Nat King Cole,  George Shearing",Pick Yourself Up,"jazz, Breaking Bad, singer-songwriter, Soundtrack, vocal"
Cold,Just Got Wicked,"alternative rock, hard rock, rock, cold, alternative"
Deftones,Teenager,"Nu Metal, alternative, Deftones, metal, rock"
Herb Alpert,Route 101,"instrumental, Smooth Jazz, brass, Herb Alpert, remember this"
"Tony Jay,  Tom Hulce",Out There,"Disney, Soundtrack, male vocalists, cartoon, The Hunchback of Notre Dame"
"Dr. Dre,  Bushwick Bill",Stranded On Death Row,"hip hop, Gangsta Rap, Hip-Hop, rap, G-funk"
Ramones,Do You Wanna Dance? - 2017 Remaster,"punk rock, Garage Rock, punk periphery"
Jeezy,Air Forces,"rap, Dirty South, wjlb-FM, southern rap, sing-a-long"
Sting,Gabriel's Message,"christmas, xmas, sting, Weihnachten, holiday"
Prince,Computer Blue,"funk, 80s, prince, pop, rock"
Jethro Tull,Living in the Past - 2001 Remaster,Unknown
Marisela,Si No Te Hubieras Ido,"pop, female vocalists, adult contemporary, love songs, latin pop"
Barbra Streisand,My Man,"female vocalists, Barbra Streisand, easy listening, Soundtrack, jazz"
Otis Redding,(Your Love Has Lifted Me) Higher and Higher,"soul, cover, 60s, Love, RB"
Aerosmith,Ain't That A Bitch,"hard rock, rock, classic rock, 90s, aerosmith"
Mel McDaniel,Big Ole Brew,"country, classic country, harmonica, great song, drinking"
Glenn Miller,Pennsylvania 6-5000,"swing, jazz, Big Band, oldies, glenn miller"
Chicago,I Don't Wanna Live Without Your Love,"rock, classic rock, 80s, soft rock, chicago"
"Crosby,  Stills & Nash",Long Time Gone - 2005 Remaster,Unknown
The Delfonics,Ready or Not Here I Come (Can't Hide from Love),"soul, funk, 70s, sampled, philly soul"
The Jim Carroll Band,People Who Died,"punk, 80s, new wave, 1980, Soundtrack"
Venom,Welcome To Hell,"black metal, thrash metal, heavy metal, metal, speed metal"
Shocking Blue,Deamon Lover,"Psychedelic Rock, 60s, alternative, dutch, Precious"
Mystikal,I Smell Smoke,"rap, Gangsta Rap, smoke, Hip-Hop, 90s"
Camel,Air Born,"Progressive rock, rock, 70s, camel, Symphonic Rock"
Daft Punk,Human After All,"electronic, electronica, House, electro, dance"
The Byrds,Mr. Spaceman,"60s, classic rock, rock, psychedelic, oldies"
Luther Vandross,Better Love,"soul, rnb, luther vandross, classic soul, SWEET SOULLLL MUSIC"
Helmet,In The Meantime,"alternative metal, post-hardcore, metal, hardcore, alternative"
"Johann Sebastian Bach,  Andrew Manze,  Academy of Ancient Music","Concerto in D Minor for Two Violins, BWV 1043: Concerto in D Minor for Two Violins, BWV 1043: I. Vivace",Unknown
Dillard & Clark,Don't Let Me Down,"beatles cover, country, cover, 60s, folk-rock"
Culture Club,I'll Tumble 4 Ya,"80s, pop, new wave, culture club, british"
Guardianes Del Amor,Cien Abriles,"love songs, Espanol, Romantica, grupero, Musica Pop"
Descendents,Bikeage,"punk, punk rock, hardcore, hardcore punk, rock"
Robert Palmer,I Didn't Mean To Turn You On,"80s, rock, pop, classic rock, robert palmer"
Naughty By Nature,Uptown Anthem,"Hip-Hop, hip hop, old school, rap, naughty by nature"
*NSYNC,The Christmas Song (Chestnuts Roasting on an Open Fire),"christmas, pop, christmas pop, Nysnc"
The Judds,Have Mercy,"country, female vocalists, 80s, classic country, 80's"
"Delerium,  Sarah McLachlan",Silence (feat. Sarah McLachlan),"chillout, electronica, trance, ambient, electronic"
Daryl Hall & John Oates,Family Man,"80s, pop, rock, cover, hall and oates"
The Mamas & The Papas,I Saw Her Again - Single Version,oldies
Camper Van Beethoven,Take the Skinheads Bowling,"alternative, indie, 80s, alternative rock, rock"
Ween,Waving My Dick in the Wind,"alternative, experimental, alternative rock, psychedelic, comedy"
Crucial Conflict,Hay,"rap, 90s, Hip-Hop, hip hop, classic"
Sting,Fortress Around Your Heart,"80s, rock, sting, pop, british"
Billy Joe Shaver,I Been to Georgia on a Fast Train,"country, outlaw country, country rock, 70s, 80s"
Patty Smyth,The Warrior,"80s, rock, pop, female vocalist, classic rock"
Charlotte Diamond,Octopus (Slippery Fish),Unknown
Pat Benatar,Treat Me Right,"rock, 80s, classic rock, female vocalists, pat benatar"
REO Speedwagon,In Your Letter,"80s, rock, hard rock, classic rock, REO Speedwagon"
Perry Como,"It's Impossible - Digitally Mastered - May - June, 1988",Unknown
Missing Persons,Destination Unknown,"new wave, 80s, synth pop, electronic, pop"
The Power Station,Get It On (Bang a Gong) - 2005 Remaster,Unknown
Sheila E.,A Love Bizarre,"80s, funk, pop, dance, prince"
Van Halen,Intruder - 2015 Remaster,Unknown
Pixies,Cactus - Remastered,Unknown
"Nancy Sinatra,  Lee Hazlewood",Lady Bird,"60s, oldies, vugube62, pop, Classical"
Soundgarden,Slaves & Bulldozers,"Grunge, rock, alternative rock, hard rock, alternative metal"
Y&T,Summertime Girls,"hard rock, heavy metal, 80s, rock, hair metal"
Teodoro Reyes,Vuelve Con Tu Papa,"Teodoro, bachata, el vrother, Vuelve Teodoro Reyes"
Supertramp,Lover Boy,"rock, Progressive rock, 70s, classic rock, SuperTramp"
"""Howlin Wolf""",Killing Floor,Unknown
Luther Vandross,Bad Boy / Having a Party,"West Coast swing, classic soul, SWEET SOULLLL MUSIC, SOULLLL MUSIC, SWEET SOULLLLLL"
El Poder Del Norte,Prometí Olvidarte,Unknown
Peaches,Boys Wanna Be Her,"Electroclash, electronic, female vocalists, rock, electro"
Joe Diffie,Prop Me Up Beside The Jukebox (If I Die),"country, drinking music, Joe Diffie, favorite country, rock"
Steely Dan,Time Out Of Mind,"Jazz Rock, classic rock, rock, steely dan, 70s"
Raffi,Bathtime,Unknown
Maxwell,"This Woman's Work - Live from MTV Unplugged, Brooklyn, NY - May 1997",Unknown
"JAY-Z,  Foxy Brown",Ain't No Nigga,"Hip-Hop, rap, hip hop, mafioso rap, jay-z"
Grupo Exterminador,El Meneito,Unknown
Death Angel,The Ultra-Violence,"thrash metal, instrumental, metal, speed metal, bay area thrash metal"
Misfits,Astro Zombies,"horror punk, punk, punk rock, Misfits, horror"
"Neil Young,  Crazy Horse","Hey Hey, My My (Into the Black) - 2016 Remaster","proto-grunge, proto grunge, pre-grunge, pre grunge, early grunge"
Beatriz Adriana,Esta situación,Unknown
"Brian Setzer,  The Brian Setzer Orchestra",Run Rudolph Run,Unknown
Barry Manilow,Ships,"pop, easy listening, 80s, soft rock, Mellow"
Marvin Gaye,Ain't That Peculiar - Single Version,soul
10cc,Good Morning Judge,"rock, 70s, classic rock, pop, Progressive rock"
The Beatles,All Together Now - Remastered 2009,"death metal, juvenile, chips ahoy matey, k12 rock, 5 6 pick up sticks"
Yellowman,Nobody Move Nobody Get Hurt,"reggae, yellow man, jamaica, dub, dancehall"
El Halcon De La Sierra,Corrido Del 8,Unknown
Keith Sweat,How Deep Is Your Love,"slow jams, keith sweat - how deep is your love, rnb, keith sweat, soul"
"Gábor Szabó,  Jim Stewart,  Hal Gordon,  Jimmy Keltner,  Louis Kabok",Three King Fishers,"fip, music for a sad road movie, srm-inst, instru-chill, under five minutes"
"Julian Dash,  Jay McShann,  Eugene Ramey,  Gus Johnson,  Jr.,  Buddy Tate",Blue and Sentimental,Unknown
Pink Floyd,Crying Song,"Progressive rock, Psychedelic Rock, classic rock, psychedelic, rock"
Don Williams,Good Ole Boys Like Me - Single Version,Unknown
L.T.D.,Holding On (When Love Is Gone),"Old School soul, soul, 70s, Funky Vintage Soul, laidback"
Ike Turner & The Kings Of Rhythm,Getting Nasty,"soul, rhythm and blues, jazz, funk, r&b"
The Smiths,Oscillate Wildly - 2011 Remaster,Unknown
Lowell George,What Do You Want the Girl to Do,"singer-songwriter, rock, Southern Rock, tantotempotaste, pop"
Makoto Matsushita,Love Was Really Gone - 2018 Remaster,"jazz, pop, rock, pop rock, funk"
"Leonard Bernstein,  Johnny Green,  West Side Story Orchestra,  Suzie Kaye,  Betty Wand,  George Chakiris",West Side Story: Act I: America,"Soundtrack, 60s, musical"
"Wolfgang Amadeus Mozart,  Capella Istropolitana,  Barry Wordsworth","Symphony No. 40 in G Minor, K. 550: II. Andante","mozart, Classical, symphony, Romantic Classical, legend of the galactic heroes"
"Brandy,  Tamia,  Gladys Knight,  Chaka Khan",Missing You,"rnb, soul, female vocalists, Brandy, pop"
The Lettermen,"Theme From ""A Summer Place"" - Remastered",Unknown
Emmylou Harris,The Boxer - 2002 Remaster,country
"Ricardo ""Richie"" Ray,  Bobby Cruz",Richie's Jala Jala,Unknown
Scorpions,Blackout,"hard rock, classic rock, heavy metal, 80s, rock"
Yvonne Elliman,"I Don't Know How To Love Him - From ""Jesus Christ Superstar"" Soundtrack",Unknown
They Might Be Giants,Doctor Worm,"rock, alternative rock, alternative, quirky, funny"
Blondie,One Way Or Another - Remastered,Unknown
"Jamie Foxx,  Twista",DJ Play A Love Song (feat. Twista),"rnb, heard on Pandora, Hip-Hop, smooth, male vocalists"
"Frédéric Chopin,  Vladimir Ashkenazy","Waltz No.1 in E Flat, Op.18 -""Grande valse brillante""",Unknown
Chris Montez,Watch What Happens,Unknown
Steely Dan,Home At Last,"Jazz Rock, rock, steely dan, classic rock, 70s"
The Beach Boys,Do It Again - Remastered 2001,Unknown
"Aaron Copland,  London Symphony Orchestra",Down a Country Lane,aaron copland
"Olivia Newton-John,  Cliff Richard",Suddenly - Xanadu/Soundtrack Version,"Soundtrack, 80s, 1980"
Jonathan Richman,That Summer Feeling,"summer, MetroHadriani Loves this music, US Punk and New Wave, indie, singer-songwriter"
Television,1880 Or So,"indie, post-punk, rock, amayzes loved, alternative"
"Bob James,  David Sanborn",Maputo,"Smooth Jazz, Bob James, jazz, Fusion, jazz fusion"
Tanita Tikaram,Twist in My Sobriety,"80s, pop, female vocalists, melancholy, singer-songwriter"
David Bowie,Within You,"Soundtrack, 80s, rock, david bowie, glam rock"
The Kings,This Beat Goes On - Original Radio Seque,classic rock
Night Ranger,Goodbye,"rock, 80s, classic rock, hard rock, Night Ranger"
Alice In Chains,Sludge Factory,"Grunge, rock, 90s, alternative rock, Alice in Chains"
Zapp,Dance Floor,"funk, dance, soul, 80s, 80dance"
Dickie Jones,I've Got No Strings,"Disney, Soundtrack, pinocchio, songs about puppets, film score"
"""The B-52s""",Planet Claire,Unknown
Terry Callier,"Oh Dear, What Can The Matter Be",folkjazz
The Call,I Still Believe (Great Design),"red shoes ecstasy, 80s, alternative rock, Ecstasy, eclectonia"
"Johann Sebastian Bach,  Anne Sofie von Otter,  Chicago Symphony Orchestra,  Sir Georg Solti","St. Matthew Passion, BWV 244 / Part Two: ""Erbarme dich""",Unknown
Ramones,Teenage Lobotomy - 2017 Remaster,"punk, punk rock"
Johnny Rivers,Rockin' Pneumonia And The Boogie Woogie Flu,"classic rock, 60s, oldies, rock, AM Gold"
Love,The Red Telephone - 2015 Remaster,"baroque pop, psychedelic pop, psychedelic folk, pop, rock"
"Ruff Ryders,  Snoop Dogg,  Scarface,  Jadakiss,  Yung Wun",WW III,"Ruff ryders, Hip-Hop, Scarface, rap, Jada"
"The Velvet Underground,  Nico",There She Goes Again,"rock, classic rock, 60s, psychedelic, proto-punk"
Ace of Base,Cruel Summer,"pop, 90s, dance, cover, eurodance"
"Roberta Flack,  Donny Hathaway",Back Together Again (feat. Donny Hathaway),discolicious
Julie London,Nice Girls Don't Stay For Breakfast,"jazz vocal, female, jazz, vocal, female vocalists"
JAY-Z,Streets Is Watching,"Hip-Hop, rap, hip hop, jay-z, old school"
Alice In Chains,Shame In You,"Grunge, 90s, rock, alternative rock, Alice in Chains"
Barry White,Baby We Better Try To Get It Together,"soul, Disco, soul-funk, 70s, male vocalist"
Ted Nugent,Wango Tango,"hard rock, classic rock, rock, guitar, rock n roll"
"Eric Timmons,  Freak Nasty",Da Dip - Album Version (Edited),Unknown
Aretha Franklin,(Sweet Sweet Baby) Since You've Been Gone,"soul, 60s, rhythm and blues, funk, female vocalists"
Slave,Just a Touch of Love,"funk, soul, Just a touch of love, 70s, Disco"
Byron Cage,Broken But I'm Healed,"Byron Cage, gospel, byron cage brokenness, inspirational, Love it"
Brian Eno,Stars - Remastered 2005,Unknown
Yes,Leave It,"Progressive rock, rock, 80s, classic rock, yes"
Eric Church,Before She Does,"country, seen live, country rock, eric church, Hell Yeah"
Alabama,40 Hour Week (For A Livin'),Like
Bobby Darin,Things,"60s, oldies, pop, 1962, everbest"
Hilary Stagg,Sweet Return,"harp, labores somnium, instrumental, new age, ambient"
Violent Femmes,Please Do Not Go,"alternative, 80s, rock, alternative rock, Violent Femmes"
Agent Orange,Everything Turns Grey,"punk, surf punk, punk rock, hardcore, rock"
Led Zeppelin,Fool in the Rain - Remaster,"rock, 70s, hard rock, art rock, samba"
Foreigner,Break It Up,"AOR, classic rock, rock, hard rock, 80s"
Collin Raye,"One Boy, One Girl","country, collin raye, lovesongs, love songs, One Boy"
Chorus - Pocahontas,"Steady as the Beating Drum - From ""Pocahontas""/Soundtrack Version",Unknown
Jackson Browne,Tender Is the Night,"rock, classic rock, 80s, jackson browne, singer-songwriter"
"Shabba Ranks,  Maxi Priest",Housecall,"reggae, dancehall, reggae fusion, ragga, sexy"
A Perfect Circle,Thinking Of You,"alternative rock, rock, Progressive rock, alternative, A Perfect Circle"
Bone Thugs-N-Harmony,If I Could Teach the World,"Bone thugs, rap, positive, Hip-Hop, hip hop"
Romeo Void,Never Say Never,"new wave, 80s, post-punk, female vocalists, rock"
Cradle Of Filth,From the Cradle to Enslave,"black metal, Gothic Metal, Symphonic Black Metal, metal, Cradle Of Filth"
Walter Wanderley,Rain,"piano, peace, brazilian, relax, secretagent"
Ozzy Osbourne,You Can't Kill Rock and Roll,"heavy metal, hard rock, metal, rock, classic rock"
Depeche Mode,Never Let Me Down Again - Tsangarides Mix,"80s, 1987, The Last of Us"
Mr. Lil One,Mr. Lil One,"Chicano Rap, kidd, Gansta shit, lil one"
The Kinks,Destroyer,"classic rock, rock, british, 80s, hard rock"
"Nat King Cole,  George Shearing",Fly Me To The Moon (In Other Words),"jazz, pop, romantic, beautiful, smooth"
The Pointer Sisters,Automatic,"80s, pop, Disco, soul, female vocalists"
John Mellencamp,Crumblin' Down,"classic rock, rock, 80s, John Mellancamp, pop"
Juice Newton,The Sweetest Thing (I've Ever Known),"country, juice newton, the sweetest thing Ive ever known, 80s, female vocalists"
Elvis Presley,(Marie's the Name Of) His Latest Flame,"Rock and Roll, rock, oldies, classic rock, 60s"
The Cramps,Goo Goo Muck,"psychobilly, rockabilly, punk, halloween, 80s"
Stevie Nicks,Kind of Woman - 2016 Remaster,Unknown
Alice In Chains,God Am,"Grunge, alternative rock, hard rock, 90s, rock"
Adolescents,Kids of the Black Hole,"punk, hardcore punk, hardcore, punk rock, 80s"
童安格,其實你不懂我的心,"chinese, C-pop, chankl78"
John Hiatt,Cry Love,"blues rock, singer-songwriter, rock, folk, americana"
Queen,Heaven For Everyone - Remastered 2011,Unknown
Javier Solís,Escándalo - Bolero,Unknown
Pepe Aguilar,Si Tú Te Vas,Unknown
Joe South,Games People Play,"60s, oldies, pop, country, soul"
Diamond Rio,How Your Love Makes Me Feel,"country, Diamond Rio, relaxing, favorite songs, electric guitar"
Shirley Murdock,As We Lay,"soul, rnb, quiet storm, slow jams, female vocalists"
Third Eye Blind,Jumper - 2006 Remaster,Unknown
Ben Folds Five,Army,"piano rock, piano, rock, alternative, indie"
Queen,Spread Your Wings - Remastered 2011,"classic rock, hard rock, glam rock"
Pink Floyd,The Gunner's Dream,"Progressive rock, classic rock, rock, Psychedelic Rock, 80s"
Percy Faith & His Orchestra & Chorus,We Need A Little Christmas,"christmas, christmas-vocal"
Fat Joe,The Crack Attack,"rap, dope as fuck, Hip-Hop, hip hop, 90s"
Supertramp,Goodbye Stranger,"classic rock, rock, 70s, SuperTramp, Progressive rock"
The Rolling Stones,Out Of Time,"classic rock, rock, 60s, the rolling stones, british"
Fairport Convention,Matty Groves,"folk, folk rock, british folk, fairport convention, 60s"
Paul Simon,Hearts and Bones,"rock, singer-songwriter, classic rock, folk, paul simon"
Vicente Fernández,La Primera Caricia,ranchera
Talking Heads,Slippery People - 2005 Remaster,Unknown
Chevelle,Family System,"rock, hard rock, alternative metal, alternative rock, chevelle"
Adam Sandler,Grow Old with You,"Soundtrack, Love, funny, pop, acoustic"
Lamb of God,Black Label,"metal, metalcore, thrash metal, death metal, groove metal"
New Order,The Village - 2015 Remaster,"new wave, synthpop, alternative dance, electronic, pop"
The Cars,It's All I Can Do,"new wave, classic rock, rock, 80s, 70s"
"Art Tatum,  Roy Eldridge,  John Simmons,  Alvin Stoller",Night And Day,"jazz, jazz piano, piano, art tatum, instrumental"
The Jets,Crush On You,"80s, pop, Crush on You, dance, freestyle"
Depeche Mode,Strangelove - Alt. Single Version,Unknown
"""Hermans Hermits""",End Of The World,Unknown
Tangerine Dream,Love On A Real Train - From 'Risky Business' Original Motion Picture Soundtrack,1980s electronic
The Rolling Stones,Harlem Shuffle - Remastered 2009,Unknown
Tracy Chapman,Be Careful of My Heart,"female vocalists, singer-songwriter, Tracy Chapman, folk, acoustic"
Bobby Goldsboro,Little Green Apples,"oldies, country, 60s, 70s, memories"
Talking Heads,Making Flippy Floppy - 2005 Remaster,lesbiano
The Undertones,Teenage Kicks,"punk, rock, punk rock, 70s, John Peel"
Dead Kennedys,I Fought the Law,"punk, cover, punk rock, 80s, hardcore punk"
"Johann Sebastian Bach,  William McVicker",Toccata and Fugue in D minor,"Classical, organ, Bach, baroque, classic"
"S. Kiyotaka & Omega Tribe,  Kiyotaka Sugiyama",Midnight Down Town,Unknown
The Beach Boys,Wild Honey - Remastered,Unknown
Nine Inch Nails,Last,"industrial, industrial rock, industrial metal, rock, metal"
Whitney Houston,My Name Is Not Susan,"pop, 90s, female vocalists, dance, soul"
Roger Bart,Go The Distance (Reprise),"Disney, hercules soundtrack, Soundtrack, Hercules"
Angelo Badalamenti,Laura Palmer's Theme - Instrumental,"ambient, dark ambient, drone, modern classical, Television Music"
Cheryl Lynn,Encore,"soul, 80s, dance, funk, rnb"
The Turtles,You Showed Me,"60s, oldies, classic rock, pop, rock"
Jefferson Airplane,Comin' Back to Me,"Psychedelic Rock, classic rock, 60s, psychedelic, rock"
Mötley Crüe,Bad Boy Boogie,"hard rock, Glam Metal, hair metal, 80s, heavy metal"
Pink Floyd,A Saucerful of Secrets,"Progressive rock, psychedelic, Psychedelic Rock, Pink Floyd, rock"
Donnie McClurkin,Stand,"gospel, Stand, donnie mcclurklin, Contemporary Gospel, Like"
Bruce Springsteen,State Trooper,"rock, singer-songwriter, folk, acoustic, americana"
Banda Maguey,Tu Eterno Enamorado - Live Version,Unknown
Juan Gabriel,El Sinaloense,Mexicanisimo
Deftones,Street Carp,"alternative metal, metal, Nu Metal, Deftones, rock"
Raffi,Six Little Ducks,"childrens, kids, children"
Guardianes Del Amor,Los Ángeles Lloran,Unknown
A Tribe Called Quest,What?,"hip hop, Hip-Hop, rap, 90s, alternative hip hop"
Bobby Brown,Good Enough,"slow jams, rnb, bobby brown, babyface productions, 90s"
Neil Diamond,"Crunchy Granola Suite - Live At The Greek Theatre, Los Angeles/1972",Unknown
John Parr,Naughty Naughty,"80s, rock, pop, dance, 1984"
Night Ranger,(You Can Still) Rock In America,"hard rock, 80s, classic rock, rock, Night Ranger"
Toni Braxton,I Love Me Some Him,"rnb, toni braxton, soul, I Love Me Some Him, female vocalists"
MC Hammer,Have You Seen Her,"90s, rap, soul, new jack swing, 1990"
Mulatu Astatke,Yèkèrmo Sèw,"jazz, Low, mid, World Music, ethic jazz"
"Johann Sebastian Bach,  Petri Alanko,  Jukka Rautasalo,  Anssi Mattila","Flute Sonata in E Minor, BWV 1034: III. Andante","oboe, Johann Sebastian Bach, pipe organ"
Paul Taylor,Pleasure Seeker,"Smooth Jazz, smooth jazz sax, cr123, gimme sum smooth, RONTA"
Soul Coughing,Circles,"alternative, 90s, rock, indie, slacker jazz"
George Jones,Tennessee Whiskey,"country, Whiskey, george jones, Tennessee Whiskey, classic country"
John Mayall & The Bluesbreakers,The Super-Natural,"instrumental, blues, Peter Green, 60s, psychedelic"
Ween,Mutilated Lips,"alternative, psychedelic, indie, experimental, rock"
Alan Jackson,Love's Got a Hold On You,"country, linedance, classic country, 90s, my favorite"
Dio,We Rock,"heavy metal, hard rock, metal, Dio, classic metal"
Delbert McClinton,Everytime I Roll The Dice,"blues, rock, RB, blues rock, bb-rocks"
Los Marineros del Norte,Las Isabeles,Unknown
JAY-Z,Who You Wit II,"Hip-Hop, rap, jay-z, hip hop, new york"
The Byrds,Lay Lady Lay - Alternative Version,Unknown
Bob Dylan,I'll Be Your Baby Tonight,"folk, singer-songwriter, 60s, Bob Dylan, country"
"Reflection Eternal,  Vinia Mojica",Blast,summer
Stan Bush,Dare,"80s, Soundtrack, transformers, rock, pop"
"Doc Watson,  David Grisman",Summertime,North Carolina
Francis Lai,A 200 à l'heure - Instrumental,Unknown
Chubby Checker,Limbo Rock,"60s, oldies, limbo, twist, rock 'n roll"
Andy Williams,"Love Is a Many-Splendored Thing - From the 20th Century-Fox Picture ""Love Is a Many-Splendored Thing""",Unknown
Bill Evans,B Minor Waltz - Remastered,Unknown
"""Mothers Finest""",Baby Love,Unknown
Mercyful Fate,Curse of the Pharaohs,"heavy metal, metal, black metal, mercyful fate, King Diamond"
Tito Rojas,Porque Este Amor,"salsa, latin, tito rojas, spanish, male vocalists"
Genesis,Mama - 2007 Remaster,Unknown
Styx,The Grand Illusion,"classic rock, rock, 70s, Progressive rock, styx"
The Rolling Stones,She’s A Rainbow - Remastered 2017 / Stereo,"psychedelic pop, psychedelic, 60s pop"
Men At Work,I Can See It in Your Eyes,"new wave, 80s, pop, rock, Men at work-I can see it in your eyes"
Ray Barretto,A Deeper Shade Of Soul,"boogaloo, latin, latin jazz, salsa, jazz"
Pixies,Ana,"rock, alternative rock, indie, alternative, indie rock"
ODB,Hippa to da Hoppa,"Hip-Hop, hip hop, wu tang clan, odb, rap"
La Arrolladora Banda El Limón De Rene Camacho,Sobre Mis Pies,linda cancion
Powerman 5000,Supernova Goes Pop,"metal, industrial metal, industrial, Nu Metal, rock"
Oli Silk,Chill Or Be Chilled,"Smooth Jazz, piano, oli silk, instrumental, contemporary jazz"
TOOL,Flood,"Progressive metal, Progressive rock, metal, rock, tool"
Thirty Seconds To Mars,Oblivion,"alternative rock, rock, 30 seconds to mars, alternative, emo"
Marcy Playground,Ancient Walls Of Flowers,"alternative rock, alternative, indie, rock, 90s"
Stevie Nicks,Bella Donna - 2016 Remaster,Unknown
Angel Canales,Nostalgia,"salsa, latin jazz, xy, trago, world"
Supertramp,The Logical Song,"classic rock, 70s, rock, Progressive rock, SuperTramp"
No Use For A Name,Dumb Reminders,"punk rock, pop punk, punk, No Use for a Name, rock"
Robbie Williams,Let Me Entertain You,"pop, rock, britpop, robbie williams, british"
Rose Royce,I'm Going Down,"soul, 70s, slow jams, funk, rose royce"
Billy Ray Cyrus,Some Gave All,"country, Patriotic, Some Gave All, war, my favorite"
"Cliff Richard,  The Shadows",Lucky Lips,"oldies, 60s, pop, Cliff Richard, 60s Gold"
The Ink Spots,I'm Beginning To See The Light,"jazz, Love, vocal jazz, tsf, 40s"
"Johann Strauss II,  Bavarian State Orchestra,  Carlos Kleiber",Die Fledermaus: Overture,Unknown
Roberto Carlos,Quando - Versão remasterizada,Unknown
The Temptations,Ball Of Confusion (That's What The World Is Today),"soul, motown, 70s, funk, rhythm and blues"
"112,  Mase,  The Notorious B.I.G.",Only You (feat. Notorious B.I.G. and Mase) - Greatest Hits Version,Unknown
"The Latin Brothers,  Joseíto Martínez",Sobre las Olas,"salsa, viernes, sobre las olas, latin, Colombia"
Blue Öyster Cult,Fire of Unknown Origin,"hard rock, classic rock, Supernatural, rock, 80s"
The Cars,Shake It Up - 2017 Remaster,Unknown
"Ricky Nelson,  Robert Norberg",Travelin' Man - Remastered,piccolo
Little River Band,Home On Monday - 2010 Digital Remaster,"70s, soft rock, little river band"
ZZ Top,Tube Snake Boogie,"classic rock, rock, blues rock, Southern Rock, hard rock"
Kirsty MacColl,Days,"female vocalists, pop, 80s, folk, covers"
Ray Stevens,The Streak - 1974 #1Pop; #3Country Billboard Chart Hit,Unknown
Hans Zimmer,The Long Road Back,"Soundtrack, Hans Zimmer, spirit, cinamatic escape, beautiful"
Bob Seger,The Fire Inside,"classic rock, rock, Bob Seger, 80s, soft rock"
