artists,name,genres
Dean Martin,Pennies From Heaven,"dino, easy listening, songs for dreaming"
Stan Kenton,But Beautiful - Remastered,Unknown
"Ernst H. Gombrich,  Christoph Waltz","Eine kurze Weltgeschichte für junge Leser: Von den Anfängen bis zum Mittelalter, Kapitel 24",Unknown
Gene Kelly,Love Is Here To Stay,"50s, gene kelly, Soundtrack, Love, top"
The Kingston Trio,Poor Ellen Smith,"60s, folk"
"Ernst H. Gombrich,  Christoph Waltz","Eine kurze Weltgeschichte für junge Leser: Von den Anfängen bis zum Mittelalter, Kapitel 31",Unknown
"Dale Carnegie,  Till Hagen,  Stefan Kaminski","Wie man Freunde gewinnt - Die Kunst, beliebt und einflussreich zu werden, Kapitel 55",Unknown
The Staple Singers,Wasn't That A Mighty Day,christmas
"Ernst H. Gombrich,  Christoph Waltz","Eine kurze Weltgeschichte für junge Leser: Von den Anfängen bis zum Mittelalter, Kapitel 21",Unknown
Peggy Lee,Don't Smoke In Bed - Remastered,Unknown
"Miles Davis,  Lee Konitz",Yesterdays,"jazz, trumpet, cool jazz, strings organs rubber wind, dark rainy city for jazz horn"
"Miles Davis,  Sonny Rollins",Conception,"jazz, trumpet, miles davis, jazz fusion, american"
Dean Martin,The Peddler's Serenade,Unknown
Lou Rawls,I'd Rather Drink Muddy Water - 2006 Remaster,Unknown
"Dennis Sheperd,  Roger Shah,  Richard Durand",Malam (FYHYM2020) - Richard Durand Remix,Unknown
"Ella Fitzgerald,  Nelson Riddle",Let's Begin,"jazz, vocal jazz, Ella, nelson riddle, kern"
"Erik Satie,  Charles Gerhardt,  National Philharmonic Orchestra",Gymnopédies for Orchestra: No. 2,Unknown
Eric Dolphy,The Baron,"jazz, free jazz, avant garde, saxophone, bass clarinet"
"Stan Getz,  Oscar Peterson Trio",Blues For Herky,"jazz, chill, instrumental, blues, cool jazz"
Bill Monroe,Nobody Loves Me,"bluegrass, country, americana, genius, american brilliance"
Bob Dylan,Talkin' John Birch Paranoid Blues - Witmark Demo - 1963,Unknown
Percy Faith & His Orchestra,Tammy Tell Me True,Unknown
Ethel Merman,Doin' What Comes Naturally,Unknown
"Disney Studio Chorus,  George Bruns",The Gifts of Beauty and Song / Maleficent Appears / True Love Conquers All,Unknown
"Gregorian Chant,  The Choir of the Carmelite Priory London,  John McCarthy",Gospel Tone - Vos estis sal terrae,Unknown
Ethel Merman,You Can't Get A Man With A Gun,"Broadway, showtunes, musicals, advice, title is a full sentence"
Jack Kerouac,American Haikus,"poetry, spoken word, beat"
Johnny Cash,Mean Eyed Cat,"country, classic rock, singer-songwriter, folk, rock"
Charles Aznavour,Poker,"chanson francaise, fip, Charles Aznavour, Gioco Digitale, pbgambling"
Slim Whitman,Chimebells,Unknown
Bob Dylan,Gypsy Lou - Witmark Demo - 1963,Unknown
Isaac Stern,The Girl with the Flaxen Hair,"Classical, violin, relaxing, meditative, klasik"
"Bill Henderson,  Oscar Peterson Trio",You Are My Sunshine,"jazz, fip, songs that make me cream my panties"
"La Sonora Matancera,  Celia Cruz",Me Voy A Pinar Del Río,Unknown
Johnny Hodges & His Orchestra,Satin Doll,Unknown
"Richard Rodgers,  Jon Cypher,  Julie Andrews,  Alfredo Antonini",Cinderella - Original Broadway Cast: Ten Minutes Ago,Unknown
"Frédéric Chopin,  Arthur Rubinstein","Polonaise No. 6 in A-Flat Major, Op. 53",Unknown
The Beach Boys,Honky Tonk (Stereo),Unknown
Bobby Darin,You're The Reason I'm Living,"oldies, 60s, jazz, Love, pop"
Bob Dylan,"Bound to Lose, Bound to Win - Witmark Demo - 1963",Unknown
Les Baxter,Congo Train,"exotica, jazz, ex"
"Dj T.H.,  Beatsole",Leonie - Beatsole Remix,Unknown
"Frédéric Chopin,  Arthur Rubinstein","3 Waltzes, Op. 34: No. 1 in A-Flat Major",Unknown
"Johann Sebastian Bach,  Arleen Auger,  Ann Murray,  Helen Watts,  Bach-Collegium Stuttgart,  Helmuth Rilling","Magnificat from Magnificat in D Major, BWV 243 - Vocal",Unknown
Charles Mingus,Nostalgia In Times Square - 1994 Remaster,Unknown
The Beach Boys,Finders Keepers (Mono),Unknown
"Dean Martin,  Robert Norberg,  Bob Norberg","Cuddle Up A Little Closer, Lovey Mine - 1995 Remaster",Unknown
Jackie Wilson,Someone To Need Me (As I Need You),Unknown
Ike & Tina Turner,It's Gonna Work Out Fine,"soul, 60s, rhythm and blues, blues, rock"
Duke Ellington,Happy Anatomy,"jazz, Soundtrack, instrumental, Big Band, fip"
Cal Tjader,All The Things You Are,jazz
Cal Tjader,Bye Bye Blues,"DSJ-loved-tracks, jazz, latin, jazz vibraphone, world"
Trisha Yearwood,Let It Snow! Let It Snow! Let It Snow!,"christmas, xmas, Christmas Songs, country christmas, holiday"
Doris Day,Doin' What Comes Natur'lly,female vocalists
Martin Denny,Beyond The Reef,Unknown
Bobby Day,Sweet Little Thing,Unknown
Arthur Lyman,Quiet Village,"exotica, lounge, easy listening, instrumental, jungle"
Dion & The Belmonts,Don't Pity Me,"doo wop, oldies, Dion and the Belmonts, Rock and Roll, favorites"
"RandomBeats,  Mega Ran,  DJ DN³,  K-Murdock",Year In Gaming 2020,Unknown
George Jones,Will The Circle Be Unbroken,"country, classic country, gospel, old country, Gospel Country"
"Bobby Capo,  Ruth Fernandez,  Luisito Benjamin",De las Montaña Venimos,Unknown
"MGM Studio Orchestra,  Georgie Stoll",Winter In St. Louis,Unknown
Bill Monroe & His Blue Grass Boys,Kentucky Waltz,"bluegrass, 80s, dinner, old timey, early country"
Bill Monroe & His Blue Grass Boys,Rocky Road Blues,"bluegrass, old timey, early country, i want back to the 40s"
Doris Day,My Romance,"female vocalists, jazz fusion, soothing"
Paul Desmond,Time After Time,jazz fusion
Cal Tjader,Blues From Havana,jazz
"Franz Schubert,  Isaac Stern,  Milton Katims,  Columbia Symphony Orchestra","Ständchen, D. 957, No. 4",Unknown
Thelonious Monk,You Took The Words Right Out Of My Heart,"jazz, piano, bop, jazz piano, bebop"
"Doris Day,  Frank DeVol & His Orchestra",Hooray for Hollywood (with Frank DeVol & His Orchestra),Unknown
Bill Evans Trio,"All Of You - Live At The Village Vanguard, 1961 / Take 3",Unknown
"Doris Day,  Percy Faith & His Orchestra",I'll Never Stop Loving You (with Percy Faith & His Orchestra),Unknown
"Doris Day,  Frankie Laine",Sugarbush (with Frankie Laine),Unknown
TobyMac,21 Years,Unknown
"Fred Waring,  The Pennsylvanians",O Christmas Tree,Unknown
Ritchie Valens,Hurry Up,"rockabilly, oldies, 50s, rock n roll, rock"
Bob Dylan,Paths of Victory - Witmark Demo - 1963,Unknown
Johnny Hodges & His Orchestra,Gone With The Wind,Unknown
"Ricky Nelson,  Ron Furmanek",Brand New Girl - Remastered,Unknown
Ella Fitzgerald,Cheerful Little Earful,"jazz, vocal jazz, vocal, west coast, female vocal"
Thelonious Monk,Remember,"jazz, bop, piano, jazz piano, irving berlin song"
Henry Mancini,Mambo Parisienne,"Henry Mancini, fip, accordion, somafm, Swazz"
Ornette Coleman,Tears Inside - Instrumental,Unknown
Ray Charles,"What'd I Say, Pt. 2",Unknown
Peggy Lee,The Way You Look Tonight,"jazz, female vocalists, romantic, great american songbook, all the good times and the flowers and the wine"
Hank Mobley,A Baptist Beat - Alternate Take / Rudy Van Gelder Edition,Unknown
Miles Davis,Concierto de Aranjuez (Adagio) - Live,Unknown
James Brown & The Famous Flames,I Know It's True,"soul, slow, Love, funk, rnb"
Bob Dylan,Quit Your Low Down Ways - Witmark Demo - 1962,Unknown
Peggy Lee,Hey There,fip
"Armin van Buuren,  Rising Star,  Cari",The Voice,Unknown
Ella Fitzgerald,I Cried For You,"jazz, Jazz female vocals, all about the boys-s-"
Kishore Kumar,Main Hoon Jhoom Jhoom Jhumroo,"yodel, bollywood, india, Kishore, jhumroo"
Doris Day,At Sundown,"pop, catchy, oldies, fip, 50s"
Eric Dolphy,17 West,"jazz, Porieux-loved, Post-Bop, MJ-Lurrrvved Tunage, Metro Jazz"
Kenny Drew,Funk-Cosity - Rudy Van Gelder Edition/2007 Remaster,Unknown
Miles Davis,Concierto de Aranjuez (Adagio) - Mono Version,Unknown
Ornette Coleman,Una Muy Bonita,"jazz, free jazz, alto sax, Hard Bop, Post-Bop"
Kishore Kumar,Ruk Jana O Janan,Unknown
"Doris Day,  ""Jimmy Joyce & His Childrens Chorus""","Whatever Will Be, Will Be (Que Sera, Sera) (with Jimmy Joyce & His Children's Chorus)",Unknown
John Lee Hooker,Democrat Man,"double-ender 40, blues, fip, Classic Blues, double-ender 4"
"Judy Garland,  MGM Studio Chorus",Easter Parade (End Title),Unknown
The Cog is Dead,The Copper War (Remastered 2020),Unknown
Julie London,The Party's Over,"60s, easy listening, jazz fusion"
Jazz Instrumental Relax Center,Happy New Year,Unknown
Mitch Miller & The Sing-Along Gang,"Silent Night, Holy Night",Unknown
"Gene Autry,  The Pinafores",Rudolph the Red-Nosed Reindeer (with The Pinafores) - 78rpm Version,Unknown
Ray Heatherton,'Twas the Night Before Christmas,christmas
Arthur Godfrey,Jingle Bells,Unknown
"Gioachino Rossini,  Herbert von Karajan,  Philharmonia Orchestra",Rossini: The Barber of Seville: Overture,Unknown
Sonny Clark,Sonia,Unknown
Burl Ives,Mr. Rabbit,"Disney, childrens, folk, under two minutes, weeziemix"
Tina Brooks,Theme For Doris - Remastered,Unknown
The Dave Brubeck Quartet,Bossa Nova U.S.A. - Live,Unknown
"Rosemary Clooney,  Duke Ellington",Blue Rose (with Duke Ellington & His Orchestra),Unknown
"Gregorian Chant,  The Choir of the Carmelite Priory London,  John McCarthy",(A) Antiphon. Montes Gilboe. (B) Ave verum,Unknown
Eddie Palmieri,Suave,"salsa, latino, cha cha cha"
Bob Dylan,John Brown - Witmark Demo - 1963,Unknown
Percy Faith & His Orchestra,The Misfits,Unknown
Bo Diddley,Willie And Lillie,"vugube62, rock, Rock  Roll, electric chicago blues, Early RB"
The Dave Clark Five,Forever and a Day - 2019 - Remaster,Unknown
Bob Dylan,I Shall Be Free - Witmark Demo - 1963,Unknown
Mighty Sparrow,Teresa,"calypso, caribbean, radio trinidad, dance, margaritaville"
Duke Ellington,Hero to Zero,"jazz ballads, Soundtrack, jazz, fip, 50s"
Dinah Washington,Softly (Baby),Unknown
"Albert Hay Malotte,  Eugene Ormandy,  Philadelphia Orchestra",The Lord's Prayer,Unknown
Jack Kerouac,One Mother (with Steve Allen),Unknown
Barbra Streisand,My Honey's Loving Arms,"pop, 60s, Traditional Pop"
Duke Ellington,Anatomy of a Murder - Stereo Single Version,Unknown
"Richard Rodgers,  Julie Andrews,  Edith Adams,  Alfredo Antonini",Cinderella - Original Broadway Cast: Impossible; It's Possible,Unknown
Duke Ellington,Sunswept Sunday,"rustycanuckjazzgiants, rustycanuckjazz, gimme sum giants, jazz, MJ-Jazzin Giants"
"Les Baxter,  Dr. Samuel J. Hoffman",Mist O' The Moon,Unknown
"Dr. Samuel J. Hoffman,  Les Baxter",Radar Blues,Unknown
Sam Cooke,Secret Love,"soul, quiet storm, romantic, cover, smooth"
"A. L. Lloyd,  Ewan MacColl",The Handsome Cabin Boy,Unknown
Gene Autry,Back in the Saddle Again,"country, Cowboy Songs, classic country, oldies, Soundtrack"
"A. L. Lloyd,  Ewan MacColl",South Australia,"bestallof, newbest, bestone, double-ender 3, lobest"
"Andrea McArdle,  Peter Howard","Tomorrow (from ""Annie"")","all the best, best songs of the 70s"
Barbara Lynn,Second Fiddle Girl,Unknown
The Beach Boys,Lana (Stereo),Unknown
Kitty Kallen,That Old Feeling,Unknown
"Gioachino Rossini,  Riccardo Chailly,  Orchestra Del Teatro Alla Scala,  Milano",Overture to The Barber of Seville,Unknown
"Miles Davis,  Gil Evans",Song of Our Country - Take 14,Unknown
Connie Francis,Senza Mamma E Nnammurata,oldies
"""Flo Sandons""",El Negro Zumbon,Unknown
TIN TAN Y MARCELO,La Cantinera,Unknown
Nikolauss,We Are Not Alone - Mixed,Unknown
"""Hermans Hermits""",This Door Swings Both Ways,Unknown
R-TEC,Never Forget - Mixed,Unknown
Louis Armstrong & His Hot Five,Heebie Jeebies,"jazz, New Orleans, louis armstrong, Early Jazz, jazz history"
The Platters,A Tisket A Tasket,Unknown
Orkidea,Metaverse [ASOT 384] - Gareth Emery Remix,Unknown
"Joseph Lanner,  Georges Prêtre,  Wiener Philharmoniker","Hofball-Tänze, Walzer, Op. 161",Unknown
The Impressions,Little Young Lover,"soul, northern soul, rnb, fip, rhythm and blues"
Jazz Instrumental Relax Center,Pink Champagne,Unknown
Thelonious Monk,Evidence,"jazz, bebop, piano, jazz piano, instrumental"
Sam Cooke,I'm Walking Behind You,"soul, quiet storm, romantic, cover, smooth"
"Chet Baker,  Bud Shank",Let Me Be Loved,cool jazz
Curtis Fuller Quintet,Blues-Ette,"jazz, standard, Hardbop, Great Jazz, Curtis fuller"
Luke Bond,U (Mixed),Unknown
"Johann Strauss II,  Georges Prêtre,  Wiener Philharmoniker","Russischer Marsch, Op. 426",Unknown
"Lester Flatt,  Earl Scruggs,  Mother Maybelle Carter",The Storms Are On the Ocean (with Mother Maybelle Carter),Unknown
i.am.orange,father jeans (4-5-18),Unknown
Peggy Lee,Jump For Joy,"swing, Feel Good Music, jazz, female vocalists, all the good times and the flowers and the wine"
"Johann Strauss II,  Franz Welser-Möst,  Wiener Philharmoniker","Aus den Bergen, Walzer, Op. 292",Unknown
"Johann Sebastian Bach,  Raymond Leppard,  English Chamber Orchestra","Orchestral Suite No. 2 in B Minor, BWV 1067: VII. Badinerie","baroque, Classical, Awesome, german, Bach"
"Tiësto,  Christian Burns",In The Dark [ASOT 332] - Trance Version,Unknown
Van Dyke Parks,Vine Street,"baroque pop, singer-songwriter, americana, psychedelic, country"
"Brennan Heart,  Toneshifterz,  DV8 Rocks!",My Identity - Edit,Unknown
Jazz Instrumental Relax Center,Midnight Kiss,Unknown
Freddie Hubbard,Clarence's Place,"milk is getting warm, Hard Bop, blues, jazz trumpet, freddie hubbard"
Jazz Instrumental Relax Center,Intense Emotions,Unknown
015B,Camellia Flower 동백꽃 - Remastered,Unknown
Darren Porter,Whiplash (Mixed),Unknown
Roy Clark,Texas Twist,Unknown
Jazz Instrumental Relax Center,Secrets of Good Vibes,Unknown
Nice 2 meet U,ใจเกเร,Unknown
"Kayan Code,  Miikka Leinonen",The Journey (FYHYM2020),Unknown
Van Dyke Parks,The All Golden,"experimental, 60s, baroque pop, psychedelic pop, Singer/Songwriter"
Sgt. Barry Sadler,I'm Watching The Raindrops Fall,"60s, oldies, 1933"
i.am.orange,late night thoughts on a saturday about life and stuff (4-2-18),Unknown
"Francis Poulenc,  Pierre Bernac","Quatre Poèmes de Guillaume Apollinaire, FP 58: IV. 1904",Unknown
Jazz Instrumental Relax Center,Cocktail in Jazz Lounge,Unknown
The Animals,Don't Want Much,"rock, 60s, blues rock, classic rock, british"
Eddy Arnold,It Comes And Goes,Unknown
Blossom Dearie,Just In Time,"jazz, female vocalists, vocal jazz, fip, club jazz"
"Johann Sebastian Bach,  Glenn Gould","Goldberg Variations, BWV 988",Unknown
Art Blakey,I Remember Clifford,"jazz, Hard Bop, standard, the jazz messengers, why they let me listen to this"
เอ๊ะ ศศิกานต์,ในสายลม,Unknown
Hoagy Carmichael,Baltimore Oriole,"C, Big Band, 3, g, oldies"
"David Forbes,  Lostly",In My Mind (FYHYM2020),Unknown
"Johann Sebastian Bach,  Columbia Symphony Orchestra,  Pablo Casals",Sheep May Safely Graze from Cantata No. 208,Unknown
Robert Frost,The Road Not Taken,"mental, poetry, literature"
Alan Morris,Tale Of Light (FYHYM2020),Unknown
T-SQUARE,Eurostar (Live Version),Unknown
"Johann Sebastian Bach,  Glenn Gould","Sinfonia No. 15 in B Minor, BWV 801 - Remastered",Unknown
The New Christy Minstrels,Last Farewell,Unknown
The Wailers,Simmer Down,"reggae, ska, jamaica, roots reggae, simmer down"
"Johnny Hodges,  Gerry Mulligan",18 Carrots For Rabbit,"jazz, gerry mulligan"
"RAM,  Stine Grove,  Giuseppe Ottaviani",Forever And A Day (Mix Cut) - Giuseppe Ottaviani Remix,"trance, electronic, uplifting trance"
"Armin van Buuren ASOT Radio,  Ana Criado",Suddenly Summer (Mix Cut) - Original Mix,Unknown
Bunny Berigan and His Orchestra,"I Can't Get Started (From ""Ziegfeild Follies of 1936"")",Unknown
Walter Wanderley Trio,Amanha,Unknown
Lucille Bogan,Tired As I Can Be,"blues, dirty blues, female vocalists, 3, under 2000 listeners"
Billy Vaughn,It Came Upon A Midnight Clear,"christmas, instrumental, easy listening, orchestra, xmas"
The Temptations,May I Have This Dance,Unknown
Johnnie Ray,Somebody Stole My Gal,"oldies, 50s, 1950s, jazz, pop"
Sam Cooke,The Song from Moulin Rouge,"soul, calm, quiet storm, romantic, cover"
The Platters,I Can't Get Started,Unknown
"Johann Sebastian Bach,  Glenn Gould","Sinfonia No. 14 in B-Flat Major, BWV 800 - Remastered",Unknown
The Percy Faith Strings,Deep Purple,Unknown
Russ Morgan,So Tired,"pop, Big Band, oldies, crooner, 40s"
"Billie Holiday,  Ray Ellis And His Orchestra",When It's Sleepy Time Down South,"jazz, late night, Bittersweet, american, fip"
The Louvin Brothers,He Can Be Found,"country, close harmony, old country, country gospel, Louvin Brothers"
"Billie Holiday,  Eddie Heywood",Romance In the Dark (with Eddie Heywood & His Orchestra) - Take 1,Unknown
Billy Vaughn,Say Si Si,Unknown
"Richard Adler,  Jerry Ross,  John Raitt,  Janis Paige,  The Original Broadway Cast Of The Pajama Game,  Hal Hastings",The Pajama Game: There Once Was a Man,Unknown
"Johann Sebastian Bach,  Charles Gounod,  Plácido Domingo,  Helmuth Froschauer",Ave Maria,"Classical, Bach, baroque, Klassik, classic"
Sons of the Pioneers,Red River Valley,"country, oldies, folk, early country, vocals duo and group"
Superhazepuff,Fen,Unknown
Year of the Knife,Sick Statistic,Unknown
The Louvin Brothers,Keep Your Eyes On Jesus,"country, religion"
B.B. King,Ruby Lee,"blues, blues rock, 50s, best songs ever, 1955"
Red Simpson,Nitro Express,"country, cars, Honky Tonk, outlaw, the best"
Ella Fitzgerald,I Hadn't Anyone Till You,"jazz, Love, orchestral, brass, ella fitzgerald"
The Modern Jazz Quartet,True Blues,"jazz, modern jazz, bebop, cool jazz, jazz quartet"
Noisecontrollers,Experience The Beyond - Official Iqon Anthem 2013,Unknown
"Hilnigger,  AK97,  Badman Dan",Man of the Year 2018,Unknown
Thelonious Monk,Tea For Two,"jazz, bebop, piano, jazz piano, vugube62"
William Carlos Williams,Sonet: 1909,Unknown
Billie Holiday,I Can't Pretend - Take 1,Unknown
Barney Kessel,Love Is Here To Stay,"jazz guitar, jazz, guitar, Smooth Jazz, easy listening"
Peggy Lee,Let's Call It A Day - Remastered,Unknown
"Mareko,  Deceptikonz","Stop, Drop and Roll",Unknown
Jung Yong Hwa,30 Years,Unknown
John Coltrane,My Ideal,"jazz, slow jazz, saxophone, bebop, instrumental"
"Steve Harley,  Steve Harley & Cockney Rebel",The Best Years of Our Lives - 2014 Remaster,Unknown
Alvin & The Chipmunks,Working On The Railroad,Unknown
"Benny Goodman Sextet,  Benny Goodman,  Charlie Christian",Rose Room (feat. Benny Goodman & Charlie Christian),Unknown
B.B. King,Crying Won't Help You,"blues, blues rock, Guitar Gods, 1956, classic rock"
Celebration Collective,Auld Lang Syne,Unknown
Duke Ellington,Mood Indigo - Live,Unknown
Sonny Stitt,There Is No Greater Love,Unknown
Etta Jones,On The Street Where You Live,"jazz, blues, beautiful, jazz fusion"
The Kelly Family,White Christmas - Live 2019,Unknown
The Three Suns,Skater's Waltz,Unknown
Glenn Yarbrough,You Can't Ever Go Home Again,Unknown
"Jane Powell,  Tommy Rall,  Russ Tamblyn,  Marc Platt,  Matt Mattox,  ""Jacques DAmboise"",  Robert Wacker,  Howard Hudson,  Jeff Richards,  Gene Lanham",Goin' Co'tin',Unknown
"Johann Sebastian Bach,  Glenn Gould,  Vladimir Golschmann,  Columbia Symphony Orchestra","Keyboard Concerto in D Major, BWV 1054: III. Allegro",Unknown
The Everly Brothers,A Change of Heart,"60s, Ballad, heart, everly brothers, aibolits traumschloss"
The Bottom Blues,1 2 3 4 5 I LOVE YOU,Unknown
Frankie Avalon,Why,"oldies, 50s, 60s, pop, easy listening"
Jazz Instrumental Relax Center,Chamber Night,Unknown
William Elliott Whitmore,Our Paths Will Cross Again,"handclaps, full sentence title, american, I like, male vocals"
B.B. King,Blind Love,"blues, soul, blues rock, jazz, piano"
The Temptations,Just Let Me Know,"general, old rnb, Request, gordy"
William Elliott Whitmore,Take It on the Chin,"rock, folk, singer-songwriter, laid back, banjo"
Helen Merrill,Summertime,"jazz, vocal jazz, female vocalists, piano, summertime fm"
Guido Block,Do They Know It's Christmas?,Unknown
"Davey Asprey,  Roman Messer",Oblivion (FYHYM2020),Unknown
"Ludwig van Beethoven,  Leonard Bernstein,  Glenn Gould,  Columbia Symphony Orchestra","Piano Concerto No. 3 in C Minor, Op. 37: II. Largo","Classical, piano"
"Arcangelo Corelli,  Eugene Ormandy,  Philadelphia Orchestra",Suite for Strings: I. Sarabanda: Largo,Unknown
"Ella Fitzgerald,  Ellis Larkins",Please Be Kind,"jazz, vocal, jazz vocal, female vocalists, vocal jazz"
"Paul van Dyk,  Will Atkinson",Awakening (FYHYM2020),Unknown
"Crosby,  Stills & Nash",Marrakesh Express - 2018 Remaster,Unknown
Dean Martin,I'd Gladly Make The Same Mistake Again - Remastered,Unknown
Jazz Instrumental Relax Center,Mellow Music,Unknown
G-DRAGON,1 Year - Live,Unknown
Miklós Rózsa,"The Prince of Peace, Pt. 1 - Extended Version",Unknown
Armin van Buuren,A State Of Trance (ASOT 987) - ASOT Tune Of The Year 2020 Random Tracks,Unknown
Ray Price,Are You Sure,"country, classic country, USA, 60's, 1960s"
STANDERWICK,I've Been Thinking About You (Mixed),Unknown
Muddy Waters,Soon Forgotten,"blues, muddy waters, Chicago Blues, Blues Tag, 70s"
"Traditional,  Robert Shaw",Swansea Town,Unknown
"Johann Strauss I,  Georges Prêtre,  Wiener Philharmoniker","Versailler Galopp, Op. 107",Unknown
"Paul Whiteman & His Orchestra,  Bix Beiderbecke",Mississippi Mud (feat. Bix Beiderbecke),Unknown
Hugo Montenegro,Tea For Two,Unknown
Bill Evans,Conception,"jazz, cool jazz, Bill Evans, fast, Love"
Zero B,Lock Up - 2012 Remaster,"Rave, Old school Hardcore"
Sugar Chile Robinson,"Go, Boy, Go",rockabilly soul
Bill Evans Trio,Tenderly,"jazz, jazz piano, fip"
Out,มากกว่าเพื่อน แต่ไม่ใช่แฟน,Unknown
Tom Lehrer,The Folk Song Army,"comedy, humor, satire, piano, 60s"
MK,17,"House, Piano house, dance, party, deep house"
"Davey Asprey,  Artento Divini",D.A.A.D. (FYHYM2020),Unknown
"Frédéric Chopin,  Vladimir Horowitz",Allegretto in A-Flat Major,Unknown
"Johann Strauss II,  Georges Prêtre,  Wiener Philharmoniker","Kaiser-Walzer, Op. 437",Unknown
"Mistah F.A.B.,  Iamsu!,  E-40",Somuthafuckinloud (feat. Iamsu! & E-40),Unknown
"Charles Strouse,  Dick Van Dyke,  Elliot Lawrence",Bye Bye Birdie - Original Broadway Cast: Put on a Happy Face,Unknown
Peggy Lee,You're My Thrill,"jazz, late night, 50s, a teardrop kissed your lips and so did i, atmospheric"
Bert Jansch,Black Water Side,Unknown
Dionne Warwick,Here I Am,"easy listening, pop, soul, 60s, 1965"
Billie Holiday,"Lady Sings The Blues - Live At Carnegie Hall,1956",Unknown
Cuco Sánchez,Guitarras Lloren Guitarras,Mexico lindo y Querido
Django Reinhardt,Billets doux,"jazz, 30s, guitar, gypsy jazz, Gypsy"
"Armin van Buuren,  HALIENE",Song I Sing,Unknown
Jean Plum,Here I Go Again,"soul, 1976, hanging on, hi records"
"Johann Strauss II,  Georges Prêtre,  Wiener Philharmoniker",Indigo und die 40 Räuber: Ouvertüre,Unknown
"Wolfgang Amadeus Mozart,  Glyndebourne Festival Orchestra,  Graziella Sciutti,  Sesto Bruscantini,  Vittorio Gui","Le nozze di Figaro, K. 492, Act I Scene 1: Or bene, ascolta e taci (Susanna, Figaro)",Unknown
Ramones,You're Gonna Kill That Girl - 2005 Remaster,Unknown
"Assaf,  Nathan Nicholson,  Radion6",Lost Souls (Mix Cut) - Radion6 Remix,Unknown
Danny Kaye,The Maladjusted Jester,"entertainment, 50s, Sentimental, lustig, danny kaye"
Protoculture,The Descent (Mix Cut),Unknown
"Armin van Buuren,  Arkham Knights",This Is A Test (Mix Cut) - Arkham Knights Remix,Unknown
"The New Stan Getz Quartet,  Astrud Gilberto","The Telephone Song - Live At Café Au Go-Go,1964",Unknown
"Floe,  Dj T.H.,  Kate Miles,  Denis Kenzo",Like A Miracle (Mix Cut) - Denis Kenzo Remix,Unknown
Johnny Cash,Bury Me Not On the Lone Prairie,"country, Dead, folk, animals, god-damned country"
Small Faces,"Wham, Bam, Thank You, Mam - 2013 Remaster",Unknown
"Pyotr Ilyich Tchaikovsky,  Eugene Ormandy,  Philadelphia Orchestra","Violin Concerto in D Major, Op. 35: III. Finale. Allegro vivacissimo",Unknown
Hoagy Carmichael,Rockin' Chair,"jazz, Big Band, truncation and elision, relaxing, hoagy carmichael"
The Sandpipers,Enamorado,"oldies, latina, oldies favorites, Sandpipers, linoldie"
Iron Maiden,"Wasted Years - Live at Birmingham NEC, 1988; 2013 Remaster",Unknown
"Mercurial Virus,  Billy Gillies",Turning Point (FYHYM2020) - Billy Gillies Remix,Unknown
Pascal Rioux,Flight Time,Unknown
"Mistah F.A.B.,  Slimmy B",Bammer Bitch (feat. Slimmy B),Unknown
"Grum,  Genix",The Light - Mixed,Unknown
Tennessee Ernie Ford,Philadelphia Lawyer,"country, classic country, 60s, american, oldies"
Adam Kantor,Moving Too Fast,Unknown
"Above & Beyond,  Zoë Johnston",My Own Hymn,Unknown
Stan Getz,Of Thee I Sing,"jazz, saxophone, cool jazz, fip"
"Adam Kantor,  Betsy Wolfe",The Next Ten Minutes,Unknown
The Pogues,Sea Shanty - 2013 Mix,Unknown
"Charles Strouse,  Bye Bye Birdie Ensemble,  Elliot Lawrence",Bye Bye Birdie - Original Broadway Cast: The Telephone Hour,Unknown
Frank DeVol & The Rainbow Strings,White Christmas / We Wish You a Merry Christmas,Unknown
Adam Kantor,Shiksa Goddess,Unknown
"Giacomo Puccini,  Lucia Danieli/Nicolai Gedda/Mario Borriello/Renato Ercolani/Orchestra del Teatro alla Scala,  Milano/Herbert von Karajan,  Herbert von Karajan,  Lucie Danieli,  Mario Borriello,  Nicolai Gedda,  Orchestra Del Teatro Alla Scala,  Milano,  Renato Ercolani","Puccini: Madama Butterfly, Act 1: ""Questa è la cameriera"" (Goro, Pinkerton, Suzuki, Sharpless)",Unknown
Miriam Makeba,The Retreat Song (Jikele Maweni),"African music, mama africa"
Dinah Shore,Silent Night,Unknown
"Johann Strauss I,  Georges Prêtre,  Wiener Philharmoniker","Radetzky-Marsch, Op. 228","classic, Klassik, strauss, Johann Strauss I, marche"
Placebo,"Twenty Years - Live at Live 8, Palais de Versailles, Paris, 2nd July 2005","alternative rock, live, Placebo, charity, Twenty Years"
"Andrew Rayel,  Roxanne Emery,  Richard Durand",Never Going Down (FYHYM2020) - Richard Durand Remix,Unknown
"James Dymond,  Linney",What Have I Got To Lose (FYHYM2020),Unknown
"Mistah F.A.B.,  Philthy Rich,  Too $hort,  Serius Jones","Don't Trust No (feat. Philthy Rich, Too $hort & Serius Jones)",Unknown
The Chocolate Watchband,Dark Side Of The Mushroom,"psychedelic, 60s, instrumental, Progressive, garage"
Two Door Cinema Club,Next Year - Live,Unknown
