name_artist,gen_artist
Sutton Foster,['musicals']
Rafa,['reggaeton']
Memory Lane,['Faltante']
Jason Carter,['Faltante']
LARGE KALLIOPE WITH BELLS,['Faltante']
Larry Rice,['bluegrass']
The Jesters,['doo-wop']
Little Caesar,"['glam metal', 'hard rock', 'album rock', 'blues rock']"
Arijit Singh,"['hindi pop', 'bollywood', 'desi', 'bangla pop', 'desi pop']"
The Coup,['alternative hip hop']
MISIGII,['minimal techno']
Rihanna,['Faltante']
Kidnap,['melodic house']
The Bluetones,"['britpop', 'madchester']"
Daavar,['brazilian bass']
The New Iberican League,['tribal house']
Richard Youngs & Simon Wickham-Smith,['Faltante']
Maria Toledo,"['flamenco', 'flamenco pop']"
Never Shout Never,['emo']
Orchestre National de lOpéra de Monte-Carlo,['opera']
Fred Ebb,['musicals']
Jeff Fontaine,"['dub techno', 'deep house']"
Shane Halcon,['trance']
Ralph Kirshbaum,['classical']
The Johnny Cash Family,['Faltante']
ShitLips,"['ebm', 'industrial']"
St. Keromítis,['laïko']
Call Me Madam Orchestra,['Faltante']
Twinkle Twinkle Little Rock Star,['lullaby']
SID,['Faltante']
Karen Shepard,['Faltante']
Zhané,['new jack swing']
林震前,['Faltante']
Milli Vanilli,['Faltante']
Juan Oñatibia,['Faltante']
Los Cadetes De Linares,"['norteño', 'corrido', 'bolero', 'banda', 'grupera', 'ranchera', 'música mexicana']"
Guy Lombardo,['big band']
Toulouse,['Faltante']
El Cata,['Faltante']
Odd Future,['Faltante']
Mr Sam,['Faltante']
Ezale,['hyphy']
London Voices,['Faltante']
The Enchanters,['Faltante']
Young Street Legend,['Faltante']
Vin Vega,['Faltante']
Leon Haywood,['Faltante']
?uestlove,['Faltante']
Ulster Orchestra,"['minimalism', 'orchestra', 'japanese classical', 'classical']"
Grant Lee Buffalo,['alt country']
Cissy Housten,['Faltante']
Fred Ermelin Quartet,['Faltante']
Majk Spirit,['Faltante']
Zhavia Ward,['Faltante']
Paulette Goddard,['Faltante']
Plustwo,['italo disco']
Jorge Añez,['Faltante']
The Alchemist,"['alternative hip hop', 'experimental hip hop', 'jazz rap', 'boom bap']"
Christmas Cello Music Orchestra,['christmas']
G.Visweswaramma,['Faltante']
Yuri,['latin pop']
Shing02,"['j-rap', 'jazz rap']"
Archive,['phonk']
Bang Tango,"['glam metal', 'glam rock', 'hard rock']"
Coro Infantil Sinfonico,['choral']
Kota the Friend,['Faltante']
Solfeggio Healing Frequencies,['Faltante']
Julio Miranda,['ranchera']
Mahalakshmi Iyer,"['bollywood', 'desi', 'hindi pop']"
Nils Lofgren,['Faltante']
André Laplante,['classical piano']
The Original Broadway Cast Of Golden Boy,['big band']
Gabriel Creole,['Faltante']
Junior M.A.F.I.A.,['east coast hip hop']
Exyte,['minimal techno']
Raichand Boral,['Faltante']
Maranatha! Vocal Band,"['worship', 'christian']"
The Girl in Pink Tights Orchestra,['Faltante']
Ben Folds Five,['Faltante']
Alpha²,['Faltante']
Leroy Carr,"['blues', 'classic blues', 'country blues', 'ragtime', 'boogie-woogie']"
Sir Warren,['Faltante']
The Viper,"['gabber', 'hardcore', 'hardstyle', 'frenchcore', 'happy hardcore', 'hardcore techno']"
Stars Of The Lid,"['ambient', 'drone', 'post-rock', 'minimalism', 'neoclassical']"
Vertical,"['worship', 'christian', 'ccm']"
Jerome Moross,['Faltante']
Bleachers,['Faltante']
Destruction,"['thrash metal', 'speed metal', 'groove metal', 'metal', 'heavy metal']"
Ozzie Kotani,['Faltante']
Thai Hien,['vietnamese bolero']
Ruth Etting,['ragtime']
Pantelis Thalassinos,"['entehno', 'laïko']"
József Moldvay,"['requiem', 'opera', 'classical']"
Maurice White,['album rock']
Dónal Lunny,"['celtic', 'celtic rock']"
The Belmonts,['doo-wop']
4 Strings,"['trance', 'eurotrance']"
EOR,['indietronica']
Dúo Las Kantutas,['folk pop']
Glen Hansard,['Faltante']
Busdriver,"['experimental hip hop', 'underground hip hop', 'alternative hip hop']"
Catfish and the Bottlemen,"['indie', 'modern rock']"
Mistah F.A.B.,"['hyphy', 'west coast hip hop']"
G.Q.,['cedm']
John Mayall,"['blues', 'blues rock', 'classic blues']"
Steve Wingfield,['big band']
Anjali Mukherjee,['Faltante']
Cashmere Cat,['Faltante']
Pierre-Alain Volondat,['classical piano']
Sabrina Claudio,['Faltante']
The Aldeburgh Festival Orchestra,['opera']
Wayne Jackson,['cold wave']
Asit Baran,['Faltante']
Andy Morris,['Faltante']
Om Zone,['Faltante']
Charlie Louvin,"['traditional country', 'honky tonk', 'christian country']"
G.Wyle,['Faltante']
Richard Heyman Orchestra,['Faltante']
Grupo Mania,"['merengue', 'música tropical']"
Frederick Loewe,['musicals']
Master Wakes,['afro house']
Mylon LeFevre,"['ccm', 'christian rock', 'christian', 'pop worship', 'christian pop']"
Paul Roberts,['Faltante']
Keith Cook,"['post-rock', 'grindcore']"
Hawaiian Style Band,['Faltante']
Prins Thomas,"['nu disco', 'space rock']"
Tictactic,['Faltante']
Anitta,"['brazilian pop', 'funk pop', 'funk carioca', 'funk', 'pagode baiano']"
Douglas Gamley,['Faltante']
Gina Thompson,['new jack swing']
Horace Andy,"['roots reggae', 'dub', 'reggae', 'rocksteady', 'lovers rock', 'ragga']"
The Great Divide,"['red dirt', 'texas country']"
Lucky Date,['electro house']
Yngwie Malmsteen,"['neoclassical', 'power metal', 'heavy metal', 'glam metal']"
Κος Χρήστος,['Faltante']
Castelnuevo-Tedesco,['Faltante']
B.M.U. (Black Men United),['new jack swing']
Dick Stabile,['Faltante']
Lou Bega,['Faltante']
Arturo Patiño,['corridos bélicos']
mommy,['indie']
Jamie MacDougall,['choral']
Capt John Handys New Orleans Four,['Faltante']
Count Basies Kansas City Seven,['Faltante']
J.D. Crowe,"['bluegrass', 'newgrass']"
Xristos Xarisiadis-Klarino,['Faltante']
Will Rees,['Faltante']
Jon Lucien,['jazz funk']
Munshi Aziz,['Faltante']
Jill Sobule,['Faltante']
Fox Academy,['Faltante']
Los Dinamicos Del Norte,"['norteño', 'corrido', 'música mexicana']"
The RH Factor,"['neo soul', 'acid jazz', 'jazz funk', 'jazz rap', 'jazz fusion', 'jazz']"
The Hives,['garage rock']
Amrinder Gill,"['bhangra', 'punjabi pop']"
Marcos Vidal,"['christian', 'worship']"
Hubert Laws,"['jazz funk', 'jazz fusion', 'soul jazz']"
Vecy,['Faltante']
Billy The Kid Emerson,"['rockabilly', 'classic blues']"
Them Two,['Faltante']
Bayan Sultan,['Faltante']
Gabriele Bellini,"['pop urbano', 'memphis rap']"
Roberto Fugazot,['tango']
D3szn,['Faltante']
Dorothy Tennant,['Faltante']
Les Misérables - 10th Anniversary Concert Cast,['Faltante']
Eurogliders,['Faltante']
Mandy Patinkin,['musicals']
Zenobia,"['folk metal', 'power metal']"
Modern Jazz Giants,"['hard bop', 'jazz', 'cool jazz', 'bebop']"
K-Klass,['Faltante']
Seraphine,['Faltante']
Rain pop rockets,['Faltante']
Dj Thera,"['hardstyle', 'frenchcore', 'hardcore']"
Lennox,"['reggaeton', 'latin']"
Geoff Tate,['Faltante']
Mofro,"['modern blues', 'southern rock', 'blues', 'blues rock']"
Colm Wilkinson,['musicals']
Termanology,"['underground hip hop', 'boom bap']"
Tino Rossi,"['chanson', 'christmas']"
Stefii Leverenz,['opera']
My Chemical Romance,"['emo', 'pop punk', 'emo pop']"
Larry Williams,"['rockabilly', 'northern soul', 'doo-wop', 'rock and roll']"
Sonny Digital,['Faltante']
Babasónicos,"['argentine rock', 'rock en español', 'latin rock', 'latin alternative']"
Mike Ratledge,['new age']
Scott Wesley Brown,"['ccm', 'christian']"
Survivor,['Faltante']
Hugo Wolf,['Faltante']
Γεωργία Μπλάνα,['Faltante']
Ansel Elgort,['Faltante']
G.S. Sachdev,['Faltante']
František Škvor,['chamber music']
Enric Madriguera,['Faltante']
DAVE RODGERS,['hi-nrg']
Simone Cristini,['funky house']
David Barese,['Faltante']
Egberto Gismonti,"['brazilian jazz', 'jazz fusion']"
Uncle Kracker,['Faltante']
Kanto,['dub techno']
Alexander Oliver,['opera']
Arvo Pärt,"['minimalism', 'classical']"
Lyrics Born,['Faltante']
Kasseem Dean,['Faltante']
Paul Mendez,['Faltante']
Swingin Utters,"['skate punk', 'punk', 'ska punk', 'melodic hardcore']"
Wiener Akademie Kammerchor,['Faltante']
Smt. Angurbala Devi,['Faltante']
Frank Ifield,['Faltante']
Liberación,"['grupera', 'cumbia', 'tejano', 'duranguense', 'cumbia norteña']"
Nick Callaghan,"['trance', 'progressive trance']"
Victor de Sabata,['opera']
Boo-Yaa T.R.I.B.E.,"['rap metal', 'west coast hip hop', 'g-funk']"
Matchbox Twenty,['post-grunge']
Betty Woolfe,['Faltante']
Steve Berman,['Faltante']
Jaguares,"['rock en español', 'mexican rock', 'latin rock', 'latin alternative']"
Marianne Schroeder,"['avant-garde', 'free jazz']"
The Vines,['garage rock']
Swings,"['hindi hip hop', 'desi hip hop', 'punjabi hip hop']"
Brenda Russell,['smooth jazz']
Andreas Moe,['Faltante']
Johann Hermann Schein,['Faltante']
Queen,"['classic rock', 'rock', 'glam rock']"
Jason Derulo,['Faltante']
Popp Hunna,['Faltante']
Qnc,['indietronica']
Rose,['Faltante']
Triste Janero,['Faltante']
Solar System,"['champeta', 'latin alternative']"
Ugo Savarese,['opera']
Aaron Hall,"['new jack swing', 'quiet storm']"
Alan Braden,['Faltante']
Sunita Devi,['Faltante']
Anton Bruckner,"['classical', 'orchestra', 'requiem']"
Giorgos Kavouras,['laïko']
Oρχήστρα Β.Reibold,['Faltante']
Twista,['Faltante']
Benay Venuta,['Faltante']
Cedric Haywood,"['swing music', 'ragtime']"
Jupitar,"['hiplife', 'azonto']"
Jeremiah,"['tamil pop', 'kollywood', 'tamil dance']"
Dominic Fike,['Faltante']
Janice Rule,['Faltante']
This Will Destroy You,"['post-rock', 'math rock']"
Jay Rock,['Faltante']
Rocket Jumper,['melbourne bounce']
Esso Trinidad Steel Band,['calypso']
Bessie Smith,"['classic blues', 'blues', 'ragtime', 'jazz blues', 'jazz', 'vocal jazz']"
Anton Niessner/Erich Kunz/Otakar Kraus/Josef Schmidinger/Philharmonia Orchestra/Otto Ackermann,['Faltante']
Claudio Monteverdi,"['classical', 'opera']"
G. Dep,"['pinoy rock', 'pinoy alternative', 'opm', 'bisrock', 'p-pop']"
Primitivo Y Su Combo,['salsa']
Extreme,['glam metal']
František Škroup,['Faltante']
Mirza Musharaf,['Faltante']
Chollo Rivera & The Latin Soul Drives,['latin jazz']
Анатолий Папанов,['Faltante']
The Fratellis,['Faltante']
Bernhard Flies,['Faltante']
Eric Reprid,['Faltante']
Software,['Faltante']
The Clovers,['doo-wop']
Maretu,['vocaloid']
Barry Harris Trio,"['bebop', 'hard bop', 'jazz']"
DJ Furax,['Faltante']
Roger Edens,['Faltante']
Anders Eliasson,['Faltante']
SeaNator,['Faltante']
Jorge Aragão,"['samba', 'pagode']"
Jared Lee,['Faltante']
Giorgos,"['laïko', 'entehno']"
Jorge Montia,"['latin house', 'tribal house', 'tech house']"
Lord Flacko,['cloud rap']
Dr. Teeth and The Electric Mayhem,['Faltante']
Manuel Ascanio,"['trova', 'bolero']"
CJ Stone,"['eurotrance', 'trance', 'eurodance', 'piano house']"
The Sharpees,['northern soul']
Grimm,['Faltante']
The Jungle Giants,['Faltante']
The Kooks,"['indie', 'indie rock']"
Elle King,['Faltante']
麥志誠,['cantopop']
Papayo,['Faltante']
Blaise Kolodychuk and the Fukachuk Egg Machine,['Faltante']
Make a Wish Ensemble,['Faltante']
John,['Faltante']
Jack Benny,"['doo-wop', 'rockabilly']"
Chantal Kreviazuk,['Faltante']
Test for Victor Young,['Faltante']
Prodromos Tsaousakis,['laïko']
Bible,"['pentecostal', 'worship']"
Shanti Kumar Desai,['Faltante']
Charlie Parker And His Orchestra,"['bebop', 'jazz', 'latin jazz', 'hard bop']"
Lil B,['Faltante']
Richard Morel,['Faltante']
Easton,['Faltante']
Jacci McGhee,['new jack swing']
Paul Pollux,['trance']
Coro e Orchestra Sinfonici,['space music']
Maria Rita,"['samba', 'mpb', 'pagode', 'nova mpb', 'bossa nova']"
Joseph Kosma,['Faltante']
Buster Harding & His Orchestra,['Faltante']
Nice & Wild,"['freestyle', 'chicago house']"
Tommy K,"['swedish ballads', 'christmas']"
Kleine Konzert,"['requiem', 'choral']"
Barrio Pobre,"['rock urbano', 'mexican rock', 'rock en español']"
RJMrLA,['Faltante']
Guillaume Muschalle,"['lo-fi beats', 'lo-fi', 'jazz beats']"
Banda Pelillos,['banda']
Adiemus,"['new age', 'celtic']"
Live,"['hyperpop', 'jersey club']"
The Fellers,"['americana', 'alt country']"
Atlas,['Faltante']
Cradle Of Filth,"['black metal', 'gothic metal', 'metal', 'symphonic metal', 'death metal']"
The 5 Heartbeats,['Faltante']
Polixeni LItou,['Faltante']
Jeris Johnson,['Faltante']
Carol Candy,['cedm']
Klara Rumyanova,"[""children's music""]"
El Tri,"['rock urbano', 'mexican rock', 'rock en español', 'latin rock']"
Eliseo Herrera,['música tropical']
Rob McConnell & The Boss Brass With Phil Woods,['big band']
Bud Powell,"['bebop', 'jazz', 'hard bop', 'cool jazz']"
Xr. Margelis,['Faltante']
Scott Reeder,['Faltante']
U.S.A. For Africa,['Faltante']
The Muppets,['christmas']
Jozsef Vajda,"['chamber music', 'classical']"
The Black Atlantic,['Faltante']
AJR,['Faltante']
Henry Jacobs,"['spoken word', 'avant-garde', 'experimental']"
Shyam Babu,['Faltante']
Olives,"['t-pop', 'thai pop']"
Hansel Camacho,"['salsa', 'salsa romantica']"
Annelies Kupper,['opera']
V. S. Jog,['Faltante']
John Denver,['folk']
The Smashing Pumpkins,"['alternative rock', 'rock']"
เคลิ้ม,['Faltante']
Sam Butera & The Witnesses,"['swing music', 'big band']"
Vicente Coves,['Faltante']
Tony McPhee,"['blues rock', 'blues']"
Nick Lowe,['power pop']
Jef Jenkins,['Faltante']
Morris Hot Babies,['Faltante']
Sweet,['Faltante']
Alexander Rosenbaum,['Faltante']
Jaymes Young,['Faltante']
James P. Nichols,['Faltante']
TSgt Tedd Baker,['Faltante']
Johnny Burnette,"['rockabilly', 'rock and roll', 'psychobilly']"
Tmsoft’s White Noise Sleep Sounds,['Faltante']
Sumitra Roy,['Faltante']
Johnny Gill,"['new jack swing', 'quiet storm', 'smooth r&b']"
Alessio Bax,"['classical piano', 'classical']"
David Cole,['Faltante']
Bennett Burrill,['Faltante']
Long Distance Calling,"['post-rock', 'progressive rock', 'progressive metal']"
Pierre Rochas,['Faltante']
The Lacs,"['country hip hop', 'country']"
Matthew Rix,['Faltante']
Babes in Toyland Villager’s Chorus,['Faltante']
Peter Warlock,"['orchestra', 'classical']"
Chico OFarrill,"['latin jazz', 'mambo']"
Duderstadt,"['trance', 'progressive trance']"
Purple Lions,['Faltante']
The Ozark Mountain Daredevils,"['southern rock', 'country rock']"
Pretty Ricky,['r&b']
Trent Tomlinson,"['country', 'acoustic country']"
Alessi Brothers,['Faltante']
Sailesh,['marathi pop']
Kemanî Amâ Recep,['Faltante']
Leslie Kritzer,['musicals']
AIIID,['Faltante']
Shantaje,['grupera']
Andomat 3000,['minimal techno']
3T,['Faltante']
,['Faltante']
Bee4,['Faltante']
Career Suicide,"['hardcore punk', 'hardcore', 'punk', 'proto-punk']"
Matthew Dekay,['organic house']
Out of This World Ensemble,['Faltante']
Martha Lipton,['Faltante']
Gulabi,['Faltante']
The Summer Set,['pop punk']
The Babys,['album rock']
Paul Jackson,"['smooth jazz', 'jazz', 'jazz fusion']"
Audio-Rarities,['Faltante']
Newcleus,"['miami bass', 'hip house', 'freestyle']"
Cecil Taylor,"['free jazz', 'avant-garde', 'jazz', 'hard bop']"
Ben Pollack & His Orchestra,"['big band', 'swing music']"
The First Church Of Love,['Faltante']
Yxngxr1,['Faltante']
Nadine Sutherland,"['dancehall', 'reggae', 'lovers rock', 'ragga', 'soca']"
Carmen Miranda,"['exotica', 'samba']"
Joao Petra De Barros,['samba']
Lynn,"['stutter house', 'chill house', 'melodic house']"
Maleek Berry,"['afrobeats', 'afrobeat', 'afropop', 'afroswing', 'azonto', 'dancehall']"
Oneness Band,"['riddim', 'reggae', 'roots reggae']"
Row Sunshine,['Faltante']
The Law,"['skate punk', 'punk', 'ska punk']"
Otto Edelmann,['opera']
The Lillingtons,"['skate punk', 'punk', 'pop punk', 'ska punk']"
Dmac,['Faltante']
Mägo de Oz,"['rock en español', 'folk metal', 'rock urbano', 'celtic rock', 'mexican rock']"
Béla Fleck and the Flecktones,"['newgrass', 'bluegrass', 'jazz fusion']"
Eduard Kandl,['Faltante']
Nadia,['trance']
The Youngbloods,['Faltante']
Tesk,"['retro soul', 'soul blues', 'blues']"
服部爵士大樂隊,['kayokyoku']
Anna Louise Kautz,['choral']
Fig,['Faltante']
Arnold Bax,['chamber music']
Corinne Marchand,['Faltante']
Bobby Shmurda,['Faltante']
Martin Roscoe,"['classical piano', 'classical', 'chamber music']"
Tinashe,['alternative r&b']
Milly Quezada,"['merengue', 'bachata', 'música tropical']"
Caligagan,"['pop soul', 'funk rock']"
Norma Teagarden,['ragtime']
Wiener Hofmusikkapelle,['requiem']
Divine,"['hindi hip hop', 'desi hip hop', 'punjabi hip hop', 'punjabi pop']"
Bibio,['downtempo']
Lainey Wilson,['country']
Forêt,['Faltante']
Alexander Schneider,"['chamber music', 'classical']"
Temple Of The Dog,"['grunge', 'post-grunge']"
Kevin Rowland,['Faltante']
Luis Scalon,['Faltante']
Zezé Di Camargo & Luciano,"['sertanejo', 'sertanejo tradicional']"
Dr. Elmo,['christmas']
Peter Gregus,['Faltante']
meija,['Faltante']
WO2X7,['Faltante']
Anonymous,"['medieval', 'chamber music', 'swedish ballads']"
Ronnie Laws & Pressure,['Faltante']
Chimaira,"['groove metal', 'metal', 'nu metal', 'metalcore']"
Quatuor Ysaÿe,['chamber music']
Ritchie Valence Irony Dan,['Faltante']
Norman Kash,"['ccm', 'christian', 'christian folk']"
Manuel Fernandez Caballero,['Faltante']
RÄD,['Faltante']
David Randolph,['Faltante']
Samuel A. Ward,['Faltante']
Henry Gross,['Faltante']
Fernanda lima,['Faltante']
Jonny White,['Faltante']
Vazik,['minimal techno']
G-Unit,['gangster rap']
Stephen Fitzmaurice,['Faltante']
Pete Jolly,['cool jazz']
Hormaya,['Faltante']
Doretta Morrow,['musicals']
Irma Serrano,"['ranchera', 'mariachi', 'música mexicana']"
Brian Setzer,"['rockabilly', 'swing music', 'big band', 'christmas', 'boogie-woogie']"
Hank Mobley Quartet,"['hard bop', 'bebop', 'jazz']"
Columbia Concert Orchestra,['canzone napoletana']
Lovebirds,"['deep house', 'nu disco']"
Billy Davis Jr.,['Faltante']
A Rocket In Dub,"['dub techno', 'dub']"
Don Potter,['Faltante']
Elizabeth Pacetti,['Faltante']
Martin Sexton,['Faltante']
X. Loukopoulos,['Faltante']
TeeFLii,['Faltante']
Premlata Nayak,['Faltante']
Bartholomeo Campagnoli,['Faltante']
Rebecca Luker,['musicals']
Jutta Hipp Quintet,['hard bop']
Sébastien Vichard,['chamber music']
Nevermore,"['progressive metal', 'groove metal', 'metal', 'thrash metal', 'power metal', 'heavy metal']"
The Stockland Green Bilateral School First Year Choir,['Faltante']
Kealii Reichel,['Faltante']
The Rascals,['Faltante']
Bryan Russell,['musicals']
Clone,['Faltante']
Royal Northern Sinfonia,"['classical', 'chamber music']"
The Cataracs,['Faltante']
Bersuit Vergarabat,"['argentine rock', 'latin rock', 'rock en español', 'latin alternative']"
Adrian Washburn,['choral']
Yahziz,['Faltante']
Gustavo Gallo,"['opera', 'avant-garde']"
Ann Wilson,"['christian country', 'christian', 'worship', 'ccm']"
Steve Birch,['Faltante']
Driftmoon,"['trance', 'progressive trance']"
Duke Ellington Orchestra,"['jazz', 'big band', 'swing music', 'cool jazz']"
Retrospect,['Faltante']
Marc JB,['Faltante']
Eden Project,['Faltante']
James Blake,['Faltante']
Mojave 3,"['slowcore', 'dream pop', 'shoegaze']"
Adam Sandler,['comedy']
Patty Duke,['adult standards']
Marianne Moore,['spoken word']
P. Suri Babu,"['devotional', 'tollywood']"
Chris-T & Matu,['minimal techno']
Allisa Rose,['Faltante']
Franz Schubert,"['chamber music', 'classical', 'classical piano']"
Johnny & The Hurricanes,"['rockabilly', 'surf rock']"
Kyla La Grange,['tropical house']
Prague National Theatre Chorus,['opera']
Thea Suits-Silverman,['new age']
Tiff Lacey,"['trance', 'progressive trance']"
A R I Z O N A,['Faltante']
Zral,['lullaby']
Denis Kenzo,"['trance', 'progressive trance']"
The Chieftains,"['celtic', 'celtic rock', 'folk']"
Memphis Minnie,"['classic blues', 'blues', 'country blues', 'ragtime']"
NWYR,"['big room', 'trance']"
Jordan B,['Faltante']
Maicol & Manuel,['Faltante']
Brenton Wood,['Faltante']
Andrew Peterson,"['christian folk', 'ccm', 'christian', 'worship']"
Jonathan Davis,['Faltante']
H.E.R.,['r&b']
Paradisio,"['eurodance', 'europop']"
Ion Voicu,['Faltante']
Matheus Teston,['Faltante']
Linney,"['melodic bass', 'trance']"
Mieczysław Weinberg,['classical']
Tony Mottola,['exotica']
Dolly Houston,['vocal jazz']
Ash,['Faltante']
Nightwish,"['symphonic metal', 'gothic metal', 'power metal', 'symphonic rock', 'melodic metal', 'metal', 'folk metal']"
Joki Freund Sextet,['jazz']
Jim Ford,['Faltante']
Jimmy Boyd; Accompanied by Norman Luboff,['christmas']
Simply Red,['Faltante']
Gene Nelson,['musicals']
SPiCYSOL,"['japanese indie', 'j-r&b', 'city pop', 'j-pop']"
Flo Sandon,['Faltante']
Snoopy Collins,['Faltante']
Juan DDD,"['tech house', 'minimal techno']"
Russ Garcia & His Vocal Choir and Orchestra,['exotica']
Pepper,"['funk rock', 'alternative rock', 'rock']"
The Steeldrivers,"['bluegrass', 'newgrass', 'americana', 'red dirt', 'alt country', 'gothic country']"
Nena Leal,"['mariachi', 'christian', 'pentecostal']"
The Kentucky Headhunters,"['southern rock', 'country rock']"
Bakar,['Faltante']
Pearl Bailey,['Faltante']
The Birthday Party,"['post-punk', 'deathrock', 'noise rock', 'darkwave']"
Liam Wilson,"['trance', 'progressive trance']"
Geddy Lee,['progressive rock']
Ramon Ayala,"['norteño', 'tejano', 'corrido', 'música mexicana', 'ranchera']"
Fiddle Fever,['Faltante']
Ted Elliot,['sea shanties']
Kebendo Jazz,['Faltante']
Maia Wright,['stutter house']
Parc Jae Jung,['k-ballad']
Forever The Sickest Kids,"['pop punk', 'emo pop', 'emo']"
Modest Mussorgsky,"['orchestra', 'classical']"
Ray Bauduc,"['big band', 'ragtime', 'swing music']"
Gal Abutbul,"['trance', 'progressive trance', 'progressive house']"
Ensemble Wien-Berlin,['chamber music']
Hilnigger,"['russelåter', 'epadunk']"
Tracy Scott Silverman,['Faltante']
Alabama Shakes,['Faltante']
Vladimir Mikulka,['Faltante']
Masked Wolf,['Faltante']
Kal,['indietronica']
SINthetik Messiah,"['ebm', 'industrial', 'industrial metal', 'cold wave']"
Aracy de Almeida,"['samba', 'seresta']"
Pekel,"['sea shanties', 'traditional music']"
Bennie Green,"['hard bop', 'jazz', 'bebop']"
Style5,"['post-rock', 'funk rock', 'math rock']"
Sonia Sanchez,['spoken word']
Ray Heatherton,['Faltante']
Jets To Brazil,"['emo', 'midwest emo', 'emocore']"
Magoo,['Faltante']
Ramiro Ram Herrera,['Faltante']
SAYGRACE,['Faltante']
Robert Norberg,['Faltante']
Artur Schnabel,"['classical piano', 'classical']"
Nat King Cole,"['christmas', 'adult standards', 'vocal jazz']"
Pouya,"['dark trap', 'underground hip hop', 'horrorcore', 'emo rap', 'cloud rap']"
Gary Walker,['Faltante']
MC Breed,"['g-funk', 'west coast hip hop']"
Boyzone,['Faltante']
New Kids On The Block,['Faltante']
Gotti,"['memphis rap', 'southern hip hop']"
Mojito Project,['bachata']
Dee Gill,['Faltante']
Alacranes Musical,"['duranguense', 'música mexicana', 'banda']"
Michael Gray,"['disco house', 'funky house']"
Fritz Kreisler,['classical']
Mr Groove,['Faltante']
Luke Kelly,['celtic']
Chiptune Radio,['Faltante']
Wet Wet Wet,['Faltante']
D-Factor,['Faltante']
Arranged By,['Faltante']
Greg Jbara,['Faltante']
Sharon Forrester,"['lovers rock', 'rocksteady', 'reggae']"
Jay Velie,['Faltante']
Thelma Oliver,['musicals']
Edie Brickell,['Faltante']
Gnarls Barkley,['Faltante']
Luciano Berio,['avant-garde']
Krishna Das,"['bhajan', 'devotional']"
In Motion,"['metalcore', 'metal', 'screamo']"
Edward Bear,['Faltante']
Julian Casablancas,['Faltante']
Pete El Conde Rodriguez,"['salsa', 'son cubano', 'latin jazz']"
Kostas Gkantinis,['Faltante']
Easton Corbin,"['country', 'acoustic country']"
The Afghan Whigs,['grunge']
Estrella,"['flamenco', 'flamenco pop']"
Riders In The Sky,['Faltante']
Ric Segreto,"['opm', 'kundiman', 'p-pop']"
Cher Lloyd,['Faltante']
Redhead Kingpin,['new jack swing']
John Henry Hopkins,['Faltante']
Claude Thornhill & His Orchestra,"['big band', 'cool jazz', 'bebop']"
Ed Ivory,['Faltante']
Narayan Dutt,['bhajan']
Alex Denne,"['latin house', 'tribal house', 'tech house']"
The Bobbettes,['doo-wop']
Martin Entwistle,['Faltante']
Johnny Pozzi,['Faltante']
Dirt Rock Empire,['country hip hop']
Mason Embry Trio,['Faltante']
S. K. Pal,['bhajan']
Orchestra del Teatro alla Scala Milano,"['opera', 'classical', 'orchestra']"
Harry O. McKeehan,['Faltante']
Infectious Grooves,"['funk rock', 'groove metal']"
Michael Berkeley,['Faltante']
Psycho,['soundtrack']
Avinash,['marathi pop']
Bobby Boris Pickett,['Faltante']
Juan Valentin,"['mariachi', 'ranchera', 'música mexicana', 'bolero']"
Angel Heredia,"['tech house', 'tribal house', 'latin house']"
Ioannou Georgakopoulou,['Faltante']
Willamette Stone,['Faltante']
Blake Wexler,['comedy']
Rascal Reporters,['progressive rock']
Mahmure Suat,['tango']
Nicholas Richardson,['Faltante']
Veruca Salt,['grunge']
Susan Novack,['Faltante']
Katherine Dasch,['Faltante']
Chamaco Ramírez,['salsa']
Fragkiskos Dimitriou,['Faltante']
Lily James,['musicals']
amazarashi,"['anime', 'j-rock', 'j-pop']"
Eric Leinsdorf,"['opera', 'classical']"
De Caro,['fado']
MAGIC!,"['trap latino', 'reggaeton', 'urbano latino']"
Mario Lanza,"['christmas', 'opera']"
CRYSTAL KING,"['kayokyoku', 'anime']"
Bert McCracken,['Faltante']
Giuliano Rodrigues,['dub techno']
Fantasia Pura Italiana,['italian singer-songwriter']
Pushpavalli,['Faltante']
Sahana Maitra,['Faltante']
Talat Mahmood,"['ghazal', 'qawwali']"
Karl Krueger,['classical piano']
Gang of Youths,['Faltante']
The Budos Band,"['afrobeat', 'jazz funk', 'afro soul', 'retro soul']"
Sly Pyper,['Faltante']
American Football,"['midwest emo', 'math rock', 'emo']"
35MM: A Musical Exhibition Original Cast,['musicals']
Helmuth Froschauer,['Faltante']
Charlie Rouse,"['hard bop', 'bossa nova', 'jazz', 'brazilian jazz']"
Robert Cecil White,['Faltante']
Hallur Joensen,['indorock']
Nikisha Reyes-Pile,['Faltante']
Isabel Bayrakdarian,['Faltante']
Fábio Jr.,"['mpb', 'brega', 'brazilian pop']"
Mariana BO,['big room']
Toro y Moi,"['chillwave', 'indietronica']"
Imperfectus Bultus,['Faltante']
Jellyfish,"['power pop', 'jangle pop']"
Tolis Xarmantas,['Faltante']
Group of Wadamiri,['traditional music']
M. Hershman,['smooth jazz']
Mary OHara,['celtic']
Desire,['Faltante']
The Walters,['Faltante']
Pablo Abraira,['Faltante']
You Me At Six,['pop punk']
Erik Satie,"['classical piano', 'classical']"
