artists,name,genres
"Kehlani,  Ty Dolla $ign",Nights Like This (feat. Ty Dolla $ign),"rnb, Hip-Hop, rap, soul, Neo-Soul"
Clairo,Bubble Gum,"pop, rock, alternative, sad, singer-songwriter"
"iann dior,  Trippie Redd",gone girl,"trippie redd, Hip-Hop, Awesome, rnb, Favorite"
Rex Orange County,Pluto Projector,"chamber pop, indie pop, Love, rnb, Neo-Soul"
TOKYO’S REVENGE,GOODMORNINGTOKYO!,gekyume
Arizona Zervas,FML,"Hip-Hop, hip hop, rap, trap, A Artist"
Post Malone,Hollywood's Bleeding,"post malone, trap, 2010s, 2019, Hip-Hop"
The Goo Goo Dolls,Iris,"rock, alternative rock, 90s, alternative, Love"
Polo G,Through Da Storm,"MySpotigramBot, -1001333387036"
The Offspring,The Kids Aren't Alright,"punk rock, punk, rock, The Offspring, 90s"
Madison Beer,Baby,"pop, dance-pop, breakbeat, dance pop, electropop"
DaBaby,VIBEZ,"trap, pop, rap, pop rap, hardcore hip hop"
"NAV,  Lil Baby",Don't Need Friends (feat. Lil Baby),Unknown
Lizzo,Juice,"pop, Hip-Hop, funk, Disco, dance-pop"
Ava Max,Christmas Without You,"christmas, Christmas Songs, 2020, Christmas 2020"
"BLACKPINK,  Selena Gomez",Ice Cream (with Selena Gomez),"pop, Selena Gomez, k-pop, Kpop, 2020"
Foo Fighters,Everlong,"rock, alternative rock, alternative, foo fighters, 90s"
"Saweetie,  Jhené Aiko",Back to the Streets (feat. Jhené Aiko),"Hip-Hop, rap, urban, rnb, alexcore"
Morgan Wallen,Still Goin Down,"country pop, taylor swift, snl, bro-country"
Playboi Carti,Sky,"MySpotigramBot, trap, pop rap, rage, cloud rap"
Ben E. King,Stand by Me,"soul, oldies, 60s, classic, blues"
Morgan Wallen,Neon Eyes,"taylor swift, linedance 2021"
Billie Eilish,listen before i go,"pop, ambient pop, Billie Eilish, indie pop, 2010s"
John Denver,"Take Me Home, Country Roads","country, folk, John Denver, 70s, classic country"
Leona Lewis,Bleeding Love,"pop, leona lewis, female vocalists, Love, soul"
Everybody Loves an Outlaw,I See Red,"Soundtrack, female vocals, 365 dni"
"H.E.R.,  A Boogie Wit da Hoodie,  Chris Brown,  Pop Smoke","Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown)","Chris Brown, rnb, trap, a boogie wit da hoodie, Pop Smoke"
"Lil Uzi Vert,  Oh Wonder",The Way Life Goes (feat. Oh Wonder),"MySpotigramBot, -1001747063611, trap, emo rap, rap"
Polo G,Epidemic,Unknown
"All Time Low,  blackbear",Monsters (feat. blackbear),"rock, pop punk, a subtle use of vocal harmony, electric rhythm guitars, extensive vamping"
$NOT,GOSHA,"nice, MySpotigramBot"
Maroon 5,Maps,"pop, 2014, love at first listen, FollowingFollowingFollowing, maroon 5"
Erica Banks,Buss It,Unknown
George Ezra,Budapest,"folk, indie, 2014, pop, summer"
Lil Tjay,Move On,rnb
Ariana Grande,nasty,"rnb, trap, Hip-Hop, hip hop, pop"
"""Olivia OBrien""",Josslyn,Unknown
"Liam Payne,  Dixie D’Amelio",Naughty List (with Dixie D’Amelio),Unknown
FINNEAS,Let's Fall in Love for the Night,"indie pop, pop, alternative, lovely, 10s"
Taylor Swift,august,"dream pop, folk, overrated, folk pop, indie"
"Tate McRae,  Ali Gatie",lie to me,Unknown
Niall Horan,This Town,"folk, love at first listen, pop, Ballad, Favorite"
Maroon 5,Animals,"pop, alternative, 2014, v, pop rock"
"Lil Peep,  Lil Tracy",white tee,"cloud rap, synthpop, trap, east coast hip hop, emo rap"
Justin Bieber,Yummy,"2020, black metal, rnb, pop, trap"
"Ariana Grande,  The Weeknd",off the table (with The Weeknd),"rnb, pop, soul, female vocalists, downtempo"
Coldplay,A Sky Full of Stars,"pop, alternative rock, electronic, 2014, eletronic"
"Dixie D’Amelio,  Wiz Khalifa",One Whole Day (feat. Wiz Khalifa),Unknown
Rihanna,Don't Stop The Music,"dance, pop, Rihanna, rnb, female vocalists"
"blackbear,  Wiz Khalifa",cheers (with Wiz Khalifa),"Hip-Hop, electronic, pop, rnb, alternative rnb"
Selena Gomez & The Scene,Love You Like A Love Song,"pop, Love, female vocalists, Selena Gomez, love at first listen"
Luke Combs,When It Rains It Pours,"country, male vocalists, country pop, contemporary country, 2010s"
Ozzy Osbourne,Crazy Train,"heavy metal, metal, hard rock, classic rock, rock"
Creedence Clearwater Revival,Bad Moon Rising,"classic rock, 60s, rock, Southern Rock, oldies"
"FLETCHER,  Kito",Bitter,"electropop, indie, pop, resentment"
"Lenin Ramírez,  Grupo Firme",Yo Ya No Vuelvo Contigo - En Vivo,Unknown
Dean Lewis,Waves,"Soundtrack, indie, pop, singer-songwriter, australian"
Kendrick Lamar,DNA.,"rap, Hip-Hop, trap, MySpotigramBot, hip hop"
Kelly Clarkson,Underneath the Tree,"christmas, pop, holiday, Christmas Songs, love song"
"Sia,  Diplo,  Labrinth,  LSD","Genius (feat. Sia, Diplo, and Labrinth)","indie, indie pop, psychedelic, trip hop, rnb"
XXXTENTACION,I Don't Wanna Do This Anymore,"Hip-Hop, rap, hip hop, emo, slow"
Tory Lanez,Broke In A Minute,"MySpotigramBot, -1001854528204"
Mac Miller,Good News,"indie pop, Neo-Soul, Hip-Hop, rnb, mac miller"
Vance Joy,Riptide,"folk, indie, australian, alternative, indie folk"
"Swedish House Mafia,  John Martin",Don't You Worry Child - Radio Edit,"pop, dance, Radio, Progressive House, 2012"
"Money Man,  Lil Baby",24 (feat. Lil Baby),"2020, 2020s, MySpotigramBot, -1001854528204"
"NLE Choppa,  Roddy Ricch",Walk Em Down (feat. Roddy Ricch),"MySpotigramBot, hip hop, trap, Roddy Ricch"
Sam Smith,Have Yourself A Merry Little Christmas,"christmas, soul, british, UK, calm"
Carin Leon,Me La Avente,Unknown
Flo Rida,Whistle,"Hip-Hop, Flo Rida, pop, 2012, dance"
"Alan Walker,  Sabrina Carpenter,  Farruko",On My Way,"pop, dance, electronic, dancehall, EDM"
Taylor Swift,closure,"hyperpop, alternative, experimental, indie, pop"
Juice WRLD,Bad Energy,"hip hop, Juice WRLD"
TK from Ling tosite sigure,unravel,"anime, J-rock, japanese, Tokyo Ghoul, j-pop"
Led Zeppelin,Whole Lotta Love - 1990 Remaster,"hard rock, mistagged, proto-metal, MySpotigramBot, -1001333387036"
Granular,White Noise - 145 hz,noise
"Juice WRLD,  Trippie Redd",Tell Me U Luv Me (with Trippie Redd),"trap, emo rap, Hip-Hop, rap, pop rap"
Olivia Newton-John,Hopelessly Devoted To You - From “Grease”,"musical, broken heart, grease, My Music Library, my scribbled"
Royal & the Serpent,Overwhelmed,"pop, electronic, electropop, vocal, indie pop"
"Eminem,  White Gold",Zeus (feat. White Gold),white gold
"Daft Punk,  Pharrell Williams,  Nile Rodgers",Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,"MySpotigramBot, pharrell williams, groovy, 2013, 2010s"
Bruno Mars,Talking to the Moon,"pop, Love, rnb, Ballad, Bruno Mars"
"遠野高志,  加島優,  矢口恭介,  ジミー,  百合絢斗,  田村唯,  明美圭一,  糸目幸士郎,  鹿谷樹",Touch You,"Soundtrack, j-pop, gaypop, killing myself, yaoicore"
Jimi Hendrix,All Along the Watchtower,"classic rock, rock, 60s, psychedelic, guitar"
OneRepublic,Rescue Me,"2010s, 2019, pop, pop rock, american"
Bazzi,Mine,"pop, rnb, meme, 2010s, memes"
Alec Benjamin,Water Fountain,"indie, pop, alternative, indie pop, a"
Tracy Chapman,Fast Car,"folk, acoustic, female vocalists, 80s, singer-songwriter"
Bebe Rexha,I'm a Mess,"2010s, 2018, mental illness, best of 2018, pop"
Pixies,Where Is My Mind? - Remastered,"alternative rock, indie rock, rock, slacker rock, indie"
Roddy Ricch,Down Below,"MySpotigramBot, -1001795577492"
Twenty One Pilots,Chlorine,"rock, alternative pop, indie pop, trip hop, indie"
Luis Miguel,Ahora Te Puedes Marchar,"pop, latin, latin pop, covers, male vocalists"
Nicki Minaj,Super Bass,"nicki minaj, hip hop, pop, rnb, female vocalists"
"Tyga,  Offset",Taste (feat. Offset),"Hip-Hop, rap, trap, pop rap, ratchet"
"Shakira,  Freshlyground",Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"pop, 2010, soccer, fifa, world cup"
"Martin Garrix,  Macklemore,  Fall Out Boy",Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),"House, electronic, dance, Disco, Hip-Hop"
Kylie Minogue,Santa Baby,"christmas, xmas, Kylie Minogue, pop, holiday"
"Ed Sheeran,  Justin Bieber",I Don't Care (with Justin Bieber),"pop, 2010s, dancehall, 2019, synthpop"
"G-Eazy,  Halsey",Him & I (with Halsey),"Hip-Hop, vocal, rap, sexy, sad"
Halsey,Without Me,"rnb, pop, halsey, alternative, synthpop"
AC/DC,T.N.T.,"hard rock, rock, classic rock, ACDC, 70s"
TOMORROW X TOGETHER,Blue Hour,"Disco, k-pop, pop, 2020, electronic"
The Longest Johns,Wellerman,"british folk, sea shanty, sea shanties, english folk, sailor songs"
Ed Sheeran,Supermarket Flowers,"soul, british, sad, piano, Ballad"
"Keala Settle,  The Greatest Showman Ensemble",This Is Me,"Soundtrack, musical, this is me, your national anthem, the greatest showman"
Bee Gees,Stayin Alive,"Disco, 70s, pop, dance, Bee Gees"
Tom Petty,Free Fallin',"classic rock, rock, 80s, Tom Petty, Southern Rock"
Justin Bieber,What Do You Mean?,"pop, 2015, tropical house, justin bieber, dance"
Bruce Springsteen,Dancing In the Dark,"rock, 80s, classic rock, Bruce Springsteen, pop"
Eslabon Armado,Con Tus Besos,Unknown
iann dior,Holding On,"Hip-Hop, pop, Awesome, Favorite, emo rap"
Giveon,HEARTBREAK ANNIVERSARY,"alternative, rnb, Ballad, alternative rnb, 2020s"
"Bad Bunny,  Yaviah",Bichiyal,"Reggaeton, Hip-Hop, rnb, trap, cloud rap"
Bad Bunny,BYE ME FUI,"spanish, Reggaeton, 2020, bad bunny, 2020s"
"Yandel,  Bad Bunny",CANCIÓN CON YANDEL,Unknown
The Weeknd,Die For You,"rnb, MySpotigramBot, synthpop, electropop, pop"
Sik World,7 Years (Remix),"hiphop, banned"
Russ,"Psycho, Pt. 2",Unknown
"Rob $tone,  J. Davi$,  Spooks",Chill Bill (feat. J. Davi$ & Spooks),"2010s, 2014"
Kansas,Dust in the Wind,"classic rock, 70s, rock, Progressive rock, kansas"
"""Guns N Roses""",Knockin' On Heaven's Door,Unknown
"Brett Eldredge,  Meghan Trainor","Baby, It's Cold Outside (feat. Meghan Trainor)","christmas, cover, swing, Big Band, duet"
Sabrina Carpenter,Let Me Move You - From the Netflix film Work It,"Soundtrack, pop, dance, female vocalist, dance pop"
"Snoop Dogg,  Wiz Khalifa,  Bruno Mars","Young, Wild & Free (feat. Bruno Mars)","MySpotigramBot, Hip-Hop, pop, rap, Love"
High Altitude Samples,Soft Brown Noise,Sleep
Post Malone,White Iverson,"Hip-Hop, MySpotigramBot, rap, trap, 2010s"
"Bad Bunny,  Sech",Ignorantes,"Reggaeton, latin, rnb, dancehall, pop rap"
ENHYPEN,Given-Taken,"Kpop, k-pop, soty, Awesome, me"
blackbear,dirty laundry,"Hip-Hop, rap, r&b, rnb"
Frank Ocean,White Ferrari,"singer-songwriter, ambient pop, dream pop, rnb, Neo-Soul"
"Robin Schulz,  Francesco Yates",Sugar (feat. Francesco Yates),"dance, 2015, francesco yates, electronic, pop"
Bonnie Tyler,Total Eclipse of the Heart,"80s, pop, female vocalists, rock, Ballad"
Dean Lewis,Be Alright,"pop, australian, indie pop, singer-songwriter, Pop-Rock"
"Ir Sais,  Rauw Alejandro",Dream Girl - Remix,kizomba
Halsey,Sorry,"Ballad, pop, alternative, indie pop, hino"
Katrina & The Waves,Walking On Sunshine,"80s, pop, happy, new wave, summer"
Bazzi,Paradise,"electropop, pop, synthpop, 2010s, a subtle use of vocal harmony"
Whitney Houston,I Will Always Love You,"female vocalists, pop, Love, Soundtrack, Ballad"
"H.E.R.,  Daniel Caesar",Best Part (feat. Daniel Caesar),"Love, beautiful, rnb, Her, Daniel caesar"
XXXTENTACION,Carry On,"XXXTENTACION, rap, MySpotigramBot, Hip-Hop, hip hop"
"Nio Garcia,  Casper Magico,  Bad Bunny,  Darell,  Ozuna,  Nicky Jam",Te Boté - Remix,"latin, ozuna, Reggaeton, trap, nicky jam"
Ne-Yo,So Sick,"rnb, Ne-Yo, soul, Hip-Hop, so sick"
"Marshmello,  CHVRCHES",Here With Me,"electronic, electropop, pop, dance, dance-pop"
Elvis Presley,Can't Help Falling in Love,"oldies, 60s, classic rock, Love, rock"
"SZA,  Calvin Harris,  Funk Wav",The Weekend - Funk Wav Remix,"pop, remix, funk, rnb, calvin harris"
ilyTOMMY,Forever,Unknown
"Bebe Rexha,  Florida Georgia Line",Meant to Be (feat. Florida Georgia Line),"pop, country, country pop, shit, not country"
24kGoldn,VALENTINO,"hip hop, rap, Awesome, Favorite, trap"
Stevie Wonder,"Signed, Sealed, Delivered (I'm Yours)","soul, motown, 70s, swing, Stevie Wonder"
Bill Withers,Ain't No Sunshine,"soul, 70s, blues, oldies, Mellow"
XXXTENTACION,Revenge,"alternative rock, acoustic, folk pop, emo rap, post-nerdcore"
"Lil Mosey,  Gunna",Stuck In A Dream (feat. Gunna),"2010s, 2019, gunna, lil mosey, 2010s rap"
"Rex Orange County,  Benny Sings",Loving Is Easy,"Blue-Eyed Soul, soft rock, indie pop, bedroom pop, Sophisti-Pop"
"Ashe,  Niall Horan",Moral of the Story (feat. Niall Horan),"vocal harmonies, extensive vamping, major key tonality, acoustic rhythm piano, a vocal-centric aesthetic"
"Post Malone,  DaBaby",Enemies (feat. DaBaby),"Hip-Hop, rap, MySpotigramBot, hip hop, trap"
"Ski Mask The Slump God,  Juice WRLD",Nuketown (feat. Juice WRLD),"MySpotigramBot, Juice WRLD, hip hop, trap, 10s"
flora cash,You're Somebody Else,"chill, folktronica, Calming, indie folk, folk pop"
Trippie Redd,Taking A Walk,"rap, trap, Hip-Hop, emo, Awesome"
Juice WRLD,Fast,"rap, rnb, alternative rnb, Juice WRLD, Hip-Hop"
Corinne Bailey Rae,Put Your Records On,"soul, female vocalists, pop, jazz, chillout"
"Masego,  FKJ",Tadow,"rnb, soul jazz, Smooth Jazz, Neo-Soul, macenight"
ITZY,WANNABE,"dance, Kpop, bubblegum pop, pop, House"
"Juice WRLD,  Seezyn",Hide (feat. Seezyn),"marvel, Juice WRLD, Seezyn, pop, rap"
Edith Whiskers,Home,Unknown
My Chemical Romance,Welcome to the Black Parade,"rock, emo, alternative, punk rock, punk"
Elton John,Your Song,"pop, 70s, elton john, classic rock, piano"
John Mayer,New Light,"indie, pop, pop rock, 2018, chill"
Taylor Swift,Love Story,"country, taylor swift, Love, pop, romantic"
"Daddy Yankee,  Marc Anthony",De Vuelta Pa' La Vuelta,salsa
"Justin Timberlake,  Timbaland",SexyBack (feat. Timbaland),"pop, Hip-Hop, rnb, dance, sexy"
Arctic Monkeys,505,"indie rock, indie, british, rock, alternative"
Shawn Mendes,In My Blood,"pop, 2018, rock, Canadian, 2010s"
Mother Mother,Oh Ana,"ana, indie, folk, indie pop, indie rock"
Rex Orange County,Sunflower,"indie, soul, indie pop, sunshine pop, psychedelic"
Chris Rea,Driving Home for Christmas,"christmas, xmas, Christmas Songs, Chris Rea, rock"
Christian Nodal,De Los Besos Que Te Di,Unknown
MGMT,Kids,"electronic, indie, alternative, dance, electro"
Sheck Wes,Mo Bamba,"MySpotigramBot, trap, Hip-Hop, hiphop, FM4"
MGMT,Electric Feel,"electronic, indie, funky, alternative, dance"
"Summer Walker,  Drake",Girls Need Love (with Drake) - Remix,"Hip-Hop, rap, rnb, mood, Drake"
The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,"classic rock, rock, 60s, the rolling stones, british"
"J Balvin,  Bad Bunny",QUE PRETENDES,"Reggaeton, dancehall, latin pop, pop rap, boliche"
Sean Kingston,Beautiful Girls,"rnb, reggae, Sean Kingston, pop, Hip-Hop"
Tyga,Ayy Macarena,tyga
Katy Perry,Never Really Over,"pop, electropop, pop perfection, 2019, synthpop"
James Bay,Us,"indie, Soundtrack, pop, british, emotional"
"Rihanna,  Drake",Work,"dancehall, rnb, 2016, Drake, 2010s"
One Direction,Perfect,"perfect, pop, love at first listen, taylor swift, british"
Miley Cyrus,Wrecking Ball,"pop, love at first listen, 2013, Ballad, Miley Cyrus"
Lauv,Tattoos Together,Unknown
Pinkfong,Baby Shark,"kids, Brutal Death Metal, dance, catchy, cute"
Rae Sremmurd,Come Get Her,"Hip-Hop, hip hop, rap, bounce, american"
"Lil Durk,  Lil Baby,  Polo G",3 Headed Goat (feat. Lil Baby & Polo G),Unknown
Adele,Someone Like You,"Adele, soul, piano, british, female vocals"
"BLACKPINK,  Selena Gomez",Ice Cream (with Selena Gomez),"pop, Selena Gomez, k-pop, Kpop, 2020"
"Calvin Harris,  Disciples",How Deep Is Your Love,"electronic, dance, 2015, pop, House"
"Myke Towers,  Farruko,  Arcangel,  Sech,  Zion",Si Se Da - Remix,Unknown
One Direction,Best Song Ever,"pop, one direction, 1d, Awesome, best song ever"
"Mac Miller,  Miguel",Weekend (feat. Miguel),"Hip-Hop, rap, rnb, fip, trap"
Taylor Swift,Delicate,"pop, electropop, taylor swift, overrated, synthpop"
Demi Lovato,Heart Attack,"pop, Demi Lovato, Heart attack, dance, demi"
Backstreet Boys,I Want It That Way,"pop, 90s, backstreet boys, boybands, male vocalists"
George Harrison,My Sweet Lord - Remastered 2014,"folk rock, gospel, mistagged"
Twenty One Pilots,Level of Concern,"2020, 2020s, indie, pop, alternative"
MASN,Psycho!,"Hip-Hop, pop, alternative, emo rap, alternative rnb"
6ix9ine,GOOBA,"Hip-Hop, rap, Officially Shit, pedocore, toilet sickness"
"Roy Woods,  Drake",Drama (feat. Drake),"rap, rnb, cloud rap, Drake, ovo"
Daddy Yankee,Que Tire Pa Lante,Unknown
"Maggie Lindemann,  Cheat Codes,  CADE",Pretty Girl - Cheat Codes X CADE Remix,"electronic, EDM, tropical house, 2017, pop"
Bryan Adams,Heaven,"80s, rock, classic rock, Ballad, pop"
"Future,  Lil Uzi Vert",That’s It,"future, Lil Uzi Vert"
Linked Horizon,Shinzo wo Sasageyo!,"symphonic metal, epic, attack on titan"
"Ariana Grande,  Liz Gillies",Santa Baby,"christmas, pop, Hip-Hop, female vocalists, cover"
"King Von,  Polo G",The Code (feat. Polo G),"MySpotigramBot, -1001854528204"
RØNIN,ALL GIRLS ARE THE SAME,Unknown
"Travis Scott,  Kacy Hill",90210 (feat. Kacy Hill),"MySpotigramBot, pop rap, Southern Hip Hop, experimental hip hop, trap"
"itssvd,  Shiloh Dynasty",Losing Interest,Unknown
The Who,Baba O'Riley,"classic rock, rock, 70s, the who, british"
Stevie Wonder,Superstition - Single Version,"soul, funk, 70s, pop, favorites"
Eminem,Rap God,"rap, Hip-Hop, hip hop, fast rap, Eminem"
"2Pac,  Big Syke",All Eyez On Me (ft. Big Syke),"MySpotigramBot, -1001819731063, -1001740215468, my scribbled"
$uicideBoy$,Paris,"Hip-Hop, rap, metal, hip hop, Sludge"
Europe,The Final Countdown,"80s, rock, hard rock, classic rock, Europe"
Travis Scott,Antidote,"trap, rap, Hip-Hop, psychedelic, travis scott"
Starship,We Built This City,"80s, classic rock, pop, rock, starship"
Taylor Swift,Christmas Tree Farm,"christmas, pop, Christmas Songs, 2019, soul"
5 Seconds of Summer,Ghost Of You,"pop rock, pop, rock, australia, male vocalist"
Avicii,Levels - Radio Edit,"dance, House, electronic, party, Progressive House"
Coldplay,Clocks,"rock, Coldplay, alternative, britpop, alternative rock"
Lil Peep,Benz Truck (гелик),"Hip-Hop, indie, emo, rap, trap"
"Zac Efron,  Zendaya",Rewrite The Stars,"Soundtrack, musical, sun and moon and stars and outer space"
"RAYE,  Rudimental",Regardless,"pop, female vocalists, dance-pop, House, EDM"
X Ambassadors,Unsteady,"indie, alternative, male vocalists, not indie, corny"
"Fetty Wap,  Remy Boyz",679 (feat. Remy Boyz),"rap, hip hop, Fetty wap, hiphop, fallon"
RŮDE,Eternal Youth,Unknown
Pink Floyd,Wish You Were Here,"classic rock, Progressive rock, Pink Floyd, rock, Psychedelic Rock"
A$AP Rocky,L$D,"MySpotigramBot, Hip-Hop, Neo-Psychedelia, chill, rap"
"Ed Sheeran,  Khalid",Beautiful People (feat. Khalid),"2010s, Ed Sheeran, Hip-Hop, pop, british"
The Rolling Stones,Start Me Up - Remastered,"classic rock, rock"
Cavetown,This Is Home,Unknown
Fools Garden,Lemon Tree,"pop, 90s, rock, soft rock, german"
Flo Rida,My House,"pop, 2015, Hip-Hop, 2010s, 2016"
"Jhené Aiko,  H.E.R.",B.S. (feat. H.E.R.),"rnb, Hip-Hop, soul, classic, sexy"
"Avicii,  Aloe Blacc",SOS (feat. Aloe Blacc),"2019, dance, Sweden, EDM, Avicii"
Harry Styles,"Sunflower, Vol. 6","indie pop, psychedelic pop, sunshine pop, synth funk, tropical rock"
Bad Bunny,Otra Noche en Miami,"synthwave, trap, Hip-Hop, rap, latin"
"Dr. Dre,  Snoop Dogg",The Next Episode,"rap, Hip-Hop, Gangsta Rap, dr dre, hip hop"
Cavetown,Devil Town,"rock, pop, indie pop, indie rock, alternative rock"
Survivor,Eye of the Tiger,"80s, rock, classic rock, Soundtrack, rocky"
Red Hot Chili Peppers,Scar Tissue,"rock, alternative rock, alternative, Red Hot Chili Peppers, funk"
Run–D.M.C.,It's Tricky,"imported by drip.feed, hip hop, 80s, rap, 1986"
"Lizzo,  Ariana Grande",Good as Hell (feat. Ariana Grande) - Remix,"pop, rnb, Noruega, pop soul, Ariana Grande"
Little Mix,Black Magic,"pop, love at first listen, 2015, best of 2015, segura essa magia negra"
Alicia Keys,Girl on Fire,"pop, soul, rnb, female vocalists, 2012"
Bazzi,Fantasy,Unknown
"Sub Urban,  REI AMI",Freak (feat. REI AMI),"pop, electronic, indie, trap, vocal"
The Notorious B.I.G.,Hypnotize - 2014 Remaster,"MySpotigramBot, Gangsta Rap, pop rap, east coast hip hop, G-funk"
"21 Savage,  Metro Boomin,  Young Thug",Rich Nigga Shit (feat. Young Thug),"MySpotigramBot, Gangsta Rap, trap, pop rap, cloud rap"
"Quinn XCII,  Chelsea Cutler",Stay Next To Me (with Chelsea Cutler),Unknown
Morgan Wallen,Cover Me Up,"country, americana, taylor swift, contemporary country, pedocore"
The Jackson 5,I Saw Mommy Kissing Santa Claus,"christmas, Christmas Music, 70s, xmas, soul"
Bruno Mars,Treasure,"pop, Disco, funk, Bruno Mars, Treasure"
"Zedd,  Alessia Cara",Stay,"pop, 2010s, 2017, electronic, dance"
"Curtis Waters,  Harm Franklin",Stunnin' (feat. Harm Franklin),"Hip-Hop, hiphop, tiktok"
"Ludovico Einaudi,  Daniel Hope,  I Virtuosi Italiani",Experience,"Classical, piano, instrumental, Soundtracks, violin"
Morgan Wallen,Dangerous,"male vocalist, taylor swift, pedocore"
Phil Collins,You Can't Hurry Love - 2016 Remaster,"80s, pop, Blue-Eyed Soul, cover, 1982"
Morgan Wallen,More Surprised Than Me,taylor swift
"Flo Rida,  Sia",Wild Ones (feat. Sia),"dance, pop, Hip-Hop, party, rap"
Stray Kids,God’s Menu,"Korean, k-pop, Kpop, rap, EDM"
Led Zeppelin,Immigrant Song - Remaster,"heavy metal, hard rock, 70s, extensive vamping, melodic songwriting"
"Bazzi,  Camila Cabello",Beautiful (feat. Camila Cabello),"pop, rnb, duet, Love, beautiful"
Chris Stapleton,Starting Over,"country, americana, folk rock, singer-songwriter, contemporary country"
Agust D,Daechwita,"rap, Korean, hip hop, energy, Awesome"
Lee Brice,One Of Them Girls,"country, country pop, 2020, 2020s, linedance catalan"
Childish Gambino,3005,"rap, hip hop, pop rap, pop, electropop"
"Shaggy,  Rik Rok",It Wasn't Me,"reggae, Shaggy, pop, Hip-Hop, rnb"
Bring Me The Horizon,Can You Feel My Heart,"post-hardcore, metalcore, electronic, deth core, sempiternal"
Darius Rucker,Wagon Wheel,"country, 2013, american, modern country, my favorite"
(G)I-DLE,HWAA,"bop, Awesome, k-pop, Favorite, Kpop"
Sam Smith,To Die For,"2020, 2020s, pop, 2010s, a subtle use of vocal harmony"
Avicii,Hey Brother,"dance, pop, electronic, country house, country"
"Little Mix,  Jason Derulo",Secret Love Song (feat. Jason Derulo),"pop, Ballad, love at first listen, Masterpiece, 2010s"
"Gwen Stefani,  Blake Shelton",You Make It Feel Like Christmas (feat. Blake Shelton),"christmas, pop, xmas, female vocalist, Christmas Songs"
"America,  George Martin",A Horse with No Name,"classic rock, 70s, rock, soft rock, folk"
DaBaby,Masterpiece,Unknown
Brent Faiyaz,Clouded,"rnb, Neo-Soul, alternative rnb, toronto sound"
Kid Cudi,Another Day,"synthpop, pop rap, Neo-Psychedelia, cloud rap, kid cudi"
"K/DA,  (G)I-DLE,  Wolftyla,  Bea Miller,  League of Legends",THE BADDEST,"electronic, k-pop, 2020, pop, dubstep"
"Pooh Shiesty,  Lil Durk",Back In Blood (feat. Lil Durk),"MySpotigramBot, Gangsta Rap, trap, hip hop, rap"
"City Girls,  Doja Cat",Pussy Talk,"doja cat, trap, FM4, pop rap, hyphy"
"Idina Menzel,  Michael Bublé",Baby It's Cold Outside (duet with Michael Bublé),"christmas, jazz"
Lorde,Ribs,"synthpop, pop, electronic, art pop, indie"
"A Great Big World,  Christina Aguilera",Say Something,"indie pop, indie, sad, pop, piano"
Rixton,Me And My Broken Heart,"love at first listen, pop, british, 2014, male vocalists"
Kesha,Die Young,"pop, dance, party, female vocalists, catchy"
Molchat Doma,Судно (Борис Рижий),"post-punk, coldwave, darkwave, punk, russian"
Dua Lipa,Break My Heart,"Disco, pop, dance-pop, dance, nu-disco"
"Diplo,  Jonas Brothers",Lonely (with Jonas Brothers),"electropop, male vocalist, 2010s, electric rhythm guitars, extensive vamping"
"Internet Money,  Juice WRLD,  Trippie Redd",Blastoff (feat. Juice Wrld & Trippie Redd),"Juice WRLD, pop rap, emo rap, trippie redd, MySpotigramBot"
Ed Sheeran,The A Team,"acoustic, pop, british, sad, chillout"
YBN Nahmir,Opp Stoppa,"rap, k-pop, j-pop, Nu-metal"
Glass Animals,Heat Waves,"indie, psychedelic pop, pop, rnb, electronic"
Romeo Santos,Propuesta Indecente,"bachata, romeo, romeo santos, spanish, Propuesta indecente"
Britney Spears,My Only Wish (This Year),"christmas, pop, xmas, Christmas Music, female vocalists"
"Tyler,  The Creator",BEST INTEREST,Unknown
"Unlike Pluto,  Mike Taylor",Everything Black,Unknown
"A$AP Rocky,  Drake,  2 Chainz,  Kendrick Lamar","F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","rap, MySpotigramBot, pop rap, Hip-Hop, 2012"
Weezer,Island In The Sun,"rock, alternative, alternative rock, indie, weezer"
"Trevor Daniel,  Selena Gomez",Past Life (with Selena Gomez),"2020, electropop, pop, a subtle use of vocal harmony, extensive vamping"
Lady Gaga,Million Reasons,"pop, Ballad, country, sad, love at first listen"
BLACKPINK,DDU-DU DDU-DU,"k-pop, Kpop, pop, blackpink, dance"
"Marshmello,  Imanbek,  Usher",Too Much (feat. Usher),"electronic, House, pop"
Harry Styles,From the Dining Table,"folk, pop, a perfect ending to a perfect album, beautiful, rock"
"$NOT,  Maggie Lindemann",Moon & Stars (feat. Maggie Lindemann),"Hip-Hop, chill, rap, Lo-Fi, cloud rap"
Khalid,Up All Night,Unknown
Taylor Swift,I Knew You Were Trouble.,"pop, dubstep, country, countrystep, best of 2012"
OneRepublic,Better Days,"pop rock, 2020, 2020s"
