artists,name,genres
Julio Miranda,Egoísmo,Unknown
El Halcon De La Sierra,Me Gusta Tener De A Dos,Unknown
Ashanti,The Way That I Love You,"rnb, soul, female vocalists, Ashanti, piano"
Lou Rawls,Lady Love,"soul, philly soul, lou rawls, 70s, love song"
Little People,Moon,"trip-hop, instrumental, instrumental hip-hop, chillout, ambient"
Celia Cruz,"Quizás, Quizás, Quizás","salsa, rumba, positive sounds, takie romantyczne ze japierdole, kto nie tanczy ten z policji"
Billy Ocean,There'll Be Sad Songs (To Make You Cry),"80s, pop, soul, sad, love songs"
Bronco,No Es Tan Fácil Perdonar,Unknown
The Hollies,"He Ain't Heavy, He's My Brother","60s, classic rock, oldies, rock, pop"
The Mighty Mighty Bosstones,The Rascal King,"ska, ska punk, 90s, Ska-Core, punk"
"Juan Gabriel,  Mariachi México 70 De Pepe López",Siempre Estoy Pensando en Ti (with El Mariachi México '70 de Pepe López),Unknown
"Reba McEntire,  Brooks & Dunn","If You See Him, If You See Her","country, female, female vocalists, 1998, modern country"
Bon Jovi,Blood On Blood,"rock, hard rock, bon jovi, 80s, hair metal"
U2,"Hold Me, Thrill Me, Kiss Me, Kill Me - From 'Batman Forever'","Soundtrack, oldies, macework"
Billie Holiday,God Bless The Child,"jazz, female vocalists, blues, billie holiday, jazz vocal"
Margaret Whiting,Time After Time,"jazz, female vocalists, easy listening, swing, fip"
Joan Sebastian,La Carta,la carta
Bon Iver,Team,"indie, folk, rock, bon iver, whistling"
Los Lobos,"Come On, Let's Go","classic rock, 80s, cover, Latin Rock, rock"
98º,The Hardest Thing,"pop, beautiful, 90s, my favorite, sad"
The Angels,We Gotta Get Out Of This Place,"rock, hard rock, australian, guitar, organ"
"Danny Kaye,  The Andrews Sisters,  Vic Schoen & His Orchestra","Civilization (Bongo, Bongo, Bongo) - Single Version","bongo, fallout"
Poison,Your Mama Don't Dance,"rock, 80s, hard rock, hair metal, glam rock"
Louis Armstrong,All That Meat And No Potatoes,"jazz, Office Space, satchmo, vocal jazz, cover"
Peter Tosh,"Get Up, Stand Up","reggae, roots reggae, peter tosh, rock, roots"
Jonas Brothers,That's Just The Way We Roll,"jonas brothers, pop, cool, teen pop, pop punk"
"""Los Players""",En Realidad,Unknown
Glen Campbell,I'll Be Lucky Someday - Remastered 2001,Unknown
Pesado,Mitad y mitad,"pesado, norteño, cumbia, tejano, nancy"
"Clifford Brown,  Max Roach Quintet",Sandu,"jazz, bebop, bop, Hard Bop, trumpet"
Mongo Santamaria,Sofrito,"latin jazz, jazz, mambo, cha cha cha, instrumental"
George Strait,If I Know Me,"country, If I Know Me, classic country, 1991, George Strait"
Group Home,Livin' Proof,"Hip-Hop, rap, dj premier, hip hop, east coast rap"
Eric Darius,Be Without You,ipodtrack colexion
The Story So Far,Quicksand,"pop punk, punk rock, rock, Awesome, Pop-punk"
Nicola Di Bari,Il Cuore E' Uno Zingaro (El Corazon Es Un Gitano),Unknown
Madonna,You'll See,"pop, 90s, Madonna, female vocalists, Ballad"
Wreckless Eric,Whole Wide World,"new wave, Soundtrack, punk, stranger than fiction, Love"
Bob Marley & The Wailers,The Heathen,"reggae, roots reggae, Bob Marley, 70s, jamaican"
Escape the Fate,Reverse the Curse,"post-hardcore, screamo, emo, emocore, Escape the fate"
Fania All Stars,Ella Fue (She Was The One),"soul, rnb, fip, 1977, a-score2020-026"
Larry Davis,Texas Flood,"blues, 50s, 1958"
Andrew E.,Stupid Love performed by Salbakutah,Unknown
Radiohead,Anyone Can Play Guitar,"alternative, alternative rock, rock, radiohead, 90s"
Elvis Presley,A Big Hunk O' Love,"Rock and Roll, rock, 50s, elvis, Rock  Roll"
Supertramp,From Now On,"classic rock, rock, Progressive rock, SuperTramp, 70s"
Diego Verdaguer,Volveré - Versión Original [Remasterizada],Unknown
Mina,Mi sei scoppiato dentro il cuore,"mina, pop, female vocalists, favorites, favourite"
"MC Breed,  DFC",Ain't No Future In Yo' Frontin',"hip hop, old school, 90s Hip Hop, slowjamz, buggerOff"
My Bloody Valentine,Sometimes,"shoegaze, indie, dream pop, alternative, beautiful"
The Michael Zager Band,Let's All Chant,"Disco, 70s, dance, party, 70"
Saving Abel,Drowning (Face Down),"rock, alternative rock, Saving Abel, alternative, hard rock"
Zacarias Ferreira,Siento Que Te Quiero,"bachata, Zacarias Ferreira, latin, spanish, dance"
R.E.M.,The One I Love,"rock, alternative rock, 80s, alternative, REM"
Guy Mitchell,Heartaches by the Numbers - Rerecorded,Unknown
Duran Duran,The Reflex,"80s, new wave, pop, rock, duran duran"
Fun Boy Three,Our Lips Are Sealed,"80s, new wave, pop, Fun Boy Three, british"
Volbeat,Fallen,"hard rock, rock, heavy metal, metal, rockabilly"
Brenton Wood,Baby You Got It,"soul, philly soul, positive vibe, msixties pop, baby you got it"
Gerry Mulligan,Lullaby Of The Leaves - 1998 Digital Remaster,"jazz, saxophone, bebop, cool jazz, gerry mulligan"
Gerardo Reyes,Libro Abierto,Unknown
The Crickets,Not Fade Away,"oldies, Rock and Roll, 50s, 1957, buddy holly"
CKY,Flesh Into Gear,"rock, CKY, hard rock, alternative rock, metal"
Phil Collins,This Must Be Love - 2015 Remastered,"pop, 80s, soft rock, Phil Collins, remastered"
t.A.T.u.,How Soon Is Now?,"cover, pop, female vocalists, russian, tatu"
Basshunter,DotA,"dance, techno, electronic, trance, swedish"
Anzen Chitai,悲しみにさよなら,"JPop, rock, japanese, Asian, band"
Jeff Buckley,So Real,"rock, singer-songwriter, alternative, jeff buckley, beautiful"
Saber Rebai,Sidi Mansour,"world, male, arabic"
"Candace,  Vanessa",Busted,"Soundtrack, electropop, female vocalists, kids, cartoon"
The Smiths,Handsome Devil - John Peel Session 18/05/83,Unknown
Otis Redding,I've Got Dreams to Remember,"soul, 60s, oldies, blues, rhythm and blues"
Megadeth,Addicted To Chaos - Remastered 2004,"heavy metal, metal, thrash metal"
The Chicks,Godspeed (Sweet Dreams),"female vocalists, Alt-country, modern country, 2002, Radney Foster"
Montgomery Gentry,Lucky Man,"country, Lucky Man, montgomery gentry, country rock, modern country"
Mudvayne,Fall Into Sleep,"metal, Nu Metal, alternative metal, rock, hard rock"
Cascada,Bad Boy,"dance, trance, techno, Cascada, female vocalists"
Dry Kill Logic,Rot,"Nu Metal, metalcore, metal, hardcore, Dry Kill Logic"
Guy Clark,The Guitar,"country, blues, double-ender 2"
Faye Wong,執迷不悔,"acoustic, chinese, mandarin, Eargasm, C-pop"
Floetry,Floetic,"Neo-Soul, soul, rnb, Hip-Hop, female vocalists"
"Faith Hill,  Tim McGraw",Let's Make Love,"country, Faith Hill, duet, female vocalists, Love"
Carrie Underwood,Mama's Song,"country, Carrie Underwood, modern country, American Idol, pop"
"""Billos""",Año Nuevo,Unknown
The Bouncing Souls,Hopeless Romantic,"punk, punk rock, good shit, Love, rock"
Vico C,Dandote Vida,Unknown
The Offspring,Smash,"punk rock, punk, rock, alternative, 90s"
Taylor Swift,Invisible,"country, female vocalists, taylor swift, invisible, sad"
Taylor Swift,Tied Together with a Smile,"country, taylor swift, female vocalists, country pop, pop"
Kelly Chen,記事本,Unknown
Dashboard Confessional,Stolen,"alternative, emo, rock, indie, acoustic"
Hillsong UNITED,From The Inside Out - Live,Unknown
"""Gilbert OSullivan""",What's In a Kiss - Guitar Version,Unknown
Five Finger Death Punch,No One Gets Left Behind,"metal, metalcore, groove metal, Five Finger Death Punch, thrash metal"
I Set My Friends On Fire,Things That Rhyme With Orange,"post-hardcore, experimental, screamo, Nintendocore, hardcore"
Jaheim,Anything (feat. Next),rnb
Saxon,Princess of the Night - 2009 Remastered Version,Unknown
Wu Bai,浪人情歌,"rock, taiwanese"
Chris Thile,Heart In A Cage,"bluegrass, folk, acoustic, country, better than the original"
Linkin Park,The Messenger,"rock, alternative rock, alternative, acoustic, Linkin Park"
Jason Michael Carroll,Where I'm From,"country, Jason Michael Carroll, modern country, Love, cool"
Kendrick Lamar,Ignorance Is Bliss,"Hip-Hop, rap, kendrick lamar, hip hop, cali"
Pretenders,Middle of the Road - 2007 Remaster,Unknown
Paul McCartney,Junk - Remastered 2011,P Artist
The xx,VCR,"indie, alternative, electronic, british, indie rock"
Hank Williams III,Mississippi Mud,"country, Honky Tonk, outlaw country, rockabilly, Alt-country"
Robin Thicke,Sex Therapy,"rnb, Robin Thicke, soul, male vocalists, slow"
Mumford & Sons,Timshel,"folk, indie, acoustic, indie folk, beautiful"
Empire of the Sun,Half Mast,"electronic, indie electronic, synthpop, electronica, Empire of the Sun"
Mumford & Sons,I Gave You All,"folk, indie, indie folk, acoustic, british"
Los Bukis,Te Esperare,Unknown
Mumford & Sons,Roll Away Your Stone,"folk, indie, folk rock, bluegrass, british"
"Mike Jones,  Lil Wayne,  T-Pain,  Twista","Cuddy Buddy (feat. Lil Wayne, T-Pain & Twista)",Unknown
Teddy Pendergrass,"You're My Latest, Greatest Inspiration","soul, teddy pendergrass, old school, slow jam, Old School Slow Jams"
Simplified,Wake 'N Bake,"rock, reggae, relaxing"
Arctic Monkeys,The View From The Afternoon,"indie rock, indie, rock, alternative, british"
Willie Colón,El Gran Varón,"salsa, latin, spanish, america latina, varon"
Bring Me The Horizon,Don't Go,"metalcore, deathcore, screamo, emotional, emo"
Black Sabbath,Black Sabbath - 2014 Remaster,"classic rock, heavy metal, doom metal, Black Sabbath"
Arctic Monkeys,Riot Van,"indie, indie rock, rock, british, arctic monkeys"
川村ゆみ,When The Moon's Reaching Out Stars,"game, atlus"
"DANGERDOOM,  Ghostface Killah",The Mask,"Hip-Hop, underground hip-hop, horns, Hip HopRap, good hiphop"
Kingo Hamada,midnight cruisin',"j-pop, city pop"
Black Sabbath,Jack the Stripper / Fairies Wear Boots - 2012 - Remaster,"classic rock, heavy metal, metal, rock, hard rock"
Sugarloaf,Green-Eyed Lady,"classic rock, 70s, Progressive rock, psychedelic, rock"
Kenny Rogers,Love Will Turn You Around,"country, 80s, male vocals, turning around, 1982"
Silversun Pickups,Kissing Families,"indie rock, indie, alternative rock, rock, shoegaze"
"Sarah McLachlan,  Diana Krall",Christmas Time Is Here (feat. Diana Krall),"christmas, jazz, folk, female, pop"
Yonder Mountain String Band,Midwest Gospel Radio,"instrumental, bluegrass, Jam, Miscellaneous, bluegrass jam"
"Ludwig van Beethoven,  Daniel Barenboim","Piano Sonata No.14 In C Sharp Minor, Op.27 No.2 -""Moonlight"": 1. Adagio sostenuto","Classical, Halloween peppermint, classical peppermint"
Keith Urban,Kiss A Girl,"country, Keith Urban, modern country, kiss a girl, 00s"
Chayanne,Este Ritmo Se Baila Así,"latin, pop, top, love songs, chayanne"
Sade,Frankie's First Affair,"soul, jazz, Smooth Jazz, Sade, female vocalists"
Tame Impala,Why Won't You Make Up Your Mind?,"Psychedelic Rock, psychedelic, rock, indie rock, indie"
Bad Boys Blue,Pretty Young Girl,"80s, Disco, bad boys blue, dance, pop"
Stone Temple Pilots,Atlanta,"alternative rock, Grunge, rock, alternative, hard rock"
Bullet For My Valentine,Hand Of Blood,"metalcore, metal, bullet for my valentine, rock, emocore"
"English Chamber Orchestra,  Benjamin Wallfisch","The Living Sculptures Of Pemberley - From ""Pride & Prejudice"" Soundtrack",Unknown
Kenny Chesney,Who You'd Be Today,"country, Kenny Chesney, heartache, favorites, emotional"
George Strait,Baby Blue,"country, george, Baby Blue, 1988, George Strait"
Vangelis,Tears in Rain,"Soundtrack, ambient, electronic, new age, beautiful"
Lifehouse,First Time,"rock, alternative rock, alternative, Lifehouse, pop"
Minus the Bear,Pachuca Sunrise,"indie, indie rock, summer, chill, minus the bear"
"Orlando ""Cachaíto"" López,  Angá Diaz,  Amadito Valdés,  Carlos Gonzalez,  Manuel Galbán","Mis Dos Pequeñas (feat. Angá Díaz, Amadito Valdés, Carlos González & Manuel Galbán)",Unknown
Jean-Yves Thibaudet,"End Credits - From ""Pride & Prejudice"" Soundtrack",Unknown
"Hans Zimmer,  Ted Elliot,  Terry Rossio","Hoist the Colours - From ""Pirates of the Caribbean: At World's End""/Soundtrack Version",Unknown
EPMD,Da Joint,"Hip-Hop, rap, EPMD, east coast rap, hip hop"
Brooks & Dunn,Believe,"country, Brooks and Dunn, 2000s, My Favorites, faith"
Electric Light Orchestra,Ticket to the Moon,"classic rock, rock, 80s, Progressive rock, ELO"
be your own PET,Becky,"Garage Rock, female vocalist, indie, indie rock, catchy"
Yes,Sweetness - 2003 Remaster,Unknown
Israel Vibration,Cool and Calm,"reggae, roots reggae, reggae roots, cool, jamaica"
Led Zeppelin,Moby Dick,"classic rock, hard rock, rock, drum solo, Led Zeppelin"
Breaking Benjamin,Breakdown,"alternative rock, rock, alternative, hard rock, metal"
Hey Monday,How You Love Me Now,"pop punk, hey monday, rock, punk, female vocalists"
Tommy heavenly\ue529,PAPERMOON,Unknown
"Elton John,  RuPaul",Don't Go Breaking My Heart,"pop, 70s, duets, rock, elton john"
Kool & The Gang,Joanna,"80s, soul, funk, Disco, pop"
Alter Bridge,Blackbird,"rock, hard rock, alternative rock, alternative metal, Alter Bridge"
The Steeldrivers,Can You Run,Unknown
Tim Buckley,Buzzin' Fly,"folk, 60s, singer-songwriter, Tim Buckley, acoustic"
Tenth Avenue North,You Are More,"christian rock, Tenth avenue North, christian, contemporary christian, relevant magazine"
Siouxsie and the Banshees,Arabian Knights,"post-punk, new wave, goth, Gothic, female vocalists"
Sanford Townsend Band,Smoke from a Distant Fire,"rock, 70s, pop, Miserable, 1977"
"Ludwig van Beethoven,  Murray Perahia","II. Adagio cantabile from Piano Sonata No. 8 in C minor, Op. 13 ""Pathetique"" - Instrumental",Unknown
Journey,Don't Stop Believin' - Live Version,Unknown
SMO,Kickin It In Tennessee,Unknown
Sublime,"April 29, 1992 (Miami)","ska, rock, reggae, 90s, alternative"
Static-X,Bled for Days,"industrial metal, metal, industrial, Nu Metal, static-x"
Nobuo Uematsu,Zanarkand,"video game music, Soundtrack, japanese, Soundtracks, video games"
Triumph,Lay It on the Line,"classic rock, rock, hard rock, triumph, Canadian"
Vanessa Carlton,Ordinary Day,"pop, female vocalists, piano, vanessa carlton, rock"
Red Hot Chili Peppers,Mellowship Slinky in B Major,"rock, Funk Rock, alternative rock, funk, Red Hot Chili Peppers"
Bloc Party,This Modern Love,"indie, indie rock, british, alternative, rock"
Tame Impala,It Is Not Meant To Be,"Psychedelic Rock, psychedelic, indie rock, rock, lizvelrene2010"
Kumar Sanu,Ek Sanam Chahiye Aashiqui Ke Liye,Unknown
Taylor Swift,Change,"country, taylor swift, female vocalists, pop, female vocalist"
Blake Shelton,She Wouldn't Be Gone,"country, Blake Shelton, thinking mood, Breakup songs, favorites"
"Nappy Roots,  Anthony Hamilton",Po' Folks (feat. Anthony Hamilton),"00s, 2000s, 2002, danceable beats, acoustic drum samples"
Patrulla 81,Cuando Regreses,"CUANDO REGRESES, patrullia 81, pasito duranguense, duranguense, dance"
The Offspring,It'll Be a Long Time,"punk rock, punk, rock, 90s, alternative"
Steve Erquiaga,The Christmas Song,"christmas, instrumental Christmas, contemporary instrumental christmas, classic, instrumental"
Los Tigres Del Norte,R. Uno,Unknown
Duran Duran,Planet Earth - 2010 Remaster,"new wave, synthpop, new romantic, remaster, Outrun"
Shania Twain,Forever And For Always,"country, pop, Shania Twain, female vocalists, Love"
Megadeth,Countdown To Extinction,"thrash metal, heavy metal, metal, Megadeth, speed metal"
Shinedown,Heroes,"hard rock, alternative rock, rock, post-grunge, shinedown"
Sonora Tropicana,Qué Bello,"cumbia, paco, de amor"
Anthony Hamilton,Can't Let Go,"Neo-Soul, soul, rnb, Anthony Hamilton, chill"
Rodney Atkins,It’s America,Unknown
Jean-Yves Thibaudet,"A Postcard to Henry Purcell - From ""Pride & Prejudice"" Soundtrack",Unknown
"Eminem,  Dr. Dre","Bad Guys Always Die - From ""Wild Wild West"" Soundtrack","hip hop, rap"
Motion City Soundtrack,L.G. FUAD,"emo, pop punk, alternative, Motion City Soundtrack, indie"
Keith Jarrett Trio,Pretty Ballad,jazz
Beach House,Silver Soul,"dream pop, indie pop, indie, Dreamy, female vocalists"
Never Shout Never,Can't Stand It,"indie, acoustic, indie pop, folk rock, cute"
Talking Heads,Psycho Killer - Live,Unknown
"Diana Krall,  Clayton-Hamilton Jazz Orchestra",What Are You Doing New Year's Eve?,"christmas, jazz, christmas jazz, Diana Krall, Christmas tag"
Maná,Ángel De Amor,"latin, Mana, spanish, rock, Rock en Espanol"
Sting,When We Dance,"sting, pop, rock, soft rock, singer-songwriter"
Sade,I Will Be Your Friend,"soul, Smooth Jazz, Sade, jazz, female vocalists"
The Beach Boys,Forever - Remastered 2009,"psychedelic pop, Psychedelic Rock"
"Ray LaMontagne,  The Pariah Dogs",Beg Steal or Borrow (with The Pariah Dogs),Unknown
Billy Idol,Flesh For Fantasy - Remastered,"dance punk, my top songs"
"Rick James,  Smokey Robinson",Ebony Eyes,"80s, soul, Ebony Eyes, klein romantic favourites, klein 80s favourites"
3 Doors Down,Let Me Be Myself,"rock, alternative rock, 3 Doors Down, alternative, melancholy"
Widespread Panic,Up All Night,"Jam Bands, jam band, Southern Rock, Panic, rock"
Banda El Recodo,Te Voy a Olvidar,Unknown
"Snoop Dogg,  R. Kelly",That's That Shit,"rap, Hip-Hop, hip hop, Snoop, west coast"
Billie Holiday,As Time Goes By,"jazz, jazz vocal, jazz vocalists, as time goes by, female vocalists"
"Hunter Hayes,  Jason Mraz",Everybody's Got Somebody but Me (feat. Jason Mraz) - Encore,"modern country, contemporary country"
Grupo Bryndis,Una Aventura Más,Unknown
Mariah Carey,Bye Bye,"Mariah Carey, pop, rnb, female vocalists, r&b"
"Reel 2 Real,  The Mad Stuntman","I Like to Move It (feat. The Mad Stuntman) - Erick ""More"" Club Mix",Unknown
Scotty McCreery,I Love You This Big,"country, idol, 2011, linedance 2011, sexy"
Herbie Hancock,Rockit,"electronic, 80s, jazz, funk, electro"
"Tony Dize,  Plan B",Solos,Unknown
Taylor Swift,Untouchable,"country, taylor swift, female vocalists, pop, Love"
M83,We Own The Sky,"electronic, ambient, shoegaze, electronica, beautiful"
Bowling For Soup,Punk Rock 101,"punk rock, punk, pop punk, rock, Pop-punk"
Taylor Swift,Jump Then Fall,"country, taylor swift, Love, pop, dancing around my room"
Kanye West,Flashing Lights,"Hip-Hop, rap, Kanye West, hip hop, rnb"
The Devil Makes Three,The Plank,"folk, acoustic, sxsw 2009, indie, summer"
"Chamillionaire,  ""Lil Flip""",Turn It Up,"rap, Hip-Hop, Dirty South, alternative, beats"
MIKA,Big Girl (You Are Beautiful),"pop, happy, dance, mika, britpop"
"David Banner,  Akon,  Snoop Dogg,  Lil Wayne",9MM,"remix, rap, Hip-Hop, favorites, Driving"
The Civil Wars,Barton Hollow,"folk, indie, acoustic, gritty folk, singer-songwriter"
"2 Chainz,  Pharrell Williams",Feds Watching,"2chainz fed, Hip-Hop, hip hop, rap, dub"
Artifacts,Wrong Side of da Tracks,"Hip-Hop, graffiti, hip hop, classic, rap"
Deftones,Feiticeira,"alternative metal, Nu Metal, metal, Deftones, rock"
"Pyotr Ilyich Tchaikovsky,  Sir Simon Rattle,  Berliner Philharmoniker","Tchaikovsky: The Nutcracker, Op. 71, Act 1: No. 6, Clara and the Nutcracker",Unknown
Joe Hisaishi,Ashitaka and San,"anime, Soundtrack, Mononoke Hime, Princess Mononoke, instrumental"
Daryl Hall & John Oates,Adult Education,"80s, pop, rock, adult contemporary, male vocalists"
Kenny Wayne Shepherd,True Lies,"blues rock, rock, blues, classic rock, hard rock"
Lucha Villa,Amanecí En Tus Brazos,"female vocalists, mariachi, favorites, latin, rancheras"
Fall Out Boy,Disloyal Order Of Water Buffaloes,"rock, pop punk, Fall Out Boy, punk rock, Awesome"
Slade,Run Runaway,"glam rock, classic rock, rock, 80s, hard rock"
10 Years,Beautiful,"alternative rock, 10 Years, rock, alternative metal, hard rock"
Lionel Richie,All Night Long (All Night),"80s, soul, pop, dance, rnb"
Adele,Right As Rain,"soul, female vocalists, pop, Adele, british"
U2,Even Better Than The Real Thing,"rock, 90s, U2, alternative, irish"
Arctic Monkeys,Piledriver Waltz,"indie rock, british, rock, alternative rock, indie"
T. Rex,Mambo Sun - Remastered,Unknown
Yung Berg,The Business (featuring Casha),Unknown
"Deitrick Haddon,  Ruben Studdard,  Mary Mary",Love Him Like I Do,wjlb-FM
TobyMac,Made To Love,"christian, christian rock, christian hip-hop, tobymac, Christian Rap"
James Taylor,You Can Close Your Eyes - 2019 Remaster,Unknown
"Crosby,  Stills & Nash",Southern Cross,Unknown
"Pyotr Ilyich Tchaikovsky,  ""George Balanchines The Nutcracker"",  David Zinman,  New York City Ballet Orchestra",Act II: Sugarplum Fairy,Unknown
Shinedown,I Dare You,"rock, alternative rock, alternative, hard rock, heard on Pandora"
Trapt,Still Frame,"rock, alternative rock, alternative, hard rock, alternative metal"
Commander Cody and His Lost Planet Airmen,Hot Rod Lincoln,"country, classic rock, 70s, cars, country rock"
Sting,All This Time,"rock, pop, sting, 90s, singer-songwriter"
Culture Club,Miss Me Blind - Remastered 2003,Unknown
Grupo Bryndis,Otro Ocupa Mi Lugar - Poema,Unknown
Chuck Wicks,Stealing Cinderella,"country, modern country, Love, Chuck Wicks, country hits 2008"
John Prine,Paradise,"folk, country, country folk, singer-songwriter, acoustic"
"Lil Wayne,  Babyface",Comfortable,"Hip-Hop, Lil Wayne, hip hop, rap, Babyface"
Montgomery Gentry,One In Every Crowd,"country, montgomery gentry, my favorite, catchy, 2009"
Bob Dylan,Jokerman,"folk, Bob Dylan, classic rock, rock, folk-rock"
"K-Paz De La Sierra,  José Manuel Zamacona",Pero Te Vas A Arrepentir,"k-Paz de la sierra - pero te vas a arrepentir, duranguense, regional mexican, mexico, 4"
311,Sunset in July,"funk, summer, alternative, alternative rock, reggae"
John Mayer,No Such Thing - Demo Version,Unknown
Cody Johnson,The Way She Loves Me,Unknown
Peter Frampton,Do You Feel Like We Do - Live,"classic rock, Majors beloved FM"
Boosie Badazz,Mind of a Maniac,Unknown
Kenny Chesney,Never Wanted Nothing More,"country, Kenny Chesney, never wanted nothing more, Country Favorites, sexy"
Big Sean,Dance (A$$),"Hip-Hop, big sean, dance, rap, hip hop"
Venom,Black Metal,"black metal, thrash metal, heavy metal, metal, old school black metal"
Pantera,Rise,"thrash metal, groove metal, metal, heavy metal, pantera"
Banda El Recodo,La Diferencia,Unknown
September,Cry For You,"dance, pop, electronic, September, House"
Jesse Watson,Chickin Lights And Chrome,Unknown
James Taylor,Fire and Rain,"folk, james taylor, singer-songwriter, 70s, acoustic"
Chris Cornell,"You Know My Name - From ""Casino Royale"" Soundtrack","james bond, 007, Soundtrack, alternative rock, powerful"
平田志穂子,Signs Of Love,"jazz fusion, trip hop, game, vgm, atlus"
"Radha,  Bob Smith",Baa Baa Black Sheep,Unknown
Steve Earle,Satellite Radio,"country, singer-songwriter, Alt-country, Steve Earle, rock"
"David Banner,  Jim Jones,  Yung Joc,  Chris Brown",Stuntin' Is A Habit,Unknown
Chris Young,Neon,"country, modern country, Like, great song, new country"
Joe Hisaishi,Princess Mononoke Theme Song (Vocal),"Soundtrack, 1997"
"Pyotr Ilyich Tchaikovsky,  Sir Simon Rattle,  Berliner Philharmoniker","The Nutcracker - Ballet, Op.71, Act I: No. 9 - Waltz of the Snowflakes",Unknown
Metallica,Eye of the Beholder (Remastered),"metal, Progressive metal"
KISS,I Still Love You,"hard rock, kiss, classic rock, rock, glam rock"
The Art Of Noise,Moments In Love,"electronic, ambient, 80s, chillout, instrumental"
Wolf Parade,I'll Believe in Anything,"indie, indie rock, Canadian, rock, Wolf Parade"
Fred Mollin,Beauty And The Beast,Unknown
Aaron Lewis,Tangled Up In You,"country, alternative, singer-songwriter, possibles"
Badfinger,Come And Get It - Remastered 2010,Unknown
Fleet Foxes,Tiger Mountain Peasant Song,"folk, acoustic, indie, alternative, rock"
Deer Tick,Baltimore Blues No. 1,"folk, singer-songwriter, indie roots, country, Alt-country"
Brook Benton,Rainy Night in Georgia,"soul, 70s, motown, brook benton, rhythm and blues"
Dear and the Headlights,Sweet Talk,"indie, rock band, learn to play, rock band dlc, better than anything you listen to"
Wiz Khalifa,Say Yeah,"wiz khalifa- say yeah, Hip-Hop, Wiz Khalifa, rap, Say Yeah"
Casting Crowns,Away In a Manger,"christmas, jazzysxmas, Awesome, xmas, cool"
Portishead,Only You,"trip-hop, chillout, electronic, female vocalists, trip hop"
Lionel Richie,My Love,"80s, romantic, pop, Love, soul"
"Aqualung,  Lucy Schwartz",Cold,fav
OneRepublic,Come Home,"piano, alternative, alternative rock, OneRepublic, rock"
"brandUn DeShay,  Tyler,  The Creator,  Casey Veggies",Odd Octubree,Unknown
Megadeth,Train Of Consequences - Remastered 2004,thrash metal
"Misfits,  Glenn Danzig",Skulls,"horror punk, punk, punk rock, Misfits, Horrorpunk"
"Michael Bolton,  Kenny G",Missing You Now (feat. Kenny G),"pop, 90s, Ballad, 1991"
Chalie Boy,I Look Good,"rap, chalie boy, hip hop, Club Music, slowjamz"
fun.,The Gambler,"indie, love at first listen, indie rock, indie pop, fun"
The Mountain Goats,Going to Georgia,"indie, folk, lofi, best songs ever, acoustic"
Mariah Carey,The Roof (Back In Time),"rnb, Hip-Hop, downtempo, trip hop, hip hop soul"
Aperture Science Psychoacoustic Laboratories,Want You Gone,"Soundtrack, electronic, portal, comedy, portal 2"
"The Roots,  Musiq Soulchild",Break You Off,"hip hop, Hip-Hop, soul, rap, the roots"
Waylon Jennings,Waymore's Blues,"outlaw country, country, true detective, Soundtrack, my music"
Dance Gavin Dance,Lemon Meringue Tie,"post-hardcore, screamo, experimental, emo, post hardcore"
Twiddle,When It Rains It Poors,Unknown
Chevelle,Well Enough Alone,"alternative rock, alternative metal, rock, hard rock, alternative"
Johnny Hallyday,Laura,"french, francais, pop, rock, johnny hallyday"
Alejandro Sanz,Los dos cogidos de la mano,"pop, singer-songwriter, ale sanz-los dos cogidos de la mano, argentina, latin pop"
Brad Paisley,Letter to Me,"country, brad paisley, letter to me, Mellow, sad"
Josh Groban,O Come All Ye Faithful (with The Mormon Tabernacle Choir under the direction of Craig Jessop),"christmas, cover, traditional, 2000s, classical crossover"
Peter Tosh,Stepping Razor,"reggae, roots reggae, peter tosh, jazzysfunkmotownandmore, reagge"
Traffic,Light Up Or Leave Me Alone,"classic rock, rock, blues rock, traffic, strings organs rubber wind"
Dropkick Murphys,"Johnny, I Hardly Knew Ya","irish, punk, celtic punk, folk punk, punk rock"
Kid Rock,Blue Jeans and a Rosary,"rock, kid rock, Southern Rock, hard rock, blues rock"
Weezer,(If You're Wondering If I Want You To) I Want You To,"alternative rock, rock, pop, happy, power pop"
Rebelution,Courage to Grow,"reggae, cali reggae, chill, reggae chill, rebelution"
Grupo Laberinto,La Coqueta,la coqueta
"Dolly Parton,  Kenny Rogers",With Bells On,Unknown
Amy Grant,O Come All Ye Faithful,"christmas, holiday, xmas, Seasonal, Christmas tag"
Yanni,Until the Last Moment - Live,Unknown
Straight No Chaser,The Christmas Can-Can,"christmas, humor, loved, male vocalists, funny"
The Ides Of March,Vehicle,"70s, classic rock, funk, rock, oldies"
Nirvana,Molly's Lips - BBC John Peel Session 1990,"rock, Grunge, alternative rock, 90s, MySpotigramBot"
"Rich Boy,  André 3000,  Jim Jones,  Nelly,  Murphy Lee,  The Game",Throw Some D's Remix,"Rich Boy, Throw Some Ds, Hip-Hop, Dirty South, hiphop"
Low,Words,"slowcore, indie, melancholy, indie rock, dream pop"
Kenny Chesney,Young,"country, Kenny Chesney, Young, reggae, Beach"
Sea Wolf,You're a Wolf,"indie, Mellow, alternative, indie pop, indie rock"
Three Plus,Honey Baby,"Hawaiian, tropicalgrooves"
Storm Weather Shanty Choir,"Johnny, Come Down to Hilo",Unknown
