artists,name,genres
Invisible Reality,Visibility - Sunstryk Remix,Unknown
Oscar Peterson,I Gotta Right To Sing The Blues,"Standards, jazz, piano, Oscar Peterson"
Marty Robbins,Rose Of Ol' Pawnee,"country, 50s, easy listening, oldies, male vocalists"
Sarah Vaughan,Ain't Misbehavin' - alternate take,Unknown
Beatsole,Before I Wake,Unknown
Sonny Rollins,What Is This Thing Called Love? (Evening) - Live From Village Vanguard/1957/The Rudy Van Gelder Edition,Unknown
Sammy Kaye and His Orchestra,All Around The Christmas Tree,Unknown
Alexander Popov,Awake The Flow,Unknown
The Dave Brubeck Quartet,Love Walked In,"jazz, instrumental, cool jazz, jazz piano, jazz quartet"
"Steve Allen,  Sarah Lynn",Broken Child,Unknown
Heatbeat,Mechanizer,Love
"Neelix,  Talla 2XLC",1000 Sterne - Talla 2XLC Uplifting Rework,Unknown
"Giacomo Puccini,  Maria Callas,  Giuseppe Di Stefano,  Orchestra Del Teatro Alla Scala,  Milano,  Victor de Sabata","Puccini: Tosca, Act 1: ""Mario..Mario..Mario"" (Tosca, Cavaradossi)",Unknown
Theodore Bikel,"Gari Gari Maya Zvyezda (Twinkle, Twinkle, My Star)",Unknown
Bob Wills & His Texas Playboys,Roly Poly,"western swing, swing, texas, country, folk"
Eddie Heywood,Hey There,Unknown
Bud Powell,Conception,"jazz, bebop, piano"
"Wolfgang Amadeus Mozart,  Glyndebourne Festival Orchestra,  Rise Stevens,  Sena Jurinac,  Sesto Bruscantini,  Vittorio Gui","Le nozze di Figaro, K. 492, Act IV Scene 11: Perfida, e in quella forma meco mentia? (Figaro, Cherubino, Contessa)",Unknown
The Louvin Brothers,Joy To The World,Unknown
"Angel Viloria Y Su Conjunto Tipico Cibaeño,  Dioris Valladares",La Empaliza,Unknown
Oscar Peterson,Dark Eyes,"jazz piano, acceptable cover versions abused"
Karamail,ตัดสินใจไม่ถูก,Unknown
George Jones,No Use To Cry,Ballad
Erroll Garner,Love In Bloom,"Erroll Garner, just our jazz, EGarner, erroll garner-love in bloom"
Link Wray & The Wraymen,Rawhide - Single Version,Unknown
Sugar Chile Robinson,Number's Boogie,Unknown
"Paloalto,  Reddy,  Huckleberry P,  YEAR OF THE OX",JoA,Unknown
Mitch Miller,Greensleeves,Unknown
Mahalia Jackson,By His Word,Unknown
Tito Puente,Congo Beat,instrumental
Eartha Kitt,My Heart's Delight,Unknown
"Frédéric Chopin,  Alfred Cortot","Chopin: Barcarolle in F-Sharp Major, Op. 60",Unknown
"Benny Goodman Sextet,  Benny Goodman,  Charlie Christian",Breakfast Feud (feat. Benny Goodman & Charlie Christian),Unknown
Gerry Mulligan Quartet,Utter Chaos #1,jazz
Louis Armstrong,All of Me,"jazz, trumpet, New Orleans, Big Band, Voice"
Peggy Seeger,Katy Cruel,Unknown
Bud Powell Trio,Lullaby of Birdland - Alternate Take Version,Unknown
Wilbur De Paris,Mardi Gras Rag,Unknown
Sonny Stitt,Easy Living,"jazz, saxophone, Smooth Jazz, bebop, mpsvd-jazz-m"
Dr. Feelgood,Keep It out of Sight - 2006 Remaster,Unknown
Lennie Tristano,Remember,jazz
Barney Kessel,Lullaby Of Birdland,"jazz, heard on Pandora, general jazz, midnite, jazzzzzz"
Mildred Bailey,I'm Nobody's Baby,"jazz, oldies, swing, female vocalists, vocal jazz"
Junior Wells,I'm A Stranger,Unknown
Barney Kessel,Time Remembered - Instrumental,Unknown
"Vicente Celestino,  Gilda de Abreu",Ouvindo-te,Unknown
Gerry Mulligan Quartet,Love Me Or Leave Me,"jazz, fip"
Shamshad Begum,Ek Do Teen,bollywood swing
Les Brown,Floatin',swing
"Frédéric Chopin,  Alfred Cortot","Chopin: 24 Preludes, Op. 28: No. 4 in E Minor",Unknown
Danny Kaye,Overture,Unknown
"P.Garinei,  S.Giovannini,  G.Kramer",Un Bacio A Mezzanotte,Unknown
Charlie Parker,Thriving On A Riff - Original,Unknown
R.E.S,Bad Muthafuckaz,Unknown
Kyau & Albert,Save Me 2016 - Marcapasos Remix,Unknown
Bill Monroe & His Blue Grass Boys,Why Did You Wander?,Unknown
Bill Monroe & His Blue Grass Boys,Come Back To Me In My Dreams,Unknown
"Chet Baker Quartet,  Russ Freeman","Moon Love - 12"" LP Take",Unknown
Doris Day,Make It Soon - 78rpm Version,Unknown
Charlie Parker,Just One Of Those Things,"bebop, jazz, saxophone, bird, saxo"
Dr. Feelgood,Rolling and Tumbling - 2012 Remaster,Unknown
Roy Fox,"Midnight, the Stars and You (Roy Fox)",Unknown
Lane 8,Every Night - Original Mix,Unknown
"Gabriel Fauré,  Philippe Entremont","Impromptu No. 3 in A-Flat Major, Op. 34",Unknown
Donald Byrd,Doug's Blues,donald byrd
Kathryn Grayson,So In Love - Reprise,Unknown
"Jimmie Komack,  Nathaniel Frey,  Damn Yankees Ensemble",The Game,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 80 - Die drei Ehen der Grand Sophy,Unknown
Bill Monroe & His Blue Grass Boys,My Rose of Old Kentucky,Unknown
Sarah Vaughan,"Poor Butterfly - Live At Mister Kelly's, Chicago/1957",Unknown
Langston Hughes,Lincoln Monument; Washington; Aunt Sue's Stories,Unknown
Joe Roland,Easy Living - 2013 Remastered Version,Unknown
Billie Holiday,"I Love My Man - Live At Carnegie Hall,1956",Unknown
Paul Carrack,"Late at Night - Live at Symphony Hall, Birmingham, 2017",Unknown
Edgar Froese,Specific Gravity Of Smile - 2012 Remaster,Unknown
Bill Monroe & His Blue Grass Boys,I'm Going Back To Old Kentucky,"mpsvd-books-k, country, bluegrass, old timey"
John Powell,"This Is Berk - From ""How To Train Your Dragon""",Unknown
Thelonious Monk,We See - Rudy Van Gelder Remaster,Unknown
Red Garland Quintet,Hallelujah,"jazz, piano, miles davis, bebop, cool jazz"
Judy Garland,In The Valley (Where The Evenin' Sun Goes Down),musical movie songs
Gerry Mulligan Quartet,Jeru,Unknown
Bill Monroe & His Blue Grass Boys,Mansions for Me,Unknown
Small Island Pride,Goin' Down Jordan,Unknown
Gerry & The Pacemakers,La La La,"oldies, merseybeat, pop, rock, 60s"
Harry Belafonte,Noah,songs about the bible
Bill Monroe & His Blue Grass Boys,Will You Be Loving Another Man?,title is a full sentence
Gerry Mulligan Quartet,Love Me Or Leave Me,"jazz, fip"
Bill Monroe & His Blue Grass Boys,Wicked Path of Sin,"bluegrass, my twang"
Sarah Vaughan,The Nearness of You - alternate take,Unknown
"Johann Sebastian Bach,  Pierre Fournier","Suite For Cello Solo No.6 In D, BWV 1012: 3. Courante",Unknown
Hazel Scott,Mountain Greenery - Bonus,Unknown
Paul Carrack,"Inspire Me - Live at Bonn, Germany, 2005",Unknown
"Dinah Washington,  Jimmy Carroll Orchestra",Harbor Lights,"jazz, pop, soul, cover, american"
Mel Tormé,Isn't It Romantic - 2015 Remastered Version,Unknown
"Johann Sebastian Bach,  Glenn Gould","Goldberg Variations, BWV 988: Variation 27. Canone alla Nona. a 1 Clav. - 1955 Version",Unknown
Lennie Tristano,Indiana,"bebop, jazz, piano, derek bailey"
"Georges Guétary,  Oscar Levant",Love Walked In - Outtake,Unknown
The Clovers,Middle of the Night,"1952, solid soul"
Odetta,Shame and Scandal,"blues, folk, female vocalists, brutal, cover"
"Paul Chambers,  John Coltrane",Eastbound,"jazz, bop, double bass, paul chambers"
"Bing Crosby,  The Andrews Sisters,  Vic Schoen & His Orchestra",Along The Navajo Trail,Unknown
Angelo Kelly,Let Me Dream - Radio Edit 2007 Version,Unknown
"Erik Satie,  Philippe Entremont,  Régine Crespin","La Diva de ""l'Empire""",Unknown
Hermanas Lima,Te Vas Amor,Unknown
Lata Mangeshkar,Dil Dhadke Nazar Sharmaye,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 200 - Die drei Ehen der Grand Sophy,Unknown
Stan Kenton,Recuerdos,Unknown
Hard Men Working Hard,Let Me In M'lady,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 96 - Die drei Ehen der Grand Sophy,Unknown
"Johann Sebastian Bach,  Glenn Gould","English Suite No. 5 in E Minor, BWV 810: I. Prelude","Classical, piano, german, solo piano"
"Georgette Heyer,  Brigitte Carlsen",Kapitel 113 - Die drei Ehen der Grand Sophy,Unknown
"Franz Joseph Haydn,  Berliner Philharmoniker,  Wilhelm Furtwängler","Symphony No. 88 in G Major, Hob. I:88: 4. Finale (Allegro con spirito)",Unknown
Milt Jackson,Opus Pocus,"milt jackson, opus de jazz, opus pocus"
Johnny Hodges & His Orchestra,Good Queen Bess - Take 1 [ Remastered],Unknown
Unspecified,Gioco dello Scarrafone (The Black Beetle Game),Unknown
"Duke Ellington,  Duke Ellington Orchestra",Never No Lament,"jazz, duke ellington, electronic, swing, fip"
Original Broadway Cast Of Can-Can,Come Along With Me,Unknown
Duke Ellington,I Got It Bad (and That Ain't Good) - 1995 Remastered,Unknown
"Cloud Nine,  Cæv",Man of the Year 2018,Unknown
True Form,Forbidden Colours [ASOT 182] - Original Mix,Unknown
"Robert Rounseville,  Barbara Cook,  Candide Ensemble","Candide, Act II: Finale - Make Our Garden Grow",Unknown
"Erik Satie,  Philippe Entremont,  Régine Crespin",L'Omnibus automobile,Unknown
Dennis Day,Clancy Lowered the Boom,"Radio, irish, funny, title is a full sentence, satire"
"Georgette Heyer,  Brigitte Carlsen",Kapitel 201 - Die drei Ehen der Grand Sophy,Unknown
Robert Gitelman,Children Of The Sun [ASOT 182] - Original Mix,Unknown
"Johann Sebastian Bach,  Glenn Gould","The Well-Tempered Clavier, Book 2: Fugue No. 14 in F-Sharp Minor, BWV 883",Unknown
Stan Kenton,Interlude,Unknown
"Johann Strauss II,  Nikolaus Harnoncourt,  Wiener Philharmoniker","Kaiser Walzer, Op. 437",Unknown
Stan Kenton & His Orchestra,Artistry In Rhythm,"instrumental, Big Band, evergreen, Favorite artist"
Django Reinhardt,Avalon,"jazz, swing, jazz guitar, guitar, bioshock"
Nat King Cole Trio,Kee-Mo Ky-Mo (The Magic Song),Unknown
"Agonoize,  :SITD:",Paranoid Destruction - S.I.T.D. Remix,Unknown
"Camille Saint-Saëns,  Charles Münch,  New York Philharmonic","Symphony No. 3 in C Minor, Op. 78 ""Organ"": I. Adagio - Allegro moderato",Unknown
"Les Paul,  Mary Ford",Just One More Chance,"pop, sleepy, reading, under two minutes, midnite"
"Erik Satie,  Philippe Entremont,  Régine Crespin",Trois Melodies: La Statue de bronze,Unknown
"Johnny Green,  MGM Studio Orchestra",Everybody's Doin' It Now,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 196 - Die drei Ehen der Grand Sophy,Unknown
Kishore Kumar,Nakhrewali,i tunes
Fractal Structure,Lost Sequence [ASOT 182] - Original Mix,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 127 - Die drei Ehen der Grand Sophy,Unknown
Marika Ninou,Gennithika gia na pono,Unknown
"Cole Porter,  Lisa Kirk,  Harold Lang,  Pembroke Davenport,  Original Broadway Cast Orchestra","Kiss Me, Kate: Why Can't You Behave?",Unknown
Hank Mobley Quartet,Just Coolin',"jazz, bop"
Louis Armstrong,Song of the Islands,jazz
Unspecified,"Navajo: Night Chant, Yeibichai Dance",Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 91 - Die drei Ehen der Grand Sophy,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 129 - Die drei Ehen der Grand Sophy,Unknown
"MGM Studio Orchestra,  MGM Studio Chorus,  Adolph Deutsch",Main Title,Unknown
"Agonoize,  Painbastard",Femme Fatale - Painbastard Remix,Unknown
Jimmie Lunceford,White Heat,"jazz, Big Band, swing, Swing Jazz, good mood"
Reading Background Music Playlist,Background for 2021,Unknown
Jimmy Smith,Sweet Georgia Brown - Live At Club Baby Grand/1956 / Remastered 2007 / Rudy Van Gelder Edition,Unknown
DJ Ton T.B.,Dream Machine [ASOT 182] - Original Mix,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 148 - Die drei Ehen der Grand Sophy,Unknown
Wynton Kelly,Moonlight In Vermont,"jazz, piano, gimme sum friends03, jazz piano, gimme sum friends"
"8 Wonders,  The Thrillseekers",The Morning After [ASOT 182] - The Thrillseekers Remix,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 141 - Die drei Ehen der Grand Sophy,Unknown
Les Paul,The Carioca,"pop, instrumental, guitar"
"Agonoize,  EzionogA",A Cut Inside My Soul - EzionogA Remix,Unknown
"Duke Ellington,  Johnny Hodges",Warm Valley - Take 1; Remastered - 1995,Unknown
Stan Kenton,El Congo Valiente,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 126 - Die drei Ehen der Grand Sophy,Unknown
Carl B.,All Day [ASOT 182] - Original Mix,Unknown
Les Paul,Three Little Words,Unknown
"MGM Studio Orchestra,  Johnny Green",I'm No Enemy (Love Is Here To Stay) - Outtake,Unknown
Reading Background Music Playlist,Urbane Ambiance for 2021,Unknown
"Richard Levitt,  Charles Byrd,  Carl Tucker",Hit and Run Lover,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 132 - Die drei Ehen der Grand Sophy,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 184 - Die drei Ehen der Grand Sophy,Unknown
Margaret Johnson,Changeable Daddy Of Mine,Early Jazz
"Harry James,  Frank Sinatra",From The Bottom Of My Heart,Unknown
"M.I.K.E.,  Armin",Pound [ASOT 182] - Original Mix,Unknown
Shelly Manne & His Friends,With A Little Bit Of Luck - Instrumental,Unknown
Merle Travis,Rockabye Rag - Instrumental,Unknown
"Delerium,  Sarah McLachlan,  Above & Beyond",Silence [ASOT 182] - Above & Beyond's 21st Century Remix,Unknown
Mark Norman,Phantom Manor [ASOT 182] - Original Mix,Unknown
Thelonious Monk,Locomotive - RVG Remaster,Unknown
The Four Freshmen,Circus,Unknown
"Solarstone,  Scott Bond",Naked Angel [ASOT 182] - Original Mix,Unknown
"Roy Rogers,  Dale Evans",The Cowman's Prayer,Unknown
Tim Heidecker,Ballad of the Incel Man,Unknown
"J.J. Johnson,  Kai Winding",You're My Thrill,Unknown
Bing Crosby,Home On The Range - Single Version,Unknown
Mahalia Jackson,It Don't Cost Very Much,"gospel, title is a full sentence, Contemporary Gospel, Contemporary Gospel Tag, sunday morning2010"
"Armin van Buuren,  Agnelli & Nelson",Blue Fear [ASOT 182] - Agnelli & Nelson Remix,Unknown
Cal Tjader,East Of The Sun - live,Unknown
"Oscar Peterson,  Count Basie",Extended Blues,Unknown
Sarah Vaughan,Soon,"jazz, jazz vocal, cover, fip, 50s"
June Carter Cash,A Good Man,"country, A good man, june carter cash"
"Alec Wilder,  Frank Sinatra",Blue - Remastered,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 150 - Die drei Ehen der Grand Sophy,Unknown
Donald Byrd,'Round Midnight,Unknown
"Carroll Gibbons,  The Savoy Hotel Orpheans",A Pair of Silver Wings (Carroll Gibbons; The Savoy Hotel Orpheans),Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 149 - Die drei Ehen der Grand Sophy,Unknown
Selimova - Zelceski,Vrati mi ja ljubovta,Unknown
"Jeff Alexander,  Frank Sinatra",Yellow - Remastered,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 134 - Die drei Ehen der Grand Sophy,Unknown
William Warfield,Ol' Man River - Reprise,Unknown
"Erik Satie,  William Goodchild,  John Williams","3 Gymnopédies: No. 3, Lent et grave (Arr. J. Williams for Guitar & Orchestra)",Unknown
Peggy Lee,'Deed I Do,"jazz, cover, swing, 40s, all the good times and the flowers and the wine"
Donald Byrd,Polka Dots And Moonbeams,mixtaperoom
"Georgette Heyer,  Brigitte Carlsen",Kapitel 192 - Die drei Ehen der Grand Sophy,Unknown
A Camp,Love Has Left the Room,"indie, female vocalists, pop, swedish, indie rock"
Mohammed Rafi,Is Bhari Duniya Mein,Unknown
周璇,夜上海,"chinese female vocal, chinese, Shidaiqu, shidaiqu mandopop, 40s chinese pop"
E-Mantra,Neural Vertex 2005,Unknown
"The Clancy Brothers,  Tommy Makem",Kevin Barry,"celtic, grief"
Runrig,Sona - Live,Unknown
"""Original Broadway Cast of Three Wishes For Jamie""",Prologue,Unknown
Interstate,Remember Me - Interstate Club Mix Edit,Unknown
The Norman Luboff Choir,My Old Kentucky Home,Unknown
Ella Fitzgerald,Foolish Tears,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 152 - Die drei Ehen der Grand Sophy,Unknown
Runrig,The Engine Room - Live,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 197 - Die drei Ehen der Grand Sophy,Unknown
Erroll Garner,The Man I Love,"jazz, jazz piano, piano, swing, late night"
"""Anita ODay""",You're Getting To Be A Habit With Me,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 95 - Die drei Ehen der Grand Sophy,Unknown
Barney Kessel,I Let A Song Go Out Of My Heart,schoene melodie
Sonny Boy Williamson I,"Good Morning, School Girl",Unknown
Count Basie,Royal Garden Blues,"classic jazz, listened"
Billie Holiday,"Reading From ""Lady Sings The Blues"" 2/Trav'lin' Light - Live At Carnegie Hall,1956",Unknown
Howard Keel,Bless Yore Beautiful Hide - (Rehearsal Recording),Unknown
"Enrique Benitez,  Mia Mendez",Cooking,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 151 - Die drei Ehen der Grand Sophy,Unknown
Vic Damone,Spring Is Here,"jazz, pop, 50s, Ballad"
TIN TAN Y MARCELO,Amor y Odio,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 176 - Die drei Ehen der Grand Sophy,Unknown
"Roy Rogers,  Dale Evans",Red River Valley,Unknown
Münir Nurettin Selçuk,Çepçevre Bahar İçinde,Unknown
"""Anita ODay""",The Man I Love,Unknown
"""Original Broadway Cast of Top Banana""",Finale,Unknown
Vicente Celestino,Cinzas,Unknown
"Cole Porter,  Edwin Clay,  Harold Lang,  Charles Wood,  Lisa Kirk,  Pembroke Davenport,  Original Broadway Cast Orchestra","Kiss Me, Kate: Tom, Dick or Harry",Unknown
"Duke Ellington,  Duke Ellington Orchestra",You Took Advantage of Me,Unknown
Charlie Parker,Chasin' The Bird - Alternate Take,Unknown
Tito Puente & His Orchestra,El Rey Del Timbal,fip
Ken Griffin,The Anniversary Waltz,Unknown
Dinah Washington,Accent On Youth,"jazz oldies, aoy"
"Georgette Heyer,  Brigitte Carlsen",Kapitel 155 - Die drei Ehen der Grand Sophy,Unknown
Betty Wand,Say A Prayer For Me Tonight,Movies
Strapping Young Lad,Velvet Kevorkian - Remastered,Unknown
Sarah Vaughan,Don't Be On The Outside,"jazz, jazz vocal, swing, Big Band, legends"
Urbie Green,"Rudolph, The Red-Nosed Reindeer",Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 187 - Die drei Ehen der Grand Sophy,Unknown
Dexter Gordon,Sticky Wicket,"jazz fusion, fip"
Uli,Carve,Unknown
"""Original Broadway Cast of Three Wishes For Jamie""",My Home's A Highway,Unknown
Original Broadway Cast Of Can-Can,I Am In Love,Unknown
"Joaquín Malats,  Julian Bream",Serenata,Unknown
"Roy Orbison,  Alex Orbison,  Chuck Turner",It Ain't No Big Thing (Just Say So Long) - Remastered 2015,Unknown
"Roy Orbison,  Alex Orbison,  Chuck Turner","Good Time Party - From ""The Fastest Guitar Alive"" Soundtrack / Remastered 2015",Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 138 - Die drei Ehen der Grand Sophy,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 175 - Die drei Ehen der Grand Sophy,Unknown
Martin Denny,Cubano Chant,"exotica, lounge, tiki, latin, test"
Lord Invader,Labor Day,calypso
Strapping Young Lad,You Suck,"Hell Yeah You Fucking Suck, metal, industrial metal, Extreme Metal, thrash metal"
周璇,何日君再來 - 一,Unknown
Angelo Kelly,Finally One - 2006 Version,Unknown
Ray Conniff,September Song,Ray Conniff
Lead Belly,Midnight Special,"blues, folk, Classic Blues, acoustic, americana"
Cannonball Adderley,Polka Dots And Moonbeams (Around A Pug-Nosed Dream),Unknown
"Johann Strauss II,  Nikolaus Harnoncourt,  Wiener Philharmoniker","Hellenen-Polka, Op. 203",Unknown
"Felix Mendelssohn,  Gregor Piatigorsky","Piano Trio in D Minor, Op. 49: I. Molto Allegro agitato",Unknown
Erroll Garner,Love Walked In,"jazz, piano, swing, good music"
Sarah Vaughan,It Might as Well Be Spring - alternate take,Unknown
Sonny Boy Williamson I,Blue Bird Blues,Unknown
Vicente Celestino,Esquecimento,Unknown
"J.J. Johnson,  Kai Winding","All at Once You Love Her (from ""Pie Dream"")",Unknown
Strapping Young Lad,Imperial,"metal, death metal, industrial metal, Progressive metal, Industrial Death Metal"
Paul Clayton,Saturday Night At Sea,Unknown
LaVern Baker,I'm in a Crying Mood,Unknown
Strapping Young Lad,Shitstorm,"death metal, metal, industrial metal, Industrial Death Metal, Extreme Metal"
"Nancy Wilson,  Carl Anderson",Forbidden Lover,Unknown
The Platters,In The Still Of The Night,"oldies, 50s, singalong"
"Georgette Heyer,  Brigitte Carlsen",Kapitel 178 - Die drei Ehen der Grand Sophy,Unknown
Paul Carrack,"If You Ever Needed - Live at Shepherd's Bush Empire, London, 2000",Unknown
Benny Goodman Sextet,I'll Never Be The Same,"jazz, classic jazz"
"George Frideric Handel,  Mormon Tabernacle Choir,  Philadelphia Orchestra,  Eugene Ormandy","Messiah, HWV 56: Comfort Ye My People - Voice",Unknown
The Famous Davis Sisters,Lord Don't Leave Me,Unknown
John Howard,How Do You Speak to an Angel?,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 191 - Die drei Ehen der Grand Sophy,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 177 - Die drei Ehen der Grand Sophy,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 194 - Die drei Ehen der Grand Sophy,Unknown
"Giovanni Capurro,  Edoardo Di Capua,  Mario Lanza,  Ray Sinatra",O sole mio,Unknown
Falange Española,El Camarada - Remastered,Unknown
Woody Herman,My Favorite Things,"Not your Granddaddys Razzmatazz Big Band, My Favorite Things"
Taco,Puttin’ On The Ritz,pop
"Georgette Heyer,  Brigitte Carlsen",Kapitel 94 - Die drei Ehen der Grand Sophy,Unknown
"Erik Satie,  Philippe Entremont,  Régine Crespin",Ludions: Chanson du chat,Unknown
Johnny Hodges & His Orchestra,"That's The Blues, Old Man - Remastered - 1995",Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 165 - Die drei Ehen der Grand Sophy,Unknown
"Erik Satie,  Philippe Entremont,  Régine Crespin",Trois Melodies: Le Chapelier,Unknown
"Johann Strauss II,  Nikolaus Harnoncourt,  Wiener Philharmoniker","Krönungslieder, Walzer, Op. 184",Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 128 - Die drei Ehen der Grand Sophy,Unknown
"Cole Porter,  Alfred Drake,  Pembroke Davenport,  Original Broadway Cast Orchestra","Kiss Me, Kate: Where is the Life That Late I Led?",Unknown
"Lane 8,  Solomon Grey",Hot As You Want - Original Mix,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 171 - Die drei Ehen der Grand Sophy,Unknown
Journeyman,Crash Reel - Peace Attack Rerub,deep house
"Georgette Heyer,  Brigitte Carlsen",Kapitel 164 - Die drei Ehen der Grand Sophy,Unknown
"Richard Rodgers,  Ezio Pinza,  Mary Martin,  Barbara Luna,  ""Salvatore DellIsola""",South Pacific - Original Broadway Cast Recording: Finale: Dites-moi (Reprise) - Voice,Unknown
"Roy Orbison,  Alex Orbison,  Chuck Turner","Rollin' On - From ""The Fastest Guitar Alive"" Soundtrack / Remastered 2015",Unknown
Jimmie Lunceford,Well Alright Then,swing
"Georgette Heyer,  Brigitte Carlsen",Kapitel 93 - Die drei Ehen der Grand Sophy,Unknown
Ingo Roberts,"Rudolph, das kleine Rentier - Radio Mix",Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 143 - Die drei Ehen der Grand Sophy,Unknown
"Rosemary Clooney,  Benny Goodman Sextet",Can't We Talk It Over? (with The Benny Goodman Sextet),Unknown
Attila the Hun,Treasury Scandal,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 136 - Die drei Ehen der Grand Sophy,Unknown
Peggy Lee,I'm Gonna Meet My Sweetie Now,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 133 - Die drei Ehen der Grand Sophy,Unknown
June Carter Cash,Without A Love To Call My Own,Unknown
Django Reinhardt,Topsy,"jazz, guitar, gypsy jazz, gipsy, django"
Paul Carrack,"You Make Me Feel Good - Live at The Brighton Centre, 2019",Unknown
Commercial Club Crew,Diggers Song - DJ Tht Remix Edit 2014,Unknown
Paul Clayton,Paddy Doyles Boots,Unknown
Sister Rosetta Tharpe,Two Little Fishes Five Loaves Of Bread,Unknown
"MGM Studio Orchestra,  André Previn",Opening,christmas
Achtung Baby,New Year's Day,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 158 - Die drei Ehen der Grand Sophy,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 185 - Die drei Ehen der Grand Sophy,Unknown
Charlie Parker,Red Cross - Short Take 1,Unknown
"Richard Rodgers,  Barbara Cook,  The King and I Ensemble (1964) (Studio),  Lehman Engel,  Cleveland Pops Orchestra",The King and I: Getting to Know You,Unknown
Art Farmer,Farmer's Market,"jazz, bebop, trumpet, jazz fusion, classic jazz"
"Rosemary Clooney,  Duke Ellington",Me and You (with Duke Ellington & His Orchestra),Unknown
Peggy Lee,He Needs Me,Unknown
June Carter Cash,The L&N Don't Stop Here Anymore,"country, folk, hey never heard this before pretty sweet, singer-songwriter, june"
Candido Camero,Broadway,fip
"John Coltrane,  Paul Quinichette",Sunday - Instrumental,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 173 - Die drei Ehen der Grand Sophy,Unknown
The Philadelphia Brass Ensemble,We Three Kings of Orient Are,"we three kings, christmas-d, christmas, temp ban, brass christmas"
Louis Armstrong & His Hot Five,Skid-Dat-De-Dat,"jazz, swing, dixie, louis armstrong, general jazz"
Charles Mingus,Lonesome Woman Blues,Unknown
Δανάη,Μισιρλού,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 124 - Die drei Ehen der Grand Sophy,Unknown
"Duke Ellington,  Duke Ellington Orchestra",Conga brava,"jazz, swing, 20th Century, ellingtonia, jazz standards"
Universal Solution,Agra - Original Mix,Unknown
Geeta Dutt,Dagmag Dagmag Dole Naiyaa,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 142 - Die drei Ehen der Grand Sophy,Unknown
The Shadows,F.B.I. - 2004 Remaster,Unknown
"Johnny Hodges & His Orchestra,  Johnny Hodges",Goin' Out The Back Way - Remastered - 1995,Unknown
"Erik Satie,  Daniel Varsano",Les trois valses distinguées du précieux dégouté: III. Ses jambes,Unknown
Beverly Kenney,Try A Little Tenderness,Unknown
"Georgette Heyer,  Brigitte Carlsen",Kapitel 204 - Die drei Ehen der Grand Sophy,Unknown
Sarah Vaughan,Mean to Me - alternate take,Unknown
"""Clarence Williams Blue Five""",You Can't Shush Katie,Unknown
Miles Davis,Bye Bye Blackbird - alternate take,Unknown
Bill Monroe & His Blue Grass Boys,Shine Hallelujah Shine,bluegrass
"Georgette Heyer,  Brigitte Carlsen",Kapitel 193 - Die drei Ehen der Grand Sophy,Unknown
"Thelonious Monk Quartet,  Johnny Griffin","Blues Five Spot - Live At The Five Spot / July 9, 1958",Unknown
Umm Kulthum,Aoulak Eh Ann El Shouq,Unknown
Erroll Garner,Don't Take Your Love from Me,Unknown
