artists,name,genres
"Bas,  J. Cole,  KQuick",Lit - Bonus,j cole
"Enrique Iglesias,  Sean Paul,  Descemer Bueno,  Gente De Zona",Bailando - English Version,"2010s, 2014, pop, hip hop, major key tonality"
Taylor Swift,Mary's Song (Oh My My My),"country, taylor swift, pop, female vocalists, country pop"
John Michael Montgomery,Life's a Dance - 2011 Remaster,Unknown
Jason Aldean,Just Gettin' Started,"country, ambient, new age, drone, modern country"
Arctic Monkeys,A Certain Romance,"indie rock, indie, british, rock, arctic monkeys"
South Park Mexican,Real Gangsta,"spm, spm real gangsta, real g, legend, rap"
Teenage Bottlerocket,Skate or Die,"punk, punk rock, pop punk, rock band, skate punk"
"Eminem,  Dr. Dre",Old Time's Sake,"rap, Hip-Hop, Eminem, 2009, hip hop"
"Adamski,  Seal",Killer,"90s, dance, electronic, pop, House"
Arthur Russell,That's Us/Wild Combination,"experimental, Avant-Garde, best song ever written, Disco, romantic"
Skillet,Lucy,"christian rock, rock, alternative rock, Skillet, sad"
"Grupo Bryndis,  Los Acosta",Cuando Vuelvas Tú,Unknown
Glee Cast,Deck The Rooftop,"christmas, jazzysxmas, cover, television, mashup"
Nature Sounds,Soothing Ocean Waves,Unknown
J.S. Epperson,528 Hz D.N.A. Repair,Unknown
La Luz Roja De San Marcos,Cumbia Sampuesana,Unknown
Five Finger Death Punch,Never Enough,"metal, hard rock, thrash metal, Nu Metal, metalcore"
Katy Perry,Waking Up In Vegas,"pop, katy perry, female vocalists, pop rock, rock"
Jonas Brothers,Fly With Me,"jonas brothers, pop rock, pop, rock, male vocalists"
"Harry Connick,  Jr.",I Could Write a Book,"easy listening, vocal jazz, jazz, swing, Big Band"
Evans Blue,Erase My Scars,"post-grunge, hard rock, rock, alternative, alternative rock"
My Darkest Days,Every Lie,"alternative rock, rock, alternative, hard rock, my darkest days"
Young Dolph,Preach,"Hip-Hop, hip hop, rap, Gangsta Rap, memphis"
Sylvan Esso,Hey Mami,"indietronica, indie, Fuck yes, 2010s, encouragement"
FKA twigs,Two Weeks,"electronic, trip-hop, sexy, 2014, art pop"
Rascal Flatts,Rewind,"country, 2014, american, modern country, fallon"
Don Omar,"No Se De Ella ""My Space""",latin grammy nominated
The American Dollar,Anything You Synthesize - Ambient,"electronica, ambient, chillout, electronic, instrumental"
The Raconteurs,Salute Your Solution,"rock, alternative rock, alternative, Garage Rock, 00s"
Beastie Boys,Make Some Noise,"Hip-Hop, hip hop, Beastie Boys, 2011, dope beat"
Celia Cruz,Rie y Llora,"salsa, latin, cuba, Celia Cruz, latino"
Ice Cube,The Nigga Ya Love To Hate,"Gangsta Rap, hip hop, Hip-Hop, Ice Cube, west coast"
Wilson Phillips,Release Me,"pop, 90s, 80s, female vocalists, romantic"
Five Finger Death Punch,Hard To See,"metal, heavy metal, groove metal, thrash metal, metalcore"
Grupo Bryndis,Te Juro Que Te Amo,"grupo bryndis, grupero, latin, dance, los tigres del norte"
Jodeci,Forever My Lady,"slow jams, JODECI, rnb, 90s, soul"
My Bloody Valentine,Only Shallow,"shoegaze, indie, alternative, rock, noise"
"Suzanne Vega,  DNA",Tom's Diner,"female vocalists, 80s, pop, singer-songwriter, suzanne vega"
"Slim Thug,  Bun B,  T.I.",3 Kings,"party, party music, slim thug, bun b, 1ipod"
Metallica,Of Wolf And Man,"metal, heavy metal, thrash metal, metallica, rock"
El Potro De Sinaloa,Chuy Y Mauricio,"diana lemus, corridoz chidoz, spanish, corridos, m"
Nice & Smooth,Sometimes I Rhyme Slow,"Hip-Hop, old school rap, old school, hip hop, classic hip-hop"
Dr. Hook,Sexy Eyes - Single Version,"classic rock, soul, Blue-Eyed Soul, soft rock, yacht rock"
Guy,Piece Of My Love,"new jack swing, rnb, slow jam, soul, Guy"
Nat King Cole,Love Me As Though There Were No Tomorrow - Remastered,Unknown
Vince Gill,Look At Us,"country, Vince Gill, vince gill taggradio, feelings, favourite"
"Richard White,  Jesse Corti,  Chorus - Beauty And the Beast","Gaston - From ""Beauty and the Beast"" / Soundtrack Version",Unknown
Freddy Fender,Wasted Days and Wasted Nights,"country, classic country, Freddy Fender, 70s, tejano"
"Pyotr Ilyich Tchaikovsky,  Moscow Soloists,  Yuri Bashmet","Serenade for Strings in C major, Op. 48: II. Walzer: Moderato, tempo di valse",Unknown
Steven Halpern,Deep Theta 4 Hz,"new age-y, newage, New Age and Ambient, New new age, rich new age and chill"
Drowning Pool,Sinner,"Nu Metal, metal, hard rock, alternative metal, Nu-metal"
Los Huracanes del Norte,Borracho Y Loco,norteño
Los Rehenes,Un Títere,spanish
Levert,Baby I'm Ready,"soul, High School Memories, r and b, rnb, slow jams"
Taylor Swift,I'm Only Me When I'm With You,"country, taylor swift, female vocalists, pop, good"
Pam Tillis,Maybe It Was Memphis,"country, female vocalists, Pam Tillis, Maybe it was Memphis, favorites"
Travis Tritt,Country Club,"country, 1989, tritt, 80s, Alt-country"
ABC,All Of My Heart,"80s, new wave, pop, new romantic, synthpop"
"MC Magic,  Nichole",All My Life,"all my life, Chicano Rap, MC MAGIC, oldies, Lil Wayne"
ASIAN KUNG-FU GENERATION,アフターダーク,"J-rock, rock, anime, japanese, Asian Kung-Fu Generation"
Kay Kyser & His Orchestra,"(I Got Spurs That) Jingle, Jangle, Jingle","classic country, fallout"
Al B. Sure!,Nite and Day,"80s, rnb, soul, slow jams, sexy"
Hollywood Undead,Black Dahlia,"rapcore, hollywood undead, rock, emo, screamo"
Disturbed,Perfect Insanity,"metal, Nu Metal, hard rock, heavy metal, alternative metal"
Casting Crowns,I Heard The Bells On Christmas Day,"christmas, christian rock, cross2life, rock, christian"
Regina Spektor,Fidelity,"female vocalists, indie, singer-songwriter, piano, alternative"
Dolly Parton,Why'd You Come in Here Lookin' Like That,"country, Dolly Parton, female vocalists, classic country, singer-songwriter"
Nipsey Hussle,I Don't Give a Fucc,title is declarative
George Jones,White Lightning - Single Version,Unknown
Bryan Adams,Get Off My Back,"rock, classic rock, Spirit: Stallion of the Cimarron, Soundtrack, loved"
Kendrick Lamar,F*ck Your Ethnicity,"west coast hip hop, rap, Conscious Hip Hop, kendrick lamar, Hip-Hop"
"Pitbull,  Trina,  Young Bo",Go Girl,"Pitbull, Hip-Hop, rap, go girl, Pitbull - Go Girl"
Childish Gambino,Sunrise,"rap, Hip-Hop, hiphop, rnb, alternative hip-hop"
Tropical Panamá,Tan Bella Y Tan Presumida,Unknown
Disturbed,Another Way to Die,"metal, hard rock, Nu Metal, heavy metal, rock"
The Spill Canvas,All over You,"alternative, indie, The Spill Canvas, rock, emo"
"Odd Future,  Tyler,  The Creator,  Frank Ocean,  Syd","Analog 2 (feat. Tyler, The Creator, Frank Ocean & Sydney Bennett)",summer
Jarren Benton,Skitzo,"rap, hip hop, instrumental, good rap, Josh"
The Avett Brothers,Murder in the City,"folk, acoustic, chillout, 2008, bluegrass"
Wiz Khalifa,Wake Up,"Hip-Hop, Wiz Khalifa, pop, get, stargate"
ODESZA,IPlayYouListen,"chillwave, electronic, ambient, indie rock, underwater"
Chris de Burgh,Don't Pay The Ferryman,"80s, pop, rock, Chris De Burgh, classic rock"
Fleetwood Mac,Don't Stop,"classic rock, 70s, rock, Fleetwood Mac, pop"
Finatticz,Don't Drop That Thun Thun,"hop, Boyy, Finatticz"
"Héctor Acosta ""El Torito""",Perdóname la Vida,Unknown
"Lil Jon & The East Side Boyz,  Pastor Troy",Throw It Up,"Crunk, Hip-Hop, Lil Jon, rap, hip hop"
Traveling Wilburys,Last Night,"rock, 80s, Traveling Wilburys, classic rock, Bob Dylan"
Danzig,Twist Of Cain,"heavy metal, metal, hard rock, rock, DANZIG"
for KING & COUNTRY,The Proof of Your Love,"christian, worship, personal favourites, lights, leno"
Third Day,I Need A Miracle,"christian, rock, sad, religious, suicide"
"Rihanna,  David Guetta",Right Now,"electronic, dance, David Guetta, 2013, 10s"
Vixen,Edge Of A Broken Heart,"80s, hair metal, hard rock, rock, female vocalists"
Maroon 5,Lucky Strike,"pop, rock, dance, maroon 5, pop rock"
"Harry Connick,  Jr.",Have a Holly Jolly Christmas,"christmas, christmas pop, secular christmas, -roxytee, giz christmas favs"
Big Daddy Weave,Overwhelmed,Oeverwhelmed
Los Cuates de Sinaloa,Soldado Imperial,Unknown
David Nail,Someone Like You - Piano Vocal,Unknown
Johnny Cash,"Cry, Cry, Cry - 1988 Version",Unknown
Theory of a Deadman,All or Nothing,"rock, alternative rock, hard rock, Theory Of A Deadman, post-grunge"
Kreayshawn,Gucci Gucci,"Hip-Hop, rap, swag, hip hop, catchy as fuck"
Mayday Parade,"Oh Well, Oh Well","pop punk, emo, seen live, rock, alternative"
Blake Shelton,Jingle Bell Rock,"christmas, Christmas Songs, country christmas, Christmas 2012, leno"
Paula Abdul,Opposites Attract,"80s, pop, dance, female vocalists, paula abdul"
TobyMac,Me Without You,"christian, pop, dance, Contemporary, hip hop"
Taylor Swift,The Best Day,"country, taylor swift, female vocalists, country pop, pop"
Kings of Leon,Pickup Truck,"indie rock, alternative rock, rock, Southern Rock, indie"
"Chris Brown,  Kevin McCall",No BS (feat. Kevin McCall),Unknown
"Dick Van Dyke,  Julie Andrews,  Karen Dotrice,  Matthew Garber","Chim Chim Cher-ee - From ""Mary Poppins""/Soundtrack Version",Disney
Grouplove,Itchin' on a Photograph,"indie, alternative, indie pop, indie rock, alternative rock"
Thad Fiscella,Wedding Song,wedding
EPMD,You Gots To Chill,"Hip-Hop, hip hop, old school rap, rap, EPMD"
"Yo Gotti,  Meek Mill",F-U (feat. Meek Mill),Unknown
Beastie Boys,Hey Ladies,"Hip-Hop, hip hop, rap, 80s, Beastie Boys"
Nipsey Hussle,Face the World,"favorites, Favorite, inspiration, all-time, Beautiful Struggle"
"Taylor Swift,  Colbie Caillat",Breathe,"country, taylor swift, country pop, female vocalists, pop"
Paramore,Let the Flames Begin,"rock, alternative, Paramore, pop punk, female vocalists"
Disturbed,Asylum,"metal, heavy metal, Nu Metal, hard rock, alternative metal"
Voz De Mando,Comandos Del M.P (500 Balazos),"voz de mando, download, norteño, BANDA, PaPistear"
Paramore,Hallelujah,"rock, pop punk, female vocalists, alternative, Paramore"
Sara Bareilles,Breathe Again,"female vocalists, The Vampire Diaries, singer-songwriter, Smallville, pop"
Anarbor,Gypsy Woman,"catchy, Awesome, pop punk, love at first sound, fucking good"
Pigeon John,The Bomb,"rap, 2010, Hip-Hop, soundselection 23, fm4 soundselection"
Beta Radio,Either Way,"folk, beautiful, male vocalists, folkalicious, exuberant folk"
Alan Jackson,Who's Cheatin' Who,"country, Alan Jackson, male vocalists, whos cheatin who, classic country"
Hurricane Chris,A Bay Bay,"A Bay Bay, Hip-Hop, rap, hurricane chris, hip hop"
Ryan Bingham,Bread & Water,"alt country, country, americana, Alt-country, clapping"
Jack Johnson,Washing Dishes,"folk, singer-songwriter, acoustic, 5 of 10 stars, surf music"
JAY-Z,Tom Ford,"hip hop, Hip-Hop, american, 2013, jay-z"
Newsboys,Your Love Never Fails,"christian, worship, rock, pop, dance"
The Charlie Daniels Band,(What This World Needs Is) A Few More Rednecks,"country, classic rock, 80s, humor, Southern Rock"
Five Finger Death Punch,Dot Your Eyes,"groove metal, heavy metal, thrash metal, music to fuck shit up to, metalcore"
"Big Time Rush,  Iyaz",If I Ruled the World (feat. Iyaz),"pop, pop rock, boyband, electronic, electropop"
Miranda Lambert,More Like Her,"country, Miranda Lambert, heartbreak, female vocalists, Love"
Dropkick Murphys,The State Of Massachusetts,"punk, irish, punk rock, Irish Punk, folk punk"
High Highs,Open Season,"indie, indie pop, acoustic dream pop, alternative, dream pop"
Washed Out,It All Feels Right,"chillout, psychedelic, Neo-Psychedelia, chillwave, dream pop"
"Wiz Khalifa,  Alborosie",Still Blazin,"Hip-Hop, 420, Crunk, Pennsylvania, smoke session"
Oflow,Best Dead or Alive,Unknown
Randy Houser,Like a Cowboy,"country, inspired, country rock, modern country, Ballad"
Arctic Monkeys,D Is for Dangerous,"indie rock, indie, rock, british, alternative"
Justin Bieber,Runaway Love,"justin bieber, pop, Canadian, indie, Love"
"Tech N9ne,  Wrekonize,  Snow Tha Product,  Twisted Insane",So Dope (They Wanna),Unknown
Cody Johnson,Texas Kind of Way,Unknown
Kansas,Carry On Wayward Son - Single Version,"classic rock, pop, rock, 70s, oldies"
"Twista,  Erika Shevon",Wetter,"hip hop, twista, male vocalists, sexy, american"
Sleeping With Sirens,Scene Three - Stomach Tied In Knots,"alternative, acoustic, post-hardcore, folk pop, Acoustic Rock"
"Kurupt,  Tray Dee,  Slip Capone",C-Walk,"Gangsta Rap, West Coast Rap, west coast, rap, Hip-Hop"
"""Lil Flip""",Game Over,Unknown
Keith Sweat,I Want Her,"new jack swing, 80s, rnb, soul, rhythm and blues"
Porcupine Tree,Blackest Eyes,"Progressive rock, Progressive metal, rock, Progressive, porcupine tree"
Bing Crosby,"God Rest Ye Merry, Gentlemen","christmas, christmas classic, xmas, Christmas Songs, Christmas carols"
Kirk Franklin,Something About the Name Jesus,"Contemporary Gospel, gospel, Kirk Franklin, Contemporary Gospel Tag, favorite songs"
Long Beach Dub Allstars,Kick Down,"reggae, chill, ska, dub, Hip-Hop"
Blessid Union Of Souls,Hey Leonardo (She Likes Me for Me),"90s, pop, alternative rock, soft rock, rock"
Celly Cel,It's Goin' Down,"Bay Area, Celly Cel, rap, Gangsta Rap, West Coast Rap"
Gorillaz,White Light,"alternative, electronic, gorillaz, rock, Hip-Hop"
Lupillo Rivera,Despreciado,"mexican music, despreciado"
Disturbed,Sons of Plunder,"metal, Nu Metal, hard rock, rock, Disturbed"
Lara Fabian,Je Suis Malade,"french, lara fabian, female vocalists, melancholic, pop"
Phoenix,Lasso,"indie, indie pop, alternative, electronic, rock"
"Joey Bada$$,  CJ Fly",Hardknock,"MySpotigramBot, Hip-Hop, rap, Psychedelic Rock, Kanye West"
"Lindsay Mendez,  35MM: A Musical Exhibition Original Cast",The Ballad of Sara Berry,"Soundtrack, female vocalists, swing, showtunes, Musical theatre"
The Expendables,Sacrifice,"reggae, Awesome, island feeling, ska, California"
Robert Earl Keen,Feelin' Good Again,"texas, country, americana, singer-songwriter, Alt-country"
"LSG,  Coko,  Faith Evans,  Missy Elliott","All the Times (feat. Faith Evans, Coko & Missy Elliott)","90s, 1997"
Nature Sounds,Healthful Rolling Thunder with Distant Rumbles,Unknown
Cream,Strange Brew,"classic rock, blues rock, 60s, rock, psychedelic"
Elliott Smith,Say Yes,"acoustic, indie, singer-songwriter, Mellow, indie rock"
Kenny Loggins,"I'm Alright - Theme from ""Caddyshack""","Soundtrack, 80s, soft rock, vocal harmonies, electric rhythm guitars"
Gwen Stefani,Luxurious,"pop, gwen stefani, female vocalists, rnb, dance"
Wynonna,No One Else On Earth,"country, Female country, female vocalists, christian, lesbian"
LSG,My Body,"rnb, 90s, soul, r&b, sex"
Usher,My Way,"rnb, 90s, Usher, Hip-Hop, pop"
Bowling For Soup,Ohio (Come Back To Texas),"pop punk, punk, punk rock, rock, alternative"
TOOL,Wings For Marie (Pt 1),"Progressive metal, Progressive rock, rock, alternative metal, metal"
Divide The Day,Fuck Away the Pain,rock n roll
Mark Wills,I Do (Cherish You),"country, mark wills, Love, classic country, love songs"
Monifah,Touch It,"sexy, rnb, 90s, dance, female vocalists"
"Lil Keke,  UGK",Chunk up the Deuce,"chopped and screwed, Ke, that other shit, tha duce"
Dave Matthews Band,Crush,"rock, alternative, dave matthews band, 90s, Love"
System Of A Down,Dreaming,"alternative metal, metal, System of a Down, rock, alternative"
Gorilla Zoe,Echo,"Hip-Hop, hip hop, chill, rap, Gangsta Rap"
Senses Fail,Buried a Lie,"emo, screamo, rock, Senses Fail, alternative"
Kings of Leon,Taper Jean Girl,"indie rock, rock, indie, alternative, kings of leon"
John Mayer,"Daughters - Live at the Nokia Theatre, Los Angeles, CA - December 2007",Unknown
Bing Crosby,God Rest Ye Merry Gentlemen,"christmas, oldies, bing crosby, Christmas carols, christmas song"
Ween,Tried And True,"alternative rock, alternative, rock, experimental, psychedelic"
Joe Jackson,Be My Number Two,"rock, 80s, singer-songwriter, pop, mpsvdloved"
Duran Duran,"The Wild Boys - Live at Oakland Coliseum, Oakland, CA, 14/04/1984; 2004 Remaster",Unknown
Kings of Leon,Be Somebody,"rock, alternative, indie rock, indie, Southern Rock"
ASIAN KUNG-FU GENERATION,リライト,"J-rock, anime, japanese, rock, Fullmetal Alchemist"
Lindsay Lohan,"Ultimate - From ""Freaky Friday""/Soundtrack Version","rock, punk, Soundtracks, punk rock, pop punk"
Cold,Suffocate,"rock, alternative rock, hard rock, alternative, cold"
Grupo Bryndis,La Última Canción,Unknown
Little Richard,Rip It Up,"Rock and Roll, 50s, rock n roll, oldies, rockabilly"
Jon & Vangelis,I Hear You Now,"electronic, new age, 80s, Progressive rock, vangelis"
"""Guns N Roses""",So Fine,Unknown
Deuter,Escape from Gravity,"relaxing, meditative, Meditation, relaxation, music from the world of Osho"
Los Jaivas,Sube a Nacer Conmigo Hermano,"chile, rock chileno, Chileno y bueno, seen live, folk"
E-Type,Angels Crying,"dance, 90s, eurodance, pop, favorites"
Christina Aguilera,Express - Burlesque Original Motion Picture Soundtrack,"sexy, female vocalists, love at first listen, road trip, love the lyrics"
Christina Aguilera,Bound To You - Burlesque Original Motion Picture Soundtrack,"female vocalists, love songs, love at first listen, love the lyrics, fave female singers"
Junior Wells,She's A Sweet One,"blues, harmonica, Chicago Blues, blues harp, harmonica blues"
Death Cab for Cutie,A Lack of Color,"indie, Mellow, indie rock, death cab for cutie, alternative"
"Ester Dean,  Chris Brown",Drop It Low,"drop it low, Ester Dean, Hip-Hop, Chris Brown, rap"
Disturbed,Deify,"metal, Nu Metal, hard rock, Disturbed, rock"
Arctic Monkeys,Cornerstone,"indie rock, british, indie, rock, alternative"
Carrie Underwood,Temporary Home,"country, Carrie Underwood, female vocalists, ballads, American Idol"
Virus,Sin Disfraz,"pop, rock, AR, synthpop, 1985"
Katrina & The Waves,Walking on Sunshine - 2004 Version,Unknown
"JAY-Z,  Linkin Park",Izzo / In the End,"hip hop, Linkin Park"
Tim Maia,Você,"mpb, soul, brasil, Tim Maia, 1971"
Raphael Saadiq,Love That Girl,"soul, Neo-Soul, Neo Soul, Retro, Raphael Saadiq"
Beegie Adair,Can't Help Loving,jazz fusion
Fall Out Boy,Dead on Arrival,"emo, rock, pop punk, Fall Out Boy, punk"
Ricardo Montaner,Será,"Latina Romantica, pop, adult contemporary, male vocalists, love songs"
Patience & Prudence,Tonight You Belong To Me,"oldies, 50s, slightly creepy, ebay, singing kids"
The Ting Tings,That's Not My Name,"indie, pop, electropop, british, indie pop"
Sting,Mad About You,"sting, rock, pop, british, singer-songwriter"
Bing Crosby,I Wish You A Merry Christmas - Remastered 2006,Unknown
Elliott Smith,Angeles,"indie, acoustic, singer-songwriter, folk, Mellow"
Future Islands,Balance,"indie, synthpop, electronic, new wave, indietronica"
Zapp,Doo Wa Ditty (Blow That Thing),"funk, soul, Zapp, old school party, rnb"
Jack Johnson,Staple It Together,"acoustic, jack johnson, chill, rock, pop"
Norah Jones,Nightingale,"jazz, female vocalists, norah jones, singer-songwriter, vocal jazz"
Faith Hill,Wild One,"country, female vocalists, 90s, 1993, 90s country"
"Johann Nepomuk Hummel,  Tine Thing Helseth",Hummel: Trumpet Concerto In E Flat - Iii Rondo,Unknown
Kenny Chesney,Out Last Night,"country, summer, Out Last Night, male vocalists, modern country"
Chris Young,Voices,"country, modern country, chris young, voices, my favorite"
Candlebox,Cover Me,"Grunge, alternative rock, rock, 90s, Candlebox"
Gary Allan,Best I Ever Had,"country, gary allan, Best I Ever Had, Love, modern country"
MGMT,The Youth,"indie, electronic, psychedelic, alternative, indie rock"
The Bravery,An Honest Mistake,"indie, indie rock, alternative, rock, alternative rock"
ДДТ,Что такое осень,"russian rock, rock, russian, ddt, classic rock"
Kenny Rogers,You And I,"80s, Mellow, 1983, contemporary country, 80s country"
Gojira,Flying Whales,"progressive death metal, whalecore, Progressive metal, death metal, metal"
Phosphorescent,Wolves,"folk, Lo-Fi, freak folk, beautiful, ukulele"
"Bobby V.,  Timbaland",Anonymous - Main,rnb
Nine Inch Nails,Every Day Is Exactly The Same,"industrial, industrial rock, rock, alternative, NIN"
Michael Bublé,Save the Last Dance for Me,"jazz, swing, michael buble, easy listening, male vocalists"
Afroman,She Won't Let Me Fuck,"rap, Hip-Hop, funny, afro, african"
The Jackson 5,Who's Loving You,"motown, personal favourites, love songs of the 70s, michael jackson, cover versions"
Miike Snow,Black & Blue,"electropop, indie, electronic, swedish, pop"
En Vogue,Giving Him Something He Can Feel,"soul, rnb, female vocalists, 90s, en vogue"
Boyz N Da Hood,Dem Boyz,"rap, hip hop, Dirty South, Hip-Hop, chill"
Vince Gill,One More Last Chance,"country, Vince Gill, 90s, great song, country rock"
Lil Wayne,Best Rapper Alive,"rap, 2005, 2000s, Lil Wayne, Tha Carter II"
Maroon 5,Happy Christmas (War Is Over),"christmas, cover, Tinsel, xmas, maroon 5"
Uncle Tupelo,Sandusky,"instrumental, Alt-country, alt country, rock, folk"
Tito Rojas,Ella se Hizo Deseo,"salsa, male vocalists, ella se hizo deseo, world, latin"
Led Zeppelin,No Quarter - Remaster,"rock, Psychedelic Rock, hard rock, Progressive rock, psychedelic"
"""Jacks Mannequin""",Dark Blue - 2015 Remastered,Unknown
O.A.R.,Love and Memories,"rock, alternative, favorites, Love, alternative rock"
Arrested Development,Tennessee,"Hip-Hop, 90s, hip hop, rap, 1992"
A Flock Of Seagulls,I Ran,"80s, new wave, synth pop, pop, electronic"
"Evelyn ""Champagne"" King",Love Come Down,"Disco, 80s, soul, female vocalists, dance"
Eazy-E,Ole School Shit,"hip hop, Gangsta Rap, West Coast Rap, rap, dope beat"
blink-182,"Happy Holidays, You Bastard","punk rock, pop punk, punk, Blink 182, rock"
Mary J. Blige,I'm Goin' Down,"soul, rnb, mary j blige, female vocalists, 90s"
Hillsong Worship,Here I Am To Worship - Live,Unknown
Better Than Ezra,Desperately Wanting,"alternative rock, 90s, rock, alternative, favorites"
Merle Haggard,Fightin Side Of Me,Unknown
"""Shawn Lees Ping Pong Orchestra""",Kiss the Sky,Unknown
Beck,Go It Alone,"alternative, indie, rock, singer-songwriter, beck"
Daryle Singletary,Too Much Fun,"country, classic country, great song, Honky Tonk, 1996"
Norah Jones,One Flight Down,"jazz, female vocalists, norah jones, blues, piano"
Storm Weather Shanty Choir,High Barbary,Unknown
Storm Weather Shanty Choir,Ring Down Below,Unknown
T.I.,U Don't Know Me,"rap, Hip-Hop, hip hop, 2000s, southern rap"
"JAY-Z,  The Notorious B.I.G.",Brooklyn's Finest,"Hip-Hop, rap, hip hop, Gangsta Rap, mafioso rap"
"Rush,  Aimee Mann",Time Stand Still,"Progressive rock, rock, classic rock, Rush, hard rock"
KC & The Sunshine Band,I'm Your Boogie Man,"Disco, 70s, funk, dance, funky"
702,Get It Together,"rnb, 702, get it together, slow jams, female vocalists"
DJ Kool,Let Me Clear My Throat - Old School Reunion Remix '96,"1996, Hip-Hop, rap, 90s, Go-Go"
Sheryl Crow,Everyday Is A Winding Road,"rock, female vocalists, 90s, pop, singer-songwriter"
Beck,Where It's At,"alternative, 90s, beck, rock, singer-songwriter"
Daft Punk,Robot Rock,"electronic, dance, electronica, House, Daft Punk"
Dead Kennedys,Too Drunk to Fuck,"punk, punk rock, hardcore punk, 80s, hardcore"
Los Toros Band,"Quizas Si, Quizas No - Bachata Remix",Unknown
Joan Armatrading,Drop The Pilot,"rock, pop, female vocalists, 80s, singer-songwriter"
Veruca Salt,Seether,"alternative, 90s, Grunge, female vocalists, rock"
Linkin Park,Valentine's Day,"rock, alternative rock, Linkin Park, alternative, Nu Metal"
The Persuaders,Thin Line Between Love and Hate,"soul, Old School Slow Jams, 70s, love songs, The Persuaders"
Lil Wayne,Money On My Mind,"rap, young money, Hip-Hop, hip hop, american"
Boyz II Men,Water Runs Dry,"rnb, Boyz II Men, 90s, soul, Love"
BlackHawk,Goodbye Says It All,"country, blackhawk, favorites, love to sing, country rock"
John Tesh,We Wish You The Merriest,Unknown
Tracy Lawrence,Texas Tornado,"country, Tracy Lawrence, 90s, hand-picked country, texas country"
2 LIVE CREW,We Want Some P--sy,"80s, 1986, 2 Live Crew, We want some pussy- 2 Live Crew"
"Joe ""Bean"" Esposito","Lady, Lady, Lady","80s, Soundtrack, pop, chillout, memories"
Garbage,Only Happy When It Rains,"rock, alternative, alternative rock, female vocalists, 90s"
"Mike Jones,  Big Moe",Flossin' (feat. Big Moe),"rap, favorites, ska, american, Dirty South"
Van Halen,Can't Stop Lovin' You,"hard rock, rock, classic rock, van halen, 80s"
George Michael,Careless Whisper - Remastered,"sexy, good, hot, cum"
Monica,Why I Love You So Much,"rnb, Monica, soul, female vocalists, 90s Rnb"
"Nelly,  Paul Wall,  Ali & Gipp",Grillz,"rap, Hip-Hop, hip hop, Nelly, 00s"
Nancy Wilson,The Boy From Ipanema,"jazz vocal, Bossa Nova, vocal jazz, Unrequited Love, 1964"
Jon Bellion,Dead Man Walking,"singer-songwriter, male vocalists"
Joaquín Sabina,Calle Melancolia,"trova, Joaquin Sabina, cantautor, rock, singer-songwriter"
The White Stripes,Hotel Yorba,"rock, alternative, indie, alternative rock, indie rock"
"Céline Dion,  Jean-Jacques Goldman",J'irai où tu iras (with Jean-Jacques Goldman),"french, pop"
Nina Simone,Strange Fruit,"jazz, blues, female vocalists, nina simone, political"
"Gal Costa,  Antônio Carlos Jobim",Corcovado,"Bossa Nova, bossa, corcovado, brasil, mpb"
Tyler Childers,Junction City Queen,Unknown
Vilma Palma e Vampiros,Fondo Profundo,"rock en español, rock, Rock Latino, 90, spanish"
Nancy Wilson,Let It Snow! Let It Snow! Let It Snow!,Unknown
"Wale,  Jeremih,  Rick Ross",That Way (feat. Jeremih & Rick Ross),"hip hop, Hip-Hop, rnb, 2010s, collaborations"
Riccardo Cocciante,Celeste nostalgia,"riccardo cocciante, italian, favorites, world, super"
Los Bukis,"Vete, Aléjate De Mi",Unknown
The Dramatics,In The Rain,"soul, Smooth Soul, quiet storm, rhythm and blues, 70s"
MIKA,Lollipop,"pop, happy, britpop, fun, british"
Donovan,Mellow Yellow,"60s, classic rock, oldies, singer-songwriter, psychedelic"
Los Iracundos,Puerto Montt,"60s, romanticas espanol, puerto montt, to get rid of the last party guests, Schlagerparade"
Matia Bazar,Ti Sento,"italian, 80s, pop, female vocalists, Matia Bazar"
Jay Chou,開不了口,"world, chinese, taiwan, sappy love songs, Jay Chow"
The Smashing Pumpkins,1979,"alternative rock, rock, 90s, alternative, Grunge"
"Britney Spears,  Ying Yang Twins",(I Got That) Boom Boom (feat. Ying Yang Twins),"pop, dance, Britney Spears, Hip-Hop, sexy"
Gloria Trevi,Siempre a Mí,Rock Latino
The Beach Boys,Barbara Ann - Remastered,Unknown
Miguel Y Miguel,Los Años Que Yo Tengo,Unknown
"Mary J. Blige,  Drake",Mr. Wrong,"mary j. blige, hip hop, rnb, female vocalists, soul"
Danny Elfman,Jack's Lament,"Soundtrack, tim burton, nightmare before christmas, halloween, musical"
Brooks & Dunn,Cowgirls Don't Cry,"country, Brooks  Dunn, makes me smile - every time, new country, melancholy"
Bodyjar,Not the Same,"punk, punk rock, rock, skate punk, Tony Hawk"
Céline Dion,"River Deep, Mountain High","pop, female vocalists, Celine Dion, Canadian, 90s"
Jimi Hendrix,One Rainy Wish,"classic rock, Psychedelic Rock, blues rock, rock, psychedelic"
Sandro,Rosa... Rosa,Unknown
Blind Guardian,Mirror Mirror - Remastered 2007,"heavy metal, metal, speed metal, german, symphonic metal"
Luis Miguel,Hoy El Aire Huele a Ti,general unclassifiable
